hour,lambda_system,system_net_injection_residual_mw
1,67.15000055942005,5.796171500939301e-14
2,67.15000051836012,-2.9350901979503574e-14
3,67.15000046014912,-1.8454573001933116e-14
4,67.15000039604078,2.0432201029401435e-14
5,67.1500004773776,5.941788922574085e-14
6,67.15000056765767,5.397501873258063e-15
7,67.15000066144705,-1.3253693746989031e-14
8,67.1500007021592,-9.753844794678012e-14
9,67.1500006068564,-1.4133163602582753e-14
10,60.0000006573563,8.334734982508657e-14
11,60.000000581892245,-9.963235921158124e-15
12,60.000000561789555,-3.623374427221964e-14
13,60.00000051572273,-2.772267129730384e-15
14,60.0000004730008,2.109505379588089e-14
15,60.00000046409718,2.542756061724204e-14
16,60.000000555822915,4.732559534731246e-14
17,60.0000006113798,-2.7396290629773902e-14
18,67.15000056219712,3.885216949950866e-14
19,67.15000093784063,1.6623117174886764e-13
20,67.15000134660512,-3.271543699894471e-14
21,67.15000120793441,1.623751663626265e-13
22,67.15000089131502,6.981963661170414e-14
23,67.1500006167621,-1.3301012071299645e-14
24,67.15000057798962,-8.200095052283752e-15
