unit,soc_hour,node,soc_mwh,delta_soc_capacity_dual,rho_periodicity_dual
I4,0,N1,1.5256978930249756e-06,-0.0032473751017841066,-109.48417783103814
I4,1,N1,1.5262759889794388e-06,-0.0032488218991086966,-109.48417783103814
I4,2,N1,1.5268403099858705e-06,-0.0032406527614143787,-109.48417783103814
I4,3,N1,1.5274173547318166e-06,-0.003228409593054915,-109.48417783103814
I4,4,N1,1.5280667693413226e-06,-0.0032142930669124816,-109.48417783103814
I4,5,N1,1.5286449843403929e-06,-0.003199122680255169,-109.48417783103814
I4,6,N1,1.5292170161628777e-06,-0.0031831794871126566,-109.48417783103814
I4,7,N1,1.5297940416540082e-06,-0.003166331913205425,-109.48417783103814
I4,8,N1,1.5303728803338994e-06,-0.003148054354032296,-109.48417783103814
I4,9,N1,1.5309530693918018e-06,-0.0031273651631351473,-109.48417783103814
I4,10,N1,1.5320109628085343e-06,-0.003103207068923571,-109.48417783103814
I4,11,N1,1.5330493365296353e-06,-0.0030927171189667492,-109.48417783103814
I4,12,N1,1.53411209757851e-06,-0.003140522785958125,-109.48417783103814
I4,13,N1,1.5351613042004264e-06,-0.0032985260776047577,-109.48417783103814
I4,14,N1,1.5362190360916788e-06,-0.003333484491305617,-109.48417783103814
I4,15,N1,1.537273040697531e-06,-0.003336426511347537,-109.48417783103814
I4,16,N1,1.5383142318968315e-06,-0.003330535890735283,-109.48417783103814
I4,17,N1,1.5393710878803257e-06,-0.003321877881812227,-109.48417783103814
I4,18,N1,1.5399445925311767e-06,-0.003312008026437059,-109.48417783103814
I4,19,N1,1.5405228405715289e-06,-0.003302264904337336,-109.48417783103814
I4,20,N1,1.5233835548223612e-06,-0.0032878979405912036,-109.48417783103814
I4,21,N1,1.5239626862856658e-06,-0.003277921282664681,-109.48417783103814
I4,22,N1,1.5245415682480845e-06,-0.003268178000248316,-109.48417783103814
I4,23,N1,1.5251199861019342e-06,-0.003261496777775347,-109.48417783103814
I4,24,N1,1.5256978930249756e-06,-0.0032633838072486355,-109.48417783103814
I4,0,N2,1.5399241369745694e-06,-0.00321666946371091,-109.69528928775883
I4,1,N2,1.5404979090555798e-06,-0.003234345201749391,-109.69528928775883
I4,2,N2,1.5410722979652052e-06,-0.0032419050559446584,-109.69528928775883
I4,3,N2,1.5416427256618574e-06,-0.0032447487064319823,-109.69528928775883
I4,4,N2,1.5422838685483123e-06,-0.0032451342475283552,-109.69528928775883
I4,5,N2,1.5428565178552553e-06,-0.0032439994519996656,-109.69528928775883
