hour,lambda_system,system_net_injection_residual_mw
1,67.1500006338893,-4.340903241749653e-14
2,67.15000062402441,5.5246686304781265e-14
3,67.15000060916782,-6.803035963796101e-14
4,67.15000059247117,-1.6131630731666116e-14
5,67.15000061381738,2.5382504896604555e-14
6,67.15000063577824,3.4866733197440205e-14
7,67.15000065099174,-3.057439123748923e-14
8,67.15000065515876,2.3555388140421684e-14
9,67.15000064337777,-4.1635567848195296e-14
10,60.000000616507364,-4.304365201215387e-14
11,60.000000588198596,-2.963132870089502e-14
12,60.00000058305769,-3.567590483736087e-14
13,60.00000057964463,-8.289663499117419e-15
14,60.000000575669574,1.934184448757475e-14
15,60.000000571317685,-4.845149822234072e-16
16,60.00000058185989,2.8632930919644264e-14
17,60.00000059784846,-2.993672920935442e-14
18,67.1500006319376,-9.93521571590616e-14
19,67.15000054857386,3.5646038270352223e-14
20,67.15000058619088,6.415146130034852e-14
21,67.15000066142794,-1.9505136260152596e-14
22,67.15000065257041,3.762704325936257e-14
23,67.15000064406706,-3.9225740926863863e-14
24,67.15000063808841,2.0862341211340608e-14
