hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
1,N1,-9.992120179622847e-09,79.2,3999.9999987383685,9.607501371616668e-09
1,N2,-9.992120179626086e-09,221.76,3999.999999549417,9.859821918434532e-09
1,N3,-9.992120179626207e-09,237.6,3999.999999579456,9.869167123872232e-09
1,N4,-9.992120179625595e-09,174.24,3999.9999994265313,9.82159153255304e-09
1,N5,-9.992120179622845e-09,79.2,3999.9999987383685,9.607501371616668e-09
2,N1,-9.99212017962261e-09,75.6,3999.999998678291,9.588810960741269e-09
2,N2,-9.992120179626005e-09,211.68,3999.999999527961,9.85314677169332e-09
2,N3,-9.992120179626131e-09,226.8,3999.9999995594303,9.862936986913765e-09
2,N4,-9.99212017962549e-09,166.32,3999.9999993992233,9.813095891246041e-09
2,N5,-9.992120179622609e-09,75.6,3999.999998678291,9.588810960741269e-09
3,N1,-9.99212017962244e-09,73.2,3999.9999986349562,9.57532935289672e-09
3,N2,-9.992120179625946e-09,204.96,3999.9999995124845,9.848331911748838e-09
3,N3,-9.992120179626075e-09,219.6,3999.9999995449853,9.85844311763225e-09
3,N4,-9.992120179625413e-09,161.04,3999.9999993795254,9.806967887680337e-09
3,N5,-9.992120179622437e-09,73.2,3999.9999986349562,9.57532935289672e-09
4,N1,-9.992120179622349e-09,72.0,3999.9999986122057,9.568251508778331e-09
4,N2,-9.992120179625913e-09,201.6,3999.999999504359,9.845804110277985e-09
4,N3,-9.992120179626043e-09,216.0,3999.999999537402,9.856083836259453e-09
4,N4,-9.992120179625372e-09,158.4,3999.9999993691845,9.803750685808343e-09
4,N5,-9.992120179622346e-09,72.0,3999.9999986122057,9.568251508778331e-09
5,N1,-9.992120179622526e-09,74.4,3999.9999986569733,9.582178879462902e-09
5,N2,-9.992120179625977e-09,208.32,3999.9999995203475,9.85077817123676e-09
5,N3,-9.992120179626103e-09,223.2,3999.9999995523244,9.86072629315431e-09
5,N4,-9.992120179625453e-09,163.68,3999.999999389533,9.810081308846784e-09
5,N5,-9.992120179622524e-09,74.4,3999.9999986569733,9.582178879462902e-09
6,N1,-9.992120179622993e-09,81.6,3999.9999987754754,9.619045448922062e-09
6,N2,-9.992120179626136e-09,228.48,3999.99999956267,9.863944803186459e-09
6,N3,-9.992120179626252e-09,244.8,3999.999999591825,9.873015149640695e-09
6,N4,-9.99212017962566e-09,179.52,3999.999999443398,9.826838840419128e-09
6,N5,-9.992120179622991e-09,81.6,3999.9999987754754,9.619045448922062e-09
7,N1,-9.992093583635244e-09,96.0,3999.999998959157,9.676188631583757e-09
7,N2,-9.992093583637934e-09,268.8,3999.9999996282704,9.88435308270849e-09
7,N3,-9.992093583638036e-09,288.0,3999.9999996530523,9.892062877194591e-09
7,N4,-9.992093583637527e-09,211.2,3999.9999995268895,9.85281301435626e-09
7,N5,-9.992093583635244e-09,96.0,3999.999998959157,9.676188631583757e-09
8,N1,-9.992080027673222e-09,108.0,3999.9999990748074,9.712167672518896e-09
8,N2,-9.992080027675622e-09,302.4,3999.999999669574,9.897202740185325e-09
8,N3,-9.992080027675711e-09,324.0,3999.9999996916026,9.904055890839637e-09
8,N4,-9.992080027675258e-09,237.6,3999.999999579458,9.869167123872232e-09
8,N5,-9.992080027673222e-09,108.0,3999.9999990748074,9.712167672518896e-09
9,N1,-9.99209358363583e-09,111.6,3999.999999104651,9.721452586308611e-09
9,N2,-9.992093583638144e-09,312.48,3999.9999996802326,9.900518780824508e-09
9,N3,-9.992093583638225e-09,334.8,3999.99999970155,9.907150862102875e-09
9,N4,-9.992093583637786e-09,245.52,3999.9999995930234,9.87338753923119e-09
9,N5,-9.992093583635834e-09,111.6,3999.999999104651,9.721452586308611e-09
10,N1,-9.992120179624194e-09,108.0,3999.999999074804,9.712167672518896e-09
10,N2,-9.99212017962657e-09,302.4,3999.999999669573,9.897202740185325e-09
10,N3,-9.992120179626657e-09,324.0,3999.9999996916013,9.904055890839637e-09
10,N4,-9.992120179626209e-09,237.6,3999.999999579456,9.869167123872232e-09
10,N5,-9.992120179624195e-09,108.0,3999.999999074804,9.712167672518898e-09
11,N1,-9.992141885380289e-09,105.6,3999.9999990537744,9.705626028712505e-09
11,N2,-9.992120179626544e-09,295.68,3999.999999662063,9.8948664388259e-09
11,N3,-9.992111805266765e-09,316.8,3999.9999996845922,9.901875342904174e-09
11,N4,-9.992088683727044e-09,232.32,3999.9999995699,9.866193649414781e-09
11,N5,-9.9921579077156e-09,105.6,3999.999999053773,9.705626028712505e-09
12,N1,-9.992158989485461e-09,103.2,3999.9999990317674,9.698780122403496e-09
12,N2,-9.992126836233787e-09,288.96,3999.9999996542037,9.892421472286968e-09
12,N3,-9.992114408137055e-09,309.6,3999.999999677257,9.899593374134503e-09
12,N4,-9.992080027675184e-09,227.04,3999.999999559898,9.863081873819777e-09
12,N5,-9.99218266881626e-09,103.2,3999.999999031765,9.698780122403496e-09
13,N1,-9.992169800659072e-09,100.8,3999.9999990087135,9.69160822055596e-09
13,N2,-9.992133274992493e-09,282.24,3999.9999996459705,9.88986007876999e-09
13,N3,-9.992119145840881e-09,302.4,3999.999999669573,9.897202740185325e-09
13,N4,-9.992080027675149e-09,221.76,3999.999999549419,9.859821918434532e-09
13,N5,-9.992196673849872e-09,100.8,3999.999999008711,9.69160822055596e-09
14,N1,-9.992169800659025e-09,99.6,3999.99999899677,9.6878926569482e-09
14,N2,-9.992133274992493e-09,278.88,3999.999999641705,9.88853309176722e-09
14,N3,-9.992119145840888e-09,298.8,3999.9999996655915,9.895964218982738e-09
14,N4,-9.992080027675167e-09,219.12,3999.9999995439907,9.858133025885551e-09
14,N5,-9.992196673849816e-09,99.6,3999.9999989967673,9.6878926569482e-09
15,N1,-9.992169800659025e-09,99.6,3999.99999899677,9.6878926569482e-09
15,N2,-9.992140845648835e-09,278.88,3999.9999996417046,9.88853309176722e-09
15,N3,-9.992129659982272e-09,298.8,3999.9999996655915,9.895964218982738e-09
15,N4,-9.992098734576526e-09,219.12,3999.99999954399,9.858133025885551e-09
15,N5,-9.992191139502196e-09,99.6,3999.9999989967678,9.6878926569482e-09
16,N1,-9.992158989485393e-09,102.0,3999.9999990203764,9.695236359137654e-09
16,N2,-9.992133274992498e-09,285.6,3999.9999996501356,9.891155842549167e-09
16,N3,-9.992123346915888e-09,306.0,3999.99999967346,9.898412119712557e-09
16,N4,-9.992095915043256e-09,224.4,3999.9999995547196,9.861471072335303e-09
