node,x_power_mw,x_energy_mwh,energy_power_ratio_h
N1,62.29509903235781,259.66879919056123,4.168366424069444
N2,2.4711632031120554,4.942326431313009,2.0000000101526676
N3,8.028680383106833e-08,1.9598290323921532e-07,2.44103506289257
N4,2.6293702998326873e-08,9.619863560400483e-08,3.6586187807067785
N5,59.69923137998738,314.7376797813503,5.272055812210305
