hour,lambda_system,system_net_injection_residual_mw
1,67.15000065556676,-9.271551941389576e-12
2,67.15000065312353,-9.266828087494372e-12
3,67.15000064888144,-9.250957789913073e-12
4,67.15000064358702,-9.277891285180284e-12
5,67.15000065014979,-9.213282255958046e-12
6,67.15000065612378,-9.193877738222228e-12
7,67.15000065884986,-9.095817197722076e-12
8,67.15000065950449,-9.156443331380437e-12
9,67.15000065767495,-9.074985775257273e-12
10,60.00000059495832,-8.192386730129651e-12
11,60.00000058968967,-8.362659088812186e-12
12,60.00000058865761,-8.211273806896097e-12
13,60.000000587941344,-8.168285709946884e-12
14,60.000000587074425,-8.665872374392313e-12
15,60.00000058602994,-8.170112806227038e-12
16,60.000000588344,-8.368820769854266e-12
17,60.00000059130142,-8.331711103783687e-12
18,67.15000065534666,-8.951667262290511e-12
19,67.15000059604833,-8.96019824598419e-12
20,67.15000062402623,-9.067716082650492e-12
21,67.15000065938645,-9.296581186544292e-12
22,67.15000066303917,-9.181222543624038e-12
23,67.15000065685496,-9.181611831310978e-12
24,67.15000065621314,-9.242407962893666e-12
