hour,lambda_system,system_net_injection_residual_mw
1,67.15000063225072,4.159601054763632e-14
2,67.15000062205807,-1.644786170779157e-14
3,67.150000612006,-5.528373979910921e-14
4,67.15000060480155,-8.95043175126265e-14
5,67.15000061506693,-4.434569849876276e-14
6,67.1500006359443,-3.7390647103896966e-14
7,67.1500006700347,-3.4328869368700674e-14
8,67.15000069278668,-7.103396708771959e-14
9,67.15000066075224,-7.924449665947123e-14
10,60.000001153721264,1.127166646862069e-14
11,60.00000058688416,-2.6894788176800183e-14
12,60.000000577272694,1.60903674885534e-14
13,60.000000558938176,5.669894844486829e-15
14,60.00000053063228,1.5962883815445045e-16
15,60.00000054010681,-4.664214532035929e-15
16,60.00000057250976,5.38262845116031e-14
17,60.00000061673371,3.609360807093145e-15
18,67.15000064328028,7.567002036002591e-14
19,92.70755820012504,-1.8648081980072546e-14
20,92.70755988454145,5.060294216191106e-14
21,92.70755830828055,1.0817626802915664e-13
22,67.15000070918195,7.143324123851395e-14
23,67.15000065269831,-2.9547644016228225e-14
24,67.15000063887264,2.6200083212795263e-14
