investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit,last_best_response_access_shadow_price_eur_per_mw_day
I1,N1,0.0,0.0,0.0,0.0,2.5053458595167806e-07
I1,N2,0.0008680030979472974,0.002856011273762392,3.2903238254753333,8.680030979472974e-06,1.7504304232509885e-07
I1,N3,0.0,0.0,0.0,0.0,3.2476310608327747e-07
I1,N4,0.0,0.0,0.0,0.0,2.505362450897404e-07
I1,N5,0.0,0.0,0.0,0.0,2.497713426068719e-07
I1,N6,0.0,0.0,0.0,0.0,2.1347665802739959e-07
I1,N7,0.00018236089644936877,0.0003902590713491241,2.1400370306771155,1.8236089644936878e-06,1.7507575265777937e-07
I1,N8,11.870929475474691,49.32559040431083,4.15515823813269,0.11870929475474691,0.002603321804684222
I1,N9,0.0,0.0,0.0,0.0,2.227304854314472e-06
I2,N1,0.0,0.0,0.0,0.0,1.2629090256288962e-06
I2,N2,0.00043795748252108553,0.0008768572455662599,2.0021515342509155,4.379574825210855e-06,7.27057398811475e-07
I2,N3,0.0,0.0,0.0,0.0,2.042324346185494e-06
I2,N4,0.0,0.0,0.0,0.0,1.262234125705824e-06
I2,N5,0.0,0.0,0.0,0.0,1.2357523820913095e-06
I2,N6,0.0,0.0,0.0,0.0,7.885095232971525e-07
I2,N7,0.0006117991998042436,0.001224540748706748,2.0015402914854454,6.117991998042436e-06,7.269110439310869e-07
I2,N8,15.076104341975936,59.308535706416606,3.9339430373459052,0.15076104341975938,0.0030890293152174724
I2,N9,0.0,0.0,0.0,0.0,3.954929103291886e-06
I3,N1,0.0,0.0,0.0,0.0,9.080314812408947e-08
I3,N2,0.000513921139608733,0.002300643469345933,4.476646886130228,5.13921139608733e-06,9.081874173543713e-08
I3,N3,0.0008092875870511472,0.0016233641663085869,2.0059175406652936,8.092875870511472e-06,8.624162824463826e-08
I3,N4,0.0,0.0,0.0,0.0,9.07754790696957e-08
I3,N5,0.0,0.0,0.0,0.0,-2.1193593793547648e-08
I3,N6,5.092548382567498e-05,0.00010293405512644489,2.0212680841443253,5.092548382567498e-07,9.084043510791212e-08
I3,N7,0.0006314326833531297,0.002876304475229816,4.555203667880521,6.314326833531297e-06,9.081825905210908e-08
I3,N8,22.392508625568382,98.64938754011511,4.40546386247562,0.22392508625568383,31.69184588483723
I3,N9,6.086650860461822,12.173339630421886,2.0000062283017557,0.06086650860461822,-1.7605250978209056e-06
I4,N1,0.0,0.0,0.0,0.0,8.922106808611718e-08
I4,N2,0.0,0.0,0.0,0.0,8.895403299043193e-08
I4,N3,0.0026318188229598172,0.007561071567892096,2.8729453190051673,2.6318188229598172e-05,1.1718577464218641e-07
I4,N4,0.0,0.0,0.0,0.0,8.927988550420594e-08
I4,N5,0.0,0.0,0.0,0.0,8.930908904705464e-08
I4,N6,0.0,0.0,0.0,0.0,8.932477589782125e-08
I4,N7,0.0,0.0,0.0,0.0,8.894959321380608e-08
I4,N8,50.66019930179987,221.862752721939,4.379429133316824,0.5066019930179987,33.050723736385606
I4,N9,89.36089059421255,190.75497262579935,2.134658365168012,0.8936089059421255,1.9719719247259383e-06
