iteration,investor,max_rel_delta_offer,max_rel_delta_price,abs_offer_step_mw,abs_price_step_eur_per_mwh,charge_offer_capacity_hours_mwh,discharge_offer_capacity_hours_mwh,mean_charge_bid_price_eur_per_mwh,mean_discharge_offer_price_eur_per_mwh
1,I1,4.375664106675901,21.543875511767922,10.311281641937526,20.750901265527585,977.8967647561439,919.4801312603926,-4.270969644484196,8.112392834941293
1,I2,7.305130376459272,8.615811206591038,7.53631630051319,5.570970788093365,1577.823308170956,1518.1904777571317,-5.482477040364609,5.442503590762186
1,I3,16.211027059371585,6.6647592693091715,8.382202353218544,5.923960846210002,1736.5849617908245,1686.385502762283,-5.573994093205531,5.470561941353799
1,I4,13.915418963383551,78.18280314928892,10.343476104258974,20.48301186596405,1553.5681714079842,1413.5689365965309,-6.172538245309669,4.878025906726297
2,I1,0.6999972227800376,5.581981903278218,3.093377278517516,13.214556058796534,518.8598156679476,501.33494336168576,-6.329916337103906,7.224746543041796
2,I2,0.6999995869798393,5.066519994204311,2.769789891582166,5.999943253709699,1018.9661719321175,1001.077110027903,-6.399512544809154,6.5510343919364535
2,I3,1.273653490425478,1.3983009007622693,2.9002978790178435,0.8493075419020705,1894.3769255945372,1879.317039739018,-5.482732276766399,5.563601620570944
2,I4,17.90267659387308,325.72147974964815,4.437976790349204,411.1620116053095,1626.0002255481163,1578.497278969728,62.19453576003011,89.73400584650982
3,I1,0.6999918220024248,17.819452352884344,0.9408427718530121,11.800457886149815,320.78095861139,314.4508248620388,-6.816813390008776,8.252607881380046
3,I2,0.6999996606020137,1.6186678539842356,0.8309375262379335,2.0804925001864434,879.097061581101,873.7333393459342,-6.72862948585855,6.75556626522438
3,I3,0.31938113446973876,2.021758807961778,0.8700167345078423,1.0897778236618525,2130.405795840441,2125.8961048431133,-5.553942667437306,5.538325830006063
3,I4,0.8985463654947721,0.7245556219893426,14.804505190231131,112.33356729324301,1778.7012819492727,2145.8909571008803,40.21252851025703,85.60003274988775
4,I1,0.6999859981940627,1.045643500140208,0.29876206667225286,6.1881189878858605,96.24580586917112,94.34657675046657,-7.0021808798669,7.438295095461789
4,I2,0.6999995327124645,2.0170126029651696,0.24928356302053103,0.79217647743079,784.4485901224654,782.8396168402342,-6.82659381015949,6.816446156741109
4,I3,0.2615262875719521,0.857889500970242,0.2610785794585506,0.9235234772149027,2081.717195284333,2080.36429764321,-5.4610741377608525,5.420042120874297
4,I4,33.268649039073125,0.9515174108132302,11.592926599587797,214.6622253386628,2659.2820346976555,2850.5082070700078,9.855950135814364,39.522382612826775
5,I1,0.6999943357868801,5.745710378384157,0.08962633467959967,3.484035649614706,28.875832555294032,28.306069277351895,-7.35065426396007,7.481488528638537
5,I2,0.38877574266435844,9.93335916426654,0.31795519782216547,4.769307206128013,664.1371879043426,666.2357185832319,-7.126360204717333,6.640418610154752
5,I3,0.17076835132871807,7.040173112892516,0.5569294180495209,4.180978685269544,2006.316277681728,2009.7305827038776,-5.2633756238571845,5.737766148637756
5,I4,15.323081779061477,5.956920117965602,5.900672376238198,100.76112326044776,3882.520469139584,4002.3407197177185,-3.3121146734140687,16.46461882249522
6,I1,0.6999984696727352,0.4117176094156599,0.026885969649282068,1.045210694884412,8.663791524663559,8.492844616701381,-7.455196279188021,7.494446558591561
6,I2,0.539459623757112,7.042462439481509,0.9147836039978066,8.047722359335115,452.97577098219233,460.1199266442445,-7.6412959668628995,7.095398364373814
6,I3,0.19002180441980832,4.164427437547831,0.3866416913177299,1.5074367616948954,1943.7884589644875,1944.8776523694985,-5.166686614662284,5.715096893335577
