iteration,investor,termination,solve_seconds,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,abs_capacity_step_mw_equivalent,abs_offer_step_mw,abs_price_step_eur_per_mwh,converged_sweep_streak,max_undamped_delta_power_mw
1,I1,optimal,81.824645700166,497.16046826809526,1.9868314328926718e-06,0.001263798272702843,43.01817808483072,105.54735279994563,0.6999981151515594,0.6999980926646836,33.665312039975554,10.311281641937526,20.750901265527585,0,26.35149942985724
1,I2,optimal,60.159475499996915,1561.1328022606779,19.36501285364161,0.0009970988612622023,66.84886221208937,160.80470794596894,0.6999983373620853,0.6999983181836461,20.881514613265075,7.53631630051319,5.570970788093365,0,22.056949616891497
1,I3,optimal,80.2237313000951,144543.62184435927,44.43131045349015,0.0014287253725342453,73.83204514788001,241.05550629289738,0.15991124669379653,0.08626882274855635,5.920765013422408,8.382202353218544,5.923960846210002,0,6.856877270244478
1,I4,optimal,39.759243099950254,239329.139573828,32.93806184146808,0.0017168933409266174,67.2378114944511,238.62567736073112,0.24385500315275016,0.11098300163900564,9.766156623219086,10.343476104258974,20.48301186596405,0,10.489315592588849
2,I1,optimal,70.55317529989406,144.4966680118505,9.93797394196898e-07,0.0008800094365142286,22.300941241585527,58.046562366581014,0.6999943323735759,0.6999949457440071,12.197369476262558,3.093377278517516,13.214556058796534,0,9.07871777759715
2,I2,optimal,41.49699950008653,4335.007129615697,1.3120582812987627e-05,0.000597204256337136,42.78888864814829,125.58246986408543,0.6999975190367349,0.6999976183090986,21.00787799685817,2.769789891582166,5.999943253709699,0,20.569459501389314
2,I3,optimal,45.97716680006124,144215.03057238698,34.533087851887274,0.0014544933219440281,79.37464497979354,253.6118064970367,0.31161910657683667,0.22740401341373923,10.474477737499365,2.9002978790178435,0.8493075419020705,0,10.279564875460668
2,I4,optimal,10.982041500043124,235954.72387672676,32.92010028741997,0.0017515639774501324,68.90065813246828,245.03334330186655,0.29649797364719327,0.3018407382637597,9.386209306480389,4.437976790349204,411.1620116053095,0,8.07081568550024
3,I1,optimal,14.214993699919432,1135.5229680701377,1.3912358846787504e-06,0.0006500282324850559,13.570482895299529,36.73324537367989,0.6999819717623155,0.6999838460215132,6.080143570567931,0.9408427718530121,11.800457886149815,0,6.316949255817324
3,I2,optimal,62.642982699908316,4373.577708423267,7.177852563792712e-06,0.0002931689377874136,36.72881809496238,114.89710059310843,0.6999931857066086,0.6999934516276665,6.6141796216123065,0.8309375262379335,2.0804925001864434,0,6.170850681642379
3,I3,optimal,20.44853419996798,143352.00550056488,33.7087291240336,0.0009867920307442546,88.89993532274897,286.86055944951016,0.2057310404133603,0.228402524804725,8.2743332511965,0.8700167345078423,1.0897778236618525,0,8.901397812580218
3,I4,optimal,21.02462779986672,235247.87528690638,45.925996221168035,0.001849958032835275,91.7124469621408,257.52561671158344,0.5752726939367045,0.1533860777350045,16.061909581988036,14.804505190231131,112.33356729324301,0,16.674549282990064
4,I1,optimal,10.738614600151777,-0.009985172821996766,7.709100043992665e-07,0.00017249915981665254,4.0716975399455455,11.021088357734735,0.6999650743671556,0.6999748686754717,10.05374117121255,0.29876206667225286,6.1881189878858605,0,11.723170976379938
4,I2,optimal,16.840529799927026,3906.242677994269,8.625563834729776e-07,0.0005242839106358588,32.715345556911785,104.72775125365418,0.6999773615653516,0.6999782422743045,2.636162358191364,0.24928356302053103,0.79217647743079,0,2.124576126428696
