investor,hour,node,installed_power_mw,charge_offer_mw,charge_bid_price_eur_per_mwh,accepted_charge_mw,discharge_offer_mw,discharge_offer_price_eur_per_mwh,accepted_discharge_mw,joint_lambda_eur_per_mwh
I1,1,N1,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.1208978037864
I1,1,N2,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.15734813392001
I1,1,N3,0.0001364656540739584,0.00010703582879296311,-7.086531055023963,4.175761403517685e-07,0.00010523336928063358,7.08644418872051,1.1741052144197417e-05,67.1536739291441
I1,1,N4,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.15734804819971
I1,1,N5,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.19447313984111
I1,1,N6,0.5938295775155429,0.5938144506364056,-7.086687446361765,5.472177986116383e-07,2.058913766833069e-05,7.5,1.2653194342614447e-06,67.1609120717523
I1,1,N7,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.1573481339166
I1,1,N8,49.091712083775505,49.091712083775505,-0.16370944692330539,1.0546450134779118e-06,49.091712083775505,0.17469461568201894,8.056785565320256e-05,67.15678325604588
I1,1,N9,0.00013892732591196314,0.00011003637801402583,-7.086462220380025,4.173520940630219e-07,0.00010821521786014885,7.086689716145608,1.1868007040149577e-05,67.15734807650263
I1,2,N1,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.11996681538854
I1,2,N2,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.1568109276738
I1,2,N3,0.0001364656540739584,0.0001107692911690844,-7.0865085479313805,4.1732260962898276e-07,0.0001054220779535326,7.086515008460912,1.1713483932413596e-05,67.15340531890728
I1,2,N4,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.15681084181354
I1,2,N5,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.1922484303384
I1,2,N6,0.5938295775155429,0.5938144501065846,-7.086687625533788,5.472445365277934e-07,1.9844824632218266e-05,7.5,1.2608609136293758e-06,67.16021286859615
I1,2,N7,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.15681092767038
I1,2,N8,49.091712083775505,49.091712083775505,-0.16404397773865367,1.0545728032867807e-06,49.091712083775505,0.17504665349975207,8.037116816527535e-05,67.15822071809988
I1,2,N9,0.00013892732591196314,0.0001138545836226067,-7.086438964466667,4.171103190073475e-07,0.0001083945229821167,7.086763723841725,1.1840070374718141e-05,67.15681087586482
I1,3,N1,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.1208199145508
I1,3,N2,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.15805782101918
I1,3,N3,0.0001364656540739584,0.00011079224496435337,-7.086490210324937,4.177388928874405e-07,0.00010535827217718697,7.086571875390853,1.1835211215859264e-05,67.15402878610384
I1,3,N4,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.15805773209394
I1,3,N5,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.19237032094763
I1,3,N6,0.5938295775155429,0.5938144696712896,-7.086687782794733,5.472081848412373e-07,1.9324829521232225e-05,7.5,1.2579674798568945e-06,67.16135176057558
I1,3,N7,0.0,0.0,-7.5,0.0,0.0,7.5,0.0,67.15805782101576
I1,3,N8,49.091712083775505,49.091712083775505,-0.165261002525235,1.0541340010883428e-06,49.091712083775505,0.17291474913856147,8.352311552657987e-05,67.16171779346615
