hour,lambda_system,system_net_injection_residual_mw
1,67.15000062060264,-5.1322810615276886e-14
2,67.15000060869536,-2.8864850651567415e-14
3,67.15000059416644,2.294047646433806e-14
4,67.15000058717611,-3.7739872958080957e-14
5,67.15000061979138,4.0028367384382414e-14
6,67.15000064559001,4.5741428219001404e-15
7,67.15000065575356,-3.034776841121248e-15
8,67.15000065822318,2.348461215680734e-15
9,67.1500006520428,-1.1337190164710869e-14
10,60.00000059810039,5.47485089176923e-14
11,60.00000058957858,2.7747549131420732e-14
12,60.00000058816411,-7.954953969852019e-15
13,60.00000058745313,-3.399055125904993e-15
14,60.00000058642386,-2.869218399112125e-14
15,60.00000058608752,-1.7297195441376076e-14
16,60.00000058761932,-2.6040130609531614e-15
17,60.000000592375194,3.929346434104828e-14
18,67.15000065176848,1.4937044542365967e-14
19,60.000059307080996,-6.432062799873634e-14
20,94.99999981797042,-7.702017734527444e-14
21,67.15000066994475,-4.9167249387516286e-14
22,67.15000065791726,6.834175366221967e-15
23,67.15000065533602,-4.2029032812118086e-14
24,67.1500006534101,8.123848929482451e-15
