iteration,investor,proximal_coefficient_eur_per_mw2_day,unpenalized_profit_eur_per_day,proximal_penalty_eur_per_day,strategic_epsilon_penalty,epsilon_penalty_eur_per_day,penalized_objective_eur_per_day
1,I2,0.0,2.8214738461216236,0.0,1e-06,0.003546243853433149,2.8179276022681905
1,I3,0.0,145828.15948879594,0.0,1e-06,0.03529766072259673,145828.12419113523
1,I4,0.0,238218.62313797895,0.0,1e-06,3.42293233017017,238215.20020564878
1,I1,0.0,5172.92056785632,0.0,1e-06,0.008594955563357855,5172.911972900757
2,I2,0.0,1472.8245814988595,0.0,1e-06,0.037069366738559206,1472.787512132121
2,I3,0.0,143468.7978283979,0.0,1e-06,0.018594343108594938,143468.7792340548
2,I4,0.0,231158.80624734942,0.0,1e-06,0.0016097817517419582,231158.80463756766
2,I1,0.0,3862.8286861686875,0.0,1e-06,0.028886340830092706,3862.7997998278574
3,I2,0.0,1081.3093585619342,0.0,1e-06,0.04940757992508385,1081.259950982009
3,I3,0.0,140786.4048429668,0.0,1e-06,0.02033321351325087,140786.3845097533
3,I4,0.0,219474.22311833067,0.0,1e-06,0.055510205974705434,219474.1676081247
3,I1,0.0,3298.7728871622094,0.0,1e-06,0.03643805476566574,3298.7364491074436
4,I2,0.0,922.4436017035983,0.0,1e-06,0.06530566468166346,922.3782960389167
4,I3,0.0,142131.194621364,0.0,1e-06,0.009919798035026012,142131.18470156597
4,I4,0.0,235792.33458459785,0.0,1e-06,0.11017597621302769,235792.22440862164
4,I1,0.0,4.687995841055198,0.0,1e-06,0.020368761789420577,4.6676270792657775
5,I2,0.0,-0.009422779928357179,0.0,1e-06,0.001762435266021661,-0.01118521519437884
5,I3,0.0,146232.83574514973,0.0,1e-06,0.021889778955475104,146232.81385537077
5,I4,0.0,235284.61507625456,0.0,1e-06,0.0036726680589535053,235284.6114035865
5,I1,0.0,-0.008964190834777076,0.0,1e-06,0.04610668557017549,-0.05507087640495257
6,I2,1.0,-0.009315431565878076,5.036120411111249,1e-06,0.0241513606367717,-5.069587203313899
6,I3,1.0,146435.6428778248,37.62699530251995,1e-06,0.023496789648583795,146397.99238573265
6,I4,1.0,237726.56140989723,96.21257634938969,1e-06,0.025982458749150294,237630.3228510891
6,I1,1.0,-0.009527539729442121,7.6500360215147305,1e-06,0.02277592859396456,-7.682339489838137
7,I2,1.0,-0.009125767138375198,0.4534584375583219,1e-06,0.023910774894086374,-0.48649497959078347
7,I3,1.0,146897.35755297824,11.484816257787106,1e-06,0.02362305069007802,146885.84911366977
7,I4,1.0,239337.5656714082,92.44657098361957,1e-06,0.024258663511599245,239245.09484176108
7,I1,1.0,-0.00397842985056832,0.6887838282478317,1e-06,0.023499658142580065,-0.7162619162409801
8,I2,1.0,-0.009076275877879628,0.040997483806067554,1e-06,0.02387562029794769,-0.07394937998189488
8,I3,1.0,146595.976475227,1.3514827068742825,1e-06,0.022827317695727854,146594.60216520244
8,I4,1.0,239519.74221591096,98.09655275607136,1e-06,0.02378731724977007,239421.62187583762
8,I1,1.0,-0.00909299999601675,0.062156750925360486,1e-06,0.023745780121537993,-0.09499553104291522
9,I2,1.0,-0.008914608212752435,0.0038642181887286894,1e-06,0.02388269433010531,-0.03666152073158643
9,I3,1.0,146838.39231172486,0.4945863981666138,1e-06,0.04287536397939365,146837.85484996272
9,I4,1.0,240792.05400478485,80.75739145035173,1e-06,0.023693112178064798,240711.2729202223
9,I1,1.0,-0.009069483992822189,0.005779475158650341,1e-06,0.023829390491284727,-0.03867834964275726
10,I2,1.0,-0.00905609903178299,0.0005341189895423425,1e-06,0.02386660551835224,-0.03345682353967757
10,I3,1.0,147071.05307133298,0.011666189605716177,1e-06,0.02581708546076736,147071.01558805793
10,I4,1.0,240714.70653974006,7.917270733731734,1e-06,0.023649075787907158,240706.76561993055
10,I1,1.0,-0.008962515034970439,0.0007060246788870443,1e-06,0.023854399766660792,-0.03352293948051827
11,I2,2.0,-0.008954862458699253,0.00016264669063177498,1e-06,0.02408131907946595,-0.03319882822879698
11,I3,2.0,147100.31074289986,0.014925924202781018,1e-06,0.024172274137285062,147100.2716447015
11,I4,2.0,240774.16486052438,2.785009968962968,1e-06,0.023765300563975404,240771.35608525487
11,I1,2.0,-0.00895930965361163,0.0001934878233903377,1e-06,0.024077803167276812,-0.03323060064427878
12,I2,2.0,-0.008953457029259676,0.00010851941427042963,1e-06,0.024081197891980412,-0.03314317433551052
12,I3,2.0,147108.3445400356,0.018592845087170875,1e-06,0.02473159185981753,147108.30121559868
12,I4,2.0,240801.112053897,2.3001930625091793,1e-06,0.023709804283783227,240798.7881510302
12,I1,2.0,-0.008957958076834792,0.00011127398652744722,1e-06,0.02408016742251239,-0.03314939948587463
13,I2,2.0,-0.008952940160383473,0.00010362967940315021,1e-06,0.024081189097480495,-0.03313775893726712
13,I3,2.0,147113.25203352145,0.0004567716601184134,1e-06,0.024096978185841493,147113.2274797716
13,I4,2.0,240844.82372099033,2.2423128253277356,1e-06,0.023670390171381398,240842.55773777483
13,I1,2.0,-0.00884308325319346,0.00010412407085807018,1e-06,0.02408062526484591,-0.033027832588897445
14,I2,2.0,-0.00883924067008431,0.00010343381536707321,1e-06,0.024080913713074144,-0.03302358819852553
14,I3,2.0,147119.1457651331,0.0003137388070492535,1e-06,0.02407680510894636,147119.12137458916
14,I4,2.0,240859.10612698,2.2312871049977963,1e-06,0.0236892475959248,240856.85115062742
14,I1,2.0,-0.008837733974150374,0.00010346418047806234,1e-06,0.024080817271501756,-0.03302201542613019
15,I2,2.0,-0.008839102546534541,0.00010339447892590618,1e-06,0.024080889093695046,-0.03302338611915549
15,I3,2.0,147122.52029814434,0.001926685125688099,1e-06,0.024438154624799473,147122.4939333046
15,I4,2.0,240862.74829869028,1.199727031875139,1e-06,0.023738976191769286,240861.52483268222
15,I1,2.0,-0.008307607631690282,1.391970227971821,1e-06,0.049416308942939226,-1.4496941445464504
16,I2,3.0,-0.009050891874726921,6.886380386193899e-05,1e-06,0.024153901073853637,-0.033273656752442496
16,I3,3.0,147127.71494890016,0.0003176935326897643,1e-06,0.024124372835903886,147127.69050683378
16,I4,3.0,240898.31127584918,0.16225085398442876,1e-06,0.023638073414376192,240898.12538692178
16,I1,3.0,-0.008955415005668602,6.901229056181483e-05,1e-06,0.024153761718792438,-0.033178189015022855
17,I2,3.0,-0.008951188830677234,6.900678805880648e-05,1e-06,0.024153748903794722,-0.033173944522530766
17,I3,3.0,147132.80725587215,0.00028998408517298853,1e-06,0.02411444693580907,147132.78285144112
17,I4,3.0,240929.08927810643,0.015560743218551353,1e-06,0.0236052709453522,240929.05011209226
17,I1,3.0,-0.008952848149121236,6.901166197946068e-05,1e-06,0.02415376162584754,-0.03317562143694824
18,I2,3.0,-0.00894903722801439,6.900231579280044e-05,1e-06,0.024153753659604323,-0.033171793203411515
18,I3,3.0,147138.4640712697,0.00030286556762760056,1e-06,0.024111240511573036,147138.43965716363
18,I4,3.0,240980.48945224212,0.002335227474834623,1e-06,0.023580348910100933,240980.46353666575
18,I1,3.0,-0.00894508284390888,6.901094121613965e-05,1e-06,0.024153762332816766,-0.033167856117941784
