iteration,regularization_stage,dual_tikhonov_gamma,proximal_coefficient_eur_per_mw2_day,complementarity_epsilon,investor,termination,solve_seconds,preparation_seconds,attempt_count,retry_status,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,max_complementarity_product,sum_complementarity_products,max_original_nodal_balance_residual_mw,total_absolute_original_nodal_balance_residual_mwh,max_hourly_system_balance_residual_mw,signed_primal_dual_gap_eur_per_day,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,abs_capacity_step_mw_equivalent,abs_offer_step_mw,abs_price_step_eur_per_mwh,converged_sweep_streak,max_undamped_delta_power_mw,max_undamped_delta_energy_mwh,max_undamped_rel_delta_power,max_undamped_rel_delta_energy,undamped_capacity_residual_mw_equivalent,undamped_offer_residual_mw,undamped_price_residual_eur_per_mwh
62,,,,,I1,optimal,2.247767599998042,,,,-0.00010319913641637941,0.0,6.923166802152991e-05,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7.309152378480159e-07,,,,2.453968206115686e-06,1.2261144022339723e-06,0.0
62,,,,,I2,optimal,17.602542499953415,,,,-5.5304428984082473e-05,0.0,0.016218423726968467,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.4595469756526054e-07,,,,1.1579693894049753e-06,8.287696956856296e-07,0.0
62,,,,,I3,optimal,20.82524530001683,,,,133359.1853348151,0.0,0.01758596155559644,,,,,,,27.36350388250062,54.959696829623375,0.499999530851312,0.4999995306306684,4.943967030703725,0.7487142542947132,158.5012392412968,0,7.077799979741815,,,,9.887934061407483,1.4974285085896046,317.0024784825936
62,,,,,I4,optimal,9.224026300013065,,,,208743.93869143492,0.0,0.0018380341934971511,,,,,,,172.71381882923617,521.1988873170819,0.01776230943600051,0.04209642554519264,2.153524476038956,3.3354957644720002,270.5091103564765,0,1.5771058022428122,,,,4.307048952078648,6.670991528944366,541.018220712953
63,,,,,I1,optimal,4.794503399985842,,,,-5.690613004899452e-05,0.0,0.016394877980928868,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.4516571684942294e-07,,,,1.4945766835873573e-06,1.064324990029929e-06,0.0
63,,,,,I2,optimal,35.50399659998948,,,,-5.5343560572541316e-05,0.0,0.016433580894954503,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3.4592985292564424e-07,,,,1.158784921310068e-06,8.283181647303045e-07,0.0
63,,,,,I3,optimal,15.283039500005543,,,,133319.1095258705,0.0,0.012088881980162114,,,,,,,26.619596998709056,53.355538537729586,0.0452255155255442,0.0452255182234548,0.6588404637395435,0.10580806573970265,80.9165962846762,0,1.1079384288215923,,,,1.317680927479343,0.21161613148066916,161.8331925693524
63,,,,,I4,optimal,5.8501618999871425,,,,208693.59846474696,6.255902694198013e-07,0.013462691975291818,,,,,,,173.05475383412076,519.5507939334234,0.014040264837281173,0.008671032299807343,0.8938204260677048,2.5561422776720244,131.2817185071917,0,1.183246526816319,,,,1.787640852137154,5.112284555344515,262.5634370143834
64,,,,,I1,optimal,38.75814140000148,,,,-5.676096661133757e-05,0.0,0.016653007420245558,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.449659567483578e-07,,,,1.490762759266898e-06,1.0624380471894542e-06,0.0
64,,,,,I2,optimal,2.6356140000279993,,,,-7.559618203169735e-05,0.0,0.00013876310549676418,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.3827638898018785e-07,,,,1.4687444839983921e-06,8.694751866802875e-07,0.0
64,,,,,I3,optimal,23.786041699990164,,,,133467.19761443342,0.0,0.0017727077356539667,,,,,,,27.537044659243808,55.1322615963422,0.49999977209851076,0.499999771733639,2.956119310027395,0.7552504901799331,38.86744516135967,0,3.5369056275837987,,,,5.912238620054846,1.510500980360043,77.73489032271934
64,,,,,I4,optimal,15.71551350003574,,,,208849.2326314464,0.0,0.0017745668883435428,,,,,,,173.889677852539,516.1882604068584,0.010574425336203263,0.02125529384492749,1.0619487483509293,2.2406398600519837,69.59273161960878,0,0.878649959001315,,,,2.1238974967032878,4.481279720104501,139.18546323921757
65,,,,,I1,optimal,2.3218476999900304,,,,-0.0001114225852699525,0.0,0.00011308287503197789,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8.191190769015796e-07,,,,2.741510129968781e-06,1.2805293094980886e-06,0.0
65,,,,,I2,optimal,2.3470546000171453,,,,-7.205879375307177e-05,0.0,0.0001503321691416204,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.448561148811816e-07,,,,1.48768117815255e-06,8.897255532265505e-07,0.0
65,,,,,I3,optimal,15.114903800014872,,,,133426.28966828252,0.0,0.02943491324549541,,,,,,,26.59640677283719,53.22189969227834,0.23492215071484313,0.2349221534178992,0.7093024148961292,0.18006895164171796,20.735699428201936,0,0.9475158620360649,,,,1.4186048297924951,0.3601379032841756,41.47139885640387
65,,,,,I4,optimal,11.956010699970648,,,,208827.32073381552,8.073837404239303e-08,0.013362235273234546,,,,,,,173.886342202661,514.2945889327939,0.07088082205977989,0.10160741946719173,6.044958128397863,1.6049362262342322,34.709564170579746,0,6.072716697923767,,,,12.089916256795972,3.209872452469213,69.41912834115949
66,,,,,I1,optimal,28.454588900029194,,,,-5.659890047322485e-05,0.0,0.010913135367445648,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4.459147442219952e-07,,,,1.496394128531328e-06,1.065144812177063e-06,0.0
