unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_joint_eur_per_mwh,spot_revenue_eur
I1,1,N1,2.0036404234782487e-07,1.427295214504239e-07,-5.763452089740097e-08,52.90180916690118,-3.0489704259400843e-06
I1,1,N2,3.3760492181624236e-07,2.0177675237785935e-07,-1.35828169438383e-07,50.87495523847559,-6.910252040301814e-06
I1,1,N3,1.4188236422302385e-07,1.0676189830165804e-07,-3.512046592136581e-08,52.60347976195579,-1.8474587183250244e-06
I1,1,N4,8.036592323362628e-08,6.535137978707498e-08,-1.50145434465513e-08,55.00000300689433,-8.25799934707467e-07
I1,1,N5,5.273599098674473e-08,4.437597926653421e-08,-8.36001172021052e-09,57.45300997144408,-4.803078367226444e-07
I1,1,N6,0.8107101523606653,4.5679468107714066e-07,-0.8107096955659843,55.09456221555468,-44.66569576111352
I1,1,N7,2.519596886726311,4.5737133444505053e-07,-2.5195964293549764,55.01594922134447,-138.6179892156742
I1,1,N8,39.730117271403415,4.4324813669934467e-07,-39.73011682815528,57.04135693100255,-2266.259774905236
I1,1,N9,3.980569041927342e-08,3.3928179315529195e-08,-5.877511103744226e-09,59.18209032981781,-3.4784339305629794e-07
I1,2,N1,1.9299390673445607e-07,1.4998214508221225e-07,-4.301176165224382e-08,52.90180364198159,-2.275399769222716e-06
I1,2,N2,3.1608403460390826e-07,2.197185619362457e-07,-9.636547266766257e-08,50.87494704317312,-4.90258831875768e-06
I1,2,N3,1.3796627817229022e-07,1.1083039836186957e-07,-2.7135879810420646e-08,52.60347384663345,-1.4274415439128511e-06
I1,2,N4,7.920562863576164e-08,6.661686374531836e-08,-1.2588764890443279e-08,55.00000025183872,-6.923820721447188e-07
I1,2,N5,5.230000287259686e-08,4.486002139108639e-08,-7.439981481510467e-09,57.45301045056177,-4.274493338092069e-07
I1,2,N6,0.7363287928225667,4.5679474984623327e-07,-0.7363283360278169,55.09455958539021,-40.56768538369578
I1,2,N7,22.841965243093313,4.573712673575051e-07,-22.841964785722045,55.015946488995795,-1256.6723123548104
I1,2,N8,40.5959781223636,4.432481367482674e-07,-40.595977679115464,57.04135686831587,-2315.6496502126106
