hour,lambda_system,system_net_injection_residual_mw
1,67.15000063225074,4.82517387233857e-14
2,67.15000062205813,3.777637138940246e-14
3,67.15000061200607,-6.4394419654975795e-15
4,67.15000060480159,-4.2967557397821517e-14
5,67.15000061506701,-3.346671540599331e-14
6,67.15000063594432,3.387573348797755e-14
7,67.1500006700347,-6.67357165998142e-14
8,67.15000069278656,-7.820521898203647e-14
9,67.15000066075226,1.5418297269837253e-14
10,60.00000115372145,-4.309614114835267e-15
11,60.00000058688418,-3.889459334981268e-14
12,60.000000577272715,-4.13695284363623e-14
13,60.00000055893822,3.0057113740513156e-14
14,60.000000530632335,-1.8192944218042286e-16
15,60.00000054010686,1.5793834197441893e-14
16,60.000000572509784,2.8232121645710103e-14
17,60.00000061673368,3.088860053622113e-14
18,67.15000064328031,2.6122956442494565e-14
19,92.70755820011668,7.848224826089393e-14
20,92.70755988452775,6.612899721629255e-14
21,92.7075583082722,7.421057023713712e-14
22,67.15000070918188,-5.810587991113657e-14
23,67.15000065269832,1.0324136770590789e-13
24,67.15000063887265,-5.945774494494069e-14
