hour,lambda_system,system_net_injection_residual_mw
1,60.00000058985398,-4.46379044838352e-14
2,60.00000058959432,1.7860712908657206e-14
3,60.000000588484504,4.2049697057677804e-15
4,60.000000584232936,-4.4728110104585994e-14
5,60.00000058910853,7.799316747991725e-15
6,60.000000589886255,-2.195466031196247e-14
7,60.00000058999204,4.877348525056391e-14
8,60.000000590005136,-1.9782786520039508e-14
9,60.000000589854274,-3.0732361100405114e-14
10,52.200000512220115,4.445749324233361e-14
11,60.00000058969909,-2.045585922871851e-14
12,60.000000587174085,8.297529330292264e-14
13,52.200000652637925,-2.4424906541753444e-15
14,52.20000068772459,-3.2890357104520263e-15
15,52.200000517969556,-7.108202915162565e-14
16,60.00000058932816,2.5673907444456745e-15
17,52.20000051213172,-2.213507155346406e-15
18,60.000000589815784,-4.420769306179295e-14
19,60.000000590092526,5.6142590576513385e-14
20,60.00000059030672,-9.289097269160607e-14
21,60.00000059015567,-1.9768908732231694e-14
22,60.00000059003006,-5.410949466266857e-14
23,60.000000589979585,-2.1635471192382738e-14
24,60.00000058992976,2.0060342276195797e-14
