iteration,investor,node,x_power_mw,x_energy_mwh,proposed_x_power_mw,private_headroom_limit_mw,private_headroom_slack_mw,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day,headroom_mw
1,I1,N1,0.0,0.0,6.49582140789291e-05,200.0,199.99993504178593,4.4680725888100635e-08,8.93614227523997e-06,200.0
1,I1,N2,0.0,0.0,6.43340105271937e-05,200.0,199.99993566598948,4.5256972727507497e-08,9.05139163393894e-06,200.0
1,I1,N3,7.0687915770429495,16.214364450142725,28.275166308171798,200.0,171.7248336918282,5.2858135257302936e-08,9.077054486320506e-06,166.66497844841152
1,I1,N4,0.0,0.0,6.312861941739003e-05,200.0,199.99993687138058,4.735979661046746e-08,9.471956332334917e-06,199.99942315097724
1,I1,N5,0.0,0.0,6.461280270936007e-05,200.0,199.9999353871973,4.508501361843664e-08,9.016999810618238e-06,199.99872422053437
1,I1,N6,13.722983717985356,49.93642296536775,54.89193487194142,200.0,145.10806512805857,6.255081743136147e-08,9.076628089643301e-06,147.14518789176884
1,I1,N7,0.0,0.0,6.4799515783062e-05,200.0,199.99993520048423,4.493051417609925e-08,8.986099923744289e-06,199.99990931500875
1,I1,N8,17.068019857086682,46.129267663867694,68.27207942834673,200.0,131.72792057165327,6.891183901461753e-08,9.077613256164095e-06,135.1042345154064
1,I1,N9,8.920545064769879,24.463953589752375,35.682180259079516,200.0,164.31781974092047,5.524002998335648e-08,9.076921289288211e-06,163.96573503418182
1,I2,N1,0.0,0.0,9.024571761774789e-05,200.0,199.99990975428238,2.6528920766193377e-08,5.305781759117183e-06,200.0
1,I2,N2,0.0,0.0,9.000283458698997e-05,200.0,199.99990999716542,2.980821752753043e-08,5.961640822682015e-06,200.0
1,I2,N3,11.068915884380225,30.64788526673038,44.2756635375209,200.0,155.7243364624791,5.146938423897123e-08,8.015035708746175e-06,166.66497844841152
1,I2,N4,0.0,0.0,9.073979016254027e-05,200.0,199.99990926020985,2.6482537865879325e-08,5.296505170155936e-06,199.99942315097724
1,I2,N5,0.0,0.0,9.015629629738404e-05,200.0,199.9999098437037,2.6538967025963373e-08,5.3077910125377e-06,199.99872422053437
1,I2,N6,11.122232184202606,40.110893905907695,44.48892873681042,200.0,155.5110712631896,5.167302486797206e-08,8.035727452627772e-06,147.14518789176884
1,I2,N7,0.0,0.0,9.075975457618451e-05,200.0,199.99990924024542,2.6477319925276086e-08,5.295461581980158e-06,199.99990931500875
1,I2,N8,12.68274937537414,29.561749893619794,50.73099750149656,200.0,149.26900249850343,5.476234658196031e-08,8.174320848766545e-06,135.1042345154064
1,I2,N9,11.905900328970393,36.4215140101862,47.62360131588157,200.0,152.37639868411844,5.265866410013621e-08,8.02393759509543e-06,163.96573503418182
1,I3,N1,0.0,0.0,6.411616351489135e-05,200.0,199.99993588383649,4.5369862754174185e-08,9.073969641893299e-06,200.0
1,I3,N2,0.0,0.0,6.412204207659852e-05,200.0,199.9999358779579,4.537125259058377e-08,9.074247608819385e-06,200.0
1,I3,N3,10.87789027327362,30.627928311909827,43.51156109309448,200.0,156.48843890690551,5.801349936893268e-08,9.078441951771024e-06,166.66497844841152
1,I3,N4,0.0,0.0,6.411757992309846e-05,200.0,199.9999358824201,4.536864366398987e-08,9.07372582387034e-06,199.99942315097724
1,I3,N5,0.0,0.0,6.41177951943264e-05,200.0,199.9999358822048,4.5368963392031126e-08,9.073789769448322e-06,199.99872422053437
1,I3,N6,11.688848507394512,42.862887058392225,46.75539402957805,200.0,153.24460597042196,5.9235179536110434e-08,9.077471747598445e-06,147.14518789176884
1,I3,N7,0.0,0.0,6.412279541985872e-05,200.0,199.9999358772046,4.5370535688427454e-08,9.074104228399913e-06,199.99990931500875
1,I3,N8,13.700229214555465,34.42599108428732,54.80091685822186,200.0,145.19908314177815,6.25103512140579e-08,9.076445683151747e-06,135.1042345154064
1,I3,N9,10.476137089385897,28.6934063211919,41.90454835754359,200.0,158.0954516424564,5.7423674353930236e-08,9.078421731953942e-06,163.96573503418182
1,I4,N1,0.0,0.0,6.543385676576739e-05,200.0,199.99993456614322,4.4950302243499313e-08,8.990057507428224e-06,200.0
1,I4,N2,0.0,0.0,6.540274763130065e-05,200.0,199.99993459725238,4.496587637466195e-08,8.993172334040525e-06,200.0
1,I4,N3,4.319423816891686,10.592501229287134,17.277695267566745,200.0,182.72230473243326,5.192819659427455e-08,9.488439762304737e-06,166.66497844841152
1,I4,N4,0.0005768490227763852,0.0011546391556787007,0.002307396091105541,200.0,199.9976926039089,2.3208924527953424e-08,4.6417313534089506e-06,199.99942315097724
1,I4,N5,0.0012757794656333354,0.0025525004213857714,0.0051031178625333415,200.0,199.99489688213745,2.285832861668327e-08,4.571549074591582e-06,199.99872422053437
1,I4,N6,16.320747698648677,56.857301259113505,65.28299079459471,200.0,134.7170092054053,7.301635106006307e-08,9.836544437903621e-06,147.14518789176884
1,I4,N7,9.068499124075526e-05,0.00018230718098353286,0.00036273996496302105,200.0,199.99963726003503,2.6631648167749707e-08,5.326319973186818e-06,199.99990931500875
1,I4,N8,21.444767037577293,57.788304054157464,85.77906815030917,200.0,114.22093184969083,7.900320035655559e-08,9.023819163833606e-06,135.1042345154064
1,I4,N9,4.731682482692011,11.639729859224465,18.926729930768044,200.0,181.07327006923197,5.2134227463502284e-08,9.440115049349519e-06,163.96573503418182
