hour,lambda_system,system_net_injection_residual_mw
1,60.00000058984083,-1.0560996521746802e-14
2,60.00000058946066,3.0780933357732465e-14
3,60.000000587604376,1.0672018824209317e-14
4,60.00000054040686,-6.510070260645762e-14
5,60.00000058872339,-5.691280779984709e-14
6,60.000000589880166,-2.4445723223465166e-14
7,60.00000058998972,9.742207041085749e-15
8,60.000000590003296,3.835820550079916e-14
9,60.000000589899386,-4.10851908050347e-14
10,52.200000512162205,-4.0939474033052647e-16
11,60.00000058973854,-1.4606371667724716e-14
12,60.000000584404,1.0082212842377203e-14
13,52.200000527000014,-3.87814780289375e-14
14,52.20000051988776,-4.585914981092287e-14
15,52.20000051022687,-2.791517017541878e-14
16,60.000000589209606,2.2898349882893854e-14
17,52.20000051209525,5.985489881510375e-14
18,60.00000058984656,-1.752764600126966e-14
19,60.000000590069746,3.805983306293115e-14
20,60.000000590278994,2.1087298573974067e-14
21,60.00000059009649,-8.532063944244328e-14
22,60.00000059001618,1.0163397901052917e-13
23,60.00000058997735,-3.3306690738754696e-16
24,60.000000589929705,-2.931682674400804e-14
