unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_joint_eur_per_mwh,spot_revenue_eur
I1,1,N1,2.6928042654120514e-06,4.4454587077526246e-07,-2.248258394636789e-06,54.999999987749256,-0.00012365421167748056
I1,1,N2,2.6927949770276787e-06,4.4458302422817774e-07,-2.248211952799501e-06,55.00000006481466,-0.00012365165754968962
I1,1,N3,4.881902962902186e-06,4.085887174552974e-07,-4.4733142454468886e-06,55.00000009743407,-0.00024603228393543206
I1,1,N4,7.830178054159254e-06,3.937825522751169e-07,-7.436395501884137e-06,55.00000009999539,-0.00040900175334723283
I1,1,N5,2.6927479579107856e-06,4.445483315355741e-07,-2.2481996263752115e-06,55.00000011322642,-0.00012365097970519224
I1,2,N1,2.692802446892021e-06,4.4454591304083095e-07,-2.24825653385119e-06,54.99999987973928,-0.0001236541090914385
I1,2,N2,2.6927881645659626e-06,4.4458233520859195e-07,-2.2482058293573706e-06,54.99999996415743,-0.0001236513205340739
I1,2,N3,4.881354595691165e-06,4.0859410105429003e-07,-4.4727604946368746e-06,54.99999999361977,-0.00024600182717649086
I1,2,N4,7.837787498207745e-06,3.937891336934017e-07,-7.443998364514344e-06,54.999999990357516,-0.00040941990997651027
I1,2,N5,2.6927476426142466e-06,4.44548330675183e-07,-2.2481993119390636e-06,54.999999998437964,-0.00012365096215313673
I1,3,N1,2.6927973844029104e-06,4.4454604498836494e-07,-2.2482513394145455e-06,54.999999748674384,-0.00012365382310275684
I1,3,N2,2.6927785558690733e-06,4.445810558471341e-07,-2.248197500021939e-06,54.99999984107883,-0.0001236508621439205
I1,3,N3,4.881140373242296e-06,4.0859765580653234e-07,-4.4725427174357635e-06,54.99999986853559,-0.0002459898488709868
I1,3,N4,7.842252617597743e-06,3.937921942852199e-07,-7.448460423312522e-06,54.99999986021063,-0.00040966532224097314
I1,3,N5,2.6927453819196684e-06,4.445484051082884e-07,-2.24819697681138e-06,54.999999864936655,-0.0001236508334209769
I1,4,N1,2.692778789879005e-06,4.4454656850787215e-07,-2.248232221371133e-06,54.9999994977437,-0.0001236527710462235
I1,4,N2,2.6927674987229057e-06,4.4457967569968777e-07,-2.248187823023218e-06,54.999999595912875,-0.00012365032935781324
I1,4,N3,4.881114390640267e-06,4.085995860977334e-07,-4.472514804542534e-06,54.99999962236271,-0.000245988312560851
I1,4,N4,7.84216845922765e-06,3.9379187975357114e-07,-7.44837657947408e-06,54.999999610767766,-0.00040966070897192615
I1,4,N5,2.6927336460576507e-06,4.445488767275111e-07,-2.2481847693301396e-06,54.99999961371436,-0.00012365016144471618
I1,5,N1,2.6928041048997416e-06,4.4454584955428854e-07,-2.248258255345453e-06,54.999999802386206,-0.00012365420359971308
I1,5,N2,2.69274466577747e-06,4.4457550459372523e-07,-2.248169161183745e-06,54.9999998939081,-0.0001236493036265934
I1,5,N3,4.881001066731145e-06,4.085980703575146e-07,-4.4724029963736305e-06,54.99999992238226,-0.00024598216445341183
I1,5,N4,7.83389572261692e-06,3.9378614536477895e-07,-7.440109577252142e-06,54.9999999160425,-0.0004092060261242148
I1,5,N5,2.6927531914707953e-06,4.4454800234940787e-07,-2.2482051891213874e-06,54.99999992269303,-0.00012365128522787437
I1,6,N1,2.692814960345231e-06,4.4454556991607943e-07,-2.2482693904291516e-06,55.00000007198993,-0.0001236548166354561
I1,6,N2,2.692723879364113e-06,4.445713459733523e-07,-2.248152533390761e-06,55.00000014832717,-0.00012364838966995396
I1,6,N3,4.881059900629463e-06,4.08594952008661e-07,-4.472464948620802e-06,55.000000183241056,-0.0002459855729936833
I1,6,N4,7.825336168976933e-06,3.9377756507843883e-07,-7.4315586038984944e-06,55.00000018910249,-0.0004087357246197434
I1,6,N5,2.6927627086780792e-06,4.445475676735174e-07,-2.248215141004562e-06,55.00000020681447,-0.00012365183322021433
I1,7,N1,3.791072456147467e-07,13.496383994580887,13.496383615473642,74.99999966670327,1012.2287666622227
I1,7,N2,3.7910116172620664e-07,0.5915119418621061,0.5915115627609444,74.9999997424719,44.36336705473998
I1,7,N3,4.0590320537689354e-07,5.28373974530666e-06,4.877836539929767e-06,74.99999977913768,0.0003658377394174022
I1,7,N4,4.1963413939469537e-07,3.6062344265298975e-06,3.186600287135202e-06,74.9999997690295,0.0002389950207991295
I1,7,N5,3.791061846069151e-07,4.023797026414336,4.023796647308151,74.99999973239282,301.78474747131446
I1,8,N1,3.7910744874884215e-07,16.42027272918698,16.420272350079532,74.99999989684176,1231.5204245620785
I1,8,N2,3.7910369174909883e-07,0.7099540840517102,0.7099537049480185,74.99999997615188,53.246527854170324
I1,8,N3,4.0590551061701573e-07,5.282687060667739e-06,4.8767815500507235e-06,75.00000000865867,0.00036575861629603075
I1,8,N4,4.196427751428801e-07,3.604534211034585e-06,3.1848914358917048e-06,74.99999996901585,0.0002388668575931967
I1,8,N5,3.791065069740633e-07,5.222254877715969,5.222254498609462,74.9999999222296,391.6690869895728
I1,9,N1,3.791075266615072e-07,17.10672969578674,17.106729316679214,74.99999957294125,1283.0046914453626
I1,9,N2,3.7911049026235664e-07,1.1346924138402348,1.1346920347297444,74.99999969601147,85.10190225979747
I1,9,N3,4.059058077078682e-07,5.282730855981096e-06,4.876825048273228e-06,74.99999974387471,0.0003657618773714139
I1,9,N4,4.196504402012785e-07,3.6033847801288332e-06,3.1837343399275547e-06,74.9999997729472,0.00023878007477169083
I1,9,N5,3.791068789132405e-07,7.213895629587886,7.2138952504810065,74.99999953190145,541.0421404092616
