investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit,last_best_response_access_shadow_price_eur_per_mw_day
I1,N1,25.00000000105549,122.52627548437457,4.9010510191680625,0.2500000000105549,77.92775855384528
I1,N2,3.000010109357244,6.000026383770649,2.0000020550117954,0.030000101093572443,-0.0014270378582169584
I1,N3,3.0000048715711003,6.000012378874629,2.0000008785760497,0.030000048715711002,0.00021792893625917353
I1,N4,3.000005378614689,6.0000133891085925,2.0000008772914986,0.030000053786146893,9.038399127280633e-05
I1,N5,20.226974408894716,40.45394890209988,2.0000000041682187,0.20226974408894716,2.8306528253954383e-07
I2,N1,24.999999996984272,122.52627545628857,4.901051018842752,0.2499999999698427,70.09986483390854
I2,N2,3.0000006783173707,6.00000223947655,2.0000002942805364,0.030000006783173706,2.691815724751105e-07
I2,N3,3.0000003889068476,6.000001317615854,2.0000001799340295,0.030000003889068476,1.2852786661110186e-07
I2,N4,3.0000003710502767,6.000001261229787,2.0000001730430563,0.03000000371050277,1.2848918112296986e-07
I2,N5,20.226974391490593,40.453948871480385,2.000000004375306,0.20226974391490593,4.277666365221967e-07
I3,N1,25.000000001016176,113.1346153866819,4.525384615283333,0.25000000001016176,77.56409266943793
I3,N2,3.00000150752853,6.000005996911514,2.000000993950985,0.0300000150752853,0.0005852705072844726
I3,N3,3.000676107766632,6.002287197942659,2.0003115905801945,0.03000676107766632,-0.05337948812758155
I3,N4,3.000674605157538,6.002278222555547,2.000309601127318,0.03000674605157538,-0.053380067013847905
I3,N5,29.773025602385072,160.9955334401223,5.407429382226615,0.2977302560238507,170.4638232163665
I4,N1,25.00000000094406,113.13461529419841,4.5253846115970475,0.2500000000094406,77.91326409343482
I4,N2,3.0000079508002258,6.000020300353401,2.000001466247097,0.030000079508002257,-2.4190704034527153e-05
I4,N3,3.0000086611770915,6.00001925243917,2.000000643359805,0.030000086611770914,-0.00015540738738113494
I4,N4,3.0000087220810134,6.000019365625746,2.000000640486044,0.030000087220810136,-0.00015568567145923942
I4,N5,29.77302559722962,160.99001404748157,5.407244000840199,0.2977302559722962,146.25712056503937
