hour,lambda_system,system_net_injection_residual_mw
1,67.15000063071739,-2.943785167177957e-14
2,67.1500006197292,8.00507180753648e-15
3,67.1500006031657,1.4849541426555502e-15
4,67.15000058422783,-1.754623031110528e-14
5,67.15000060832824,-6.379674418450704e-14
6,67.15000063284684,5.93686529905358e-14
7,67.15000064998183,-5.5952084389728975e-15
8,67.15000065498533,-4.031999784365442e-14
9,67.15000064139241,-3.93921042394318e-14
10,60.00000062194727,4.4557568490985813e-14
11,60.00000058801922,4.240982111403949e-14
12,60.00000058222487,-2.035440818680173e-14
13,60.000000578416476,-1.1884264902688445e-14
14,60.0000005740322,-1.7858589741165574e-14
15,60.00000056931231,2.4512123936145443e-15
16,60.000000580922666,-6.180265692051886e-14
17,60.00000059929789,-1.0895816072651116e-14
18,67.15000062850594,-2.2802726632794976e-14
19,67.15000053406551,1.8853326252280328e-14
20,67.15000058439658,-1.0731179705083546e-13
21,67.15000066405398,-6.553748749055276e-14
22,67.1500006520885,-1.4992836663690252e-14
23,67.15000064228668,2.7223804023386034e-14
24,67.15000063550293,8.018855108157284e-15
