hour,lambda_system,system_net_injection_residual_mw
1,55.00000054265055,4.263256414560601e-14
2,55.00000054134937,-2.842170943040401e-14
3,55.00000054096063,-1.2789769243681803e-13
4,55.00000054085021,9.947598300641403e-14
5,55.000000540906846,-3.552713678800501e-14
6,55.00000054238782,0.0
7,62.778508908219884,-1.3145040611561853e-13
8,62.77850890914498,-4.884981308350689e-15
9,62.778508908006046,2.7533531010703882e-14
10,55.00000054115283,-4.263256414560601e-14
11,55.00000053904779,1.4210854715202004e-14
12,47.95185808839357,7.105427357601002e-14
13,33.87311482746318,-4.263256414560601e-14
14,29.955450663809504,-1.8474111129762605e-13
15,33.87254281435139,-5.684341886080802e-14
16,47.95185808881118,-1.4210854715202004e-14
17,55.000000539942064,6.394884621840902e-14
18,75.00000073720899,2.4868995751603507e-14
19,75.00000074014064,3.197442310920451e-14
20,75.00000074036656,1.4210854715202004e-14
21,75.00000074028304,3.552713678800501e-15
22,75.00000073909776,8.526512829121202e-14
23,75.00000073568451,8.171241461241152e-14
24,55.000000551663,1.1368683772161603e-13
