hour,node,demand_mw,generation_mw,p_charge_mw,p_discharge_mw,storage_net_injection_mw,load_shed_mw,net_injection_mw,lambda_eur_per_mwh
1,N1,23.759999999999998,360.0000035997263,0.00309858378363089,0.0,-0.00309858378363089,0.0,336.2369049891657,55.00000054191971
1,N2,55.440000000000005,300.00000299939785,10.13143425015943,0.0,-10.13143425015943,0.0,234.42856872246136,55.00000054171528
1,N3,126.72,0,0.0031515941914020524,0.0,-0.0031515941914020524,0.0,-126.72315162096841,55.00000054198566
1,N4,110.88000000000001,194.38678195672932,0.0031733939366548882,0.0,-0.0031733939366548882,0.0,83.50360853601566,55.00000054230125
1,N5,142.56,0,0.004194698335236245,0.0,-0.004194698335236245,0.0,-142.56419472511226,55.00000054265055
1,N6,63.36,9.730034323726148e-09,10.464180120227937,0.0,-10.464180120227937,0.0,-73.82418013727494,55.00000054232565
1,N7,110.88000000000001,0.0,16.176482963898913,0.0,-16.176482963898913,0.0,-127.05648299992325,55.000000542343216
1,N8,47.519999999999996,9.730034323825562e-09,25.56688989962575,0.0,-25.56688989962575,0.0,-73.08688991667272,55.000000542615886
1,N9,110.88000000000001,0.0,0.034182811145631826,0.0,-0.034182811145631826,0.0,-110.9141828476911,55.00000054285849
2,N1,22.68,375.00000374972626,0.002692413441112293,0.0,-0.002692413441112293,0.0,352.31731130950817,55.000000540407605
2,N2,52.92,300.00000299939785,17.70873420937926,0.0,-17.70873420937926,0.0,229.37126876324155,55.00000054012288
2,N3,120.96000000000001,0,0.0027382108288640065,0.0,-0.0027382108288640065,0.0,-120.96273823760592,55.000000540471056
2,N4,105.84,185.97320984970963,0.00275741594820234,0.0,-0.00275741594820234,0.0,80.13045240698445,55.00000054089277
2,N5,136.07999999999998,0,0.0036520803167943753,0.0,-0.0036520803167943753,0.0,-136.0836521070938,55.00000054134937
2,N6,60.480000000000004,9.73003432376345e-09,18.989712760459838,0.0,-18.989712760459838,0.0,-79.4697127775068,55.000000540925086
2,N7,105.84,0.0,25.688622478494285,0.0,-25.688622478494285,0.0,-131.52862251451862,55.00000054094038
2,N8,45.36,9.730034323809077e-09,42.54413878548834,0.0,-42.54413878548834,0.0,-87.90413880253534,55.0000005413031
2,N9,105.84,0.0,0.03016800392825555,0.0,-0.03016800392825555,0.0,-105.87016804047371,55.00000054163277
3,N1,21.96,390.0000038997263,0.002562012145388822,0.0,-0.002562012145388822,0.0,368.0374418608039,55.00000053981617
3,N2,51.24,300.00000299939785,22.541408103464665,0.0,-22.541408103464665,0.0,226.21859486915614,55.00000053945741
3,N3,117.12,0,0.0026049068420900736,0.0,-0.0026049068420900736,0.0,-117.12260493361912,55.00000053987983
3,N4,102.48,169.57288698103653,0.002623161695139375,0.0,-0.002623161695139375,0.0,67.09026379256434,55.000000540403555
3,N5,131.76,0,0.003483493897731513,0.0,-0.003483493897731513,0.0,-131.76348352067475,55.00000054096063
3,N6,58.56,9.73003432377826e-09,25.734286574586054,0.0,-25.734286574586054,0.0,-84.29428659163305,55.000000540441775
3,N7,102.48,0.0,31.878823182752875,0.0,-31.878823182752875,0.0,-134.35882321877722,55.00000054045332
3,N8,43.92,9.730034323797241e-09,47.37778749754402,0.0,-47.37778749754402,0.0,-91.29778751459102,55.000000540898476
3,N9,102.48,0.0,0.029314706683886308,0.0,-0.029314706683886308,0.0,-102.50931474322933,55.00000054131392
4,N1,21.599999999999998,400.0000039997263,0.0026106933646340875,0.0,-0.0026106933646340875,0.0,378.39739327958466,55.00000053959176
