investor,hour,node,lambda_best_response_eur_per_mwh,lambda_joint_eur_per_mwh,difference_eur_per_mwh
I1,1,N1,60.00000058739389,59.99999999712582,5.90268072642175e-07
I1,1,N2,60.00000058610576,59.99999999599936,5.901064028535075e-07
I1,1,N3,60.00000058746144,59.99999999714051,5.903209299162882e-07
I1,1,N4,60.00000058758517,59.999999997278955,5.903062145762306e-07
I1,1,N5,60.000000587688085,59.99999999736113,5.903269553186874e-07
I1,1,N6,60.000000587570305,59.99999999724111,5.90329193528305e-07
I1,1,N7,60.000000587018405,59.999999996778584,5.902398214630011e-07
I1,1,N8,60.00000058737077,59.99999999706238,5.90308388837002e-07
I1,1,N9,60.00000058746172,59.99999999714108,5.903206385937665e-07
I1,2,N1,60.000000580947535,59.99999998867722,5.922703181227007e-07
I1,2,N2,60.000000579582945,59.999999987498704,5.920842411910598e-07
I1,2,N3,60.00000058095341,59.99999998865945,5.922939649849468e-07
I1,2,N4,60.00000058110531,59.99999998880707,5.922982424522161e-07
I1,2,N5,60.00000058117145,59.999999988860765,5.923106840555192e-07
I1,2,N6,60.00000058107115,59.999999988764245,5.92306903968165e-07
I1,2,N7,60.00000058049559,59.99999998827792,5.922176669059809e-07
I1,2,N8,60.00000058085351,59.99999998857415,5.922793562262996e-07
I1,2,N9,60.00000058095369,59.99999998866,5.922936878732799e-07
I1,3,N1,60.0000005236638,59.999999930631596,5.930322046765468e-07
I1,3,N2,60.000000522281276,59.99999992944975,5.928315260916861e-07
I1,3,N3,60.000000523683056,59.99999993064413,5.930389264108271e-07
I1,3,N4,60.00000052381219,59.999999930757895,5.930542954502016e-07
I1,3,N5,60.000000523861765,59.99999993080008,5.930616850946535e-07
I1,3,N6,60.00000052379574,59.999999930741936,5.930538051757139e-07
I1,3,N7,60.00000052319392,59.999999930228974,5.929649447011798e-07
I1,3,N8,60.00000052357704,59.999999930554466,5.930225768224773e-07
I1,3,N9,60.00000052368333,59.99999993064461,5.930387203534337e-07
I1,4,N1,59.9999972564978,59.999998695501986,-1.439004186920556e-06
I1,4,N2,59.99999725512269,59.99999869432773,-1.4392050360356734e-06
I1,4,N3,59.99999725655213,59.99999869554737,-1.4389952411875129e-06
I1,4,N4,59.99999725664794,59.99999869563023,-1.4389822950988673e-06
I1,4,N5,59.99999725669292,59.99999869566878,-1.4389758575816813e-06
I1,4,N6,59.99999725665694,59.99999869563716,-1.438980220314079e-06
I1,4,N7,59.999997256035336,59.99999869510695,-1.4390716174261797e-06
I1,4,N8,59.99999725644358,59.99999869545476,-1.439011178661076e-06
I1,4,N9,59.99999725655226,59.9999986955475,-1.4389952340820855e-06
I1,5,N1,60.000000560384215,59.99999996636918,5.940150344940776e-07
I1,5,N2,60.00000055900682,59.99999996518956,5.938172620290061e-07
I1,5,N3,60.00000056039054,59.99999996636713,5.940234117929322e-07
I1,5,N4,60.000000560535796,59.9999999664974,5.940383971392293e-07
I1,5,N5,60.00000056059275,59.99999996654543,5.940473215559905e-07
I1,5,N6,60.000000560506585,59.99999996646837,5.94038212398118e-07
I1,5,N7,60.000000559919464,59.99999996596878,5.939506806384998e-07
I1,5,N8,60.00000056028732,59.9999999662798,5.940075169519332e-07
I1,5,N9,60.000000560390845,59.99999996636771,5.940231346812652e-07
I1,6,N1,60.00000058806065,59.999999997776264,5.90284386703388e-07
I1,6,N2,60.00000058680813,59.99999999666975,5.901383772766167e-07
I1,6,N3,60.000000588142704,59.999999997788095,5.903546096419632e-07
I1,6,N4,60.00000058826882,59.99999999793966,5.903291580011683e-07
I1,6,N5,60.00000058839367,59.99999999803817,5.903554978203829e-07
I1,6,N6,60.00000058825104,59.99999999789061,5.903604289869691e-07
I1,6,N7,60.00000058772077,59.999999997448974,5.902717958861103e-07
I1,6,N8,60.000000588058526,59.999999997715115,5.903434114884476e-07
I1,6,N9,60.00000058814303,59.99999999778879,5.903542401597406e-07
I1,7,N1,60.00000058993914,59.99999999979512,5.901440189859386e-07
I1,7,N2,60.00000058899316,59.99999999891974,5.900734194597135e-07
I1,7,N3,60.000000590237164,59.999999999956785,5.902803792423583e-07
I1,7,N4,60.000000590299685,60.00000000007187,5.902278132907668e-07
I1,7,N5,60.000000590595384,60.00000000030882,5.902865609641594e-07
I1,7,N6,60.0000005903162,60.00000000003877,5.902774304900049e-07
I1,7,N7,60.0000005899058,59.999999999698964,5.902068380692072e-07
I1,7,N8,60.000000590179916,59.999999999905164,5.902747517438911e-07
I1,7,N9,60.000000590237526,59.99999999995758,5.902799458112895e-07
I1,8,N1,60.000000590209524,59.99999999997624,5.902332844698321e-07
I1,8,N2,60.00000058925122,59.99999999904887,5.902023545445445e-07
I1,8,N3,60.00000059034059,59.999999999950944,5.903896465042635e-07
I1,8,N4,60.000000590590176,60.00000000025788,5.903322986000603e-07
I1,8,N5,60.000000590997935,60.00000000057806,5.904198729922427e-07
I1,8,N6,60.00000059045457,60.00000000006847,5.903861008960121e-07
