hour,generator,dispatch_mw,capacity_mw,marginal_cost_eur_per_mwh,nu_gen_dual
1,G_IEEE1,270.0000024478776,270.0,60.0,-7.149999994350915
1,G_IEEE3,60.56708109115987,290.0,67.15,0.0
1,RES_Wind_N1,94.5000009181545,94.5,0.0,-67.15000059675027
1,RES_PV_N6,0.0,0.0,0.0,
1,RES_PV_N8,0.0,0.0,0.0,
1,G_PEAKER_N5,5.4728028218091047e-08,200.0,95.0,0.0
2,G_IEEE1,270.0000024478776,270.0,60.0,-7.149999966903764
2,G_IEEE3,37.38072878549286,290.0,67.15,0.0
2,RES_Wind_N1,98.43750095752951,98.4375,0.0,-67.15000056854008
2,RES_PV_N6,0.0,0.0,0.0,
2,RES_PV_N8,0.0,0.0,0.0,
2,G_PEAKER_N5,5.472802811572988e-08,200.0,95.0,0.0
3,G_IEEE1,270.0000024478776,270.0,60.0,-7.149999922114855
3,G_IEEE3,21.49418028539589,290.0,67.15,0.0
3,RES_Wind_N1,102.3750009969045,102.375,0.0,-67.15000052304683
3,RES_PV_N6,0.0,0.0,0.0,
3,RES_PV_N8,0.0,0.0,0.0,
3,G_PEAKER_N5,5.472802801294858e-08,200.0,95.0,0.0
4,G_IEEE1,270.0000024478776,270.0,60.0,-7.1499998683710215
4,G_IEEE3,13.731078702553125,290.0,67.15,0.0
4,RES_Wind_N1,105.0000010231545,105.0,0.0,-67.15000046886279
4,RES_PV_N6,0.0,0.0,0.0,
4,RES_PV_N8,0.0,0.0,0.0,
4,G_PEAKER_N5,5.4728027922119464e-08,200.0,95.0,0.0
5,G_IEEE1,270.0000024478776,270.0,60.0,-7.149999936247484
5,G_IEEE3,25.783815307279564,290.0,67.15,0.0
5,RES_Wind_N1,102.3750009969045,102.375,0.0,-67.15000053717947
5,RES_PV_N6,0.0,0.0,0.0,
5,RES_PV_N8,0.0,0.0,0.0,
5,G_PEAKER_N5,5.472802812792214e-08,200.0,95.0,0.0
6,G_IEEE1,270.0000024478776,270.0,60.0,-7.14999999885975
6,G_IEEE3,68.42354468615063,290.0,67.15,0.0
6,RES_Wind_N1,94.5000009181545,94.5,0.0,-67.15000060125911
6,RES_PV_N6,0.0,0.0,0.0,
6,RES_PV_N8,0.0,0.0,0.0,
6,G_PEAKER_N5,5.472802834721097e-08,200.0,95.0,0.0
7,G_IEEE1,270.0000024478776,270.0,60.0,-7.150000037467221
7,G_IEEE3,141.52005439311884,290.0,67.15,-2.2580446923964984e-09
7,RES_Wind_N1,81.37500078690451,81.375,0.0,-67.15000064294334
7,RES_PV_N6,4.795875021113248,4.795875,0.0,-67.15000103245994
7,RES_PV_N8,8.906625062220748,8.906625,0.0,-67.15000087207639
7,G_PEAKER_N5,5.472802856453281e-08,200.0,95.0,0.0
8,G_IEEE1,270.0000024478776,270.0,60.0,-7.150000048154036
8,G_IEEE3,156.85528927655258,290.0,67.15,-3.7235378980519987e-09
