investor,hour,node,lambda_best_response_eur_per_mwh,lambda_joint_eur_per_mwh,difference_eur_per_mwh
I1,18,N1,60.00000058964292,59.99999999921602,5.904269002598994e-07
I1,18,N2,60.00000058944082,59.99999999902571,5.904151123559132e-07
I1,18,N3,60.00000058951802,59.99999999908316,5.904348583385399e-07
I1,18,N4,60.00000058965752,59.999999999226425,5.904310924620404e-07
I1,18,N5,60.000000589677256,59.999999999239,5.904382547328169e-07
I1,18,N6,60.00000058955188,59.99999999911131,5.904405711021354e-07
I1,18,N7,60.00000058953208,59.999999999103636,5.90428442137636e-07
I1,18,N8,60.00000058950862,59.999999999079144,5.904294795300302e-07
I1,18,N9,60.0000005895195,59.999999999085,5.90434503067172e-07
I1,19,N1,60.000000590248284,60.000000000115016,5.901332684743466e-07
I1,19,N2,60.00000059024544,60.00000000008873,5.901567092791993e-07
I1,19,N3,60.000000590342715,60.000000000168214,5.901745012693027e-07
I1,19,N4,60.00000059033501,60.00000000017441,5.901606030533912e-07
I1,19,N5,60.00000059042173,60.00000000024191,5.901798161289662e-07
I1,19,N6,60.00000059034262,60.00000000017255,5.901700745880589e-07
I1,19,N7,60.0000005903367,60.00000000016666,5.901700390609221e-07
I1,19,N8,60.00000059034743,60.00000000017297,5.901744657421659e-07
I1,19,N9,60.00000059034369,60.00000000016974,5.901739470459688e-07
I1,20,N1,60.00000059423871,60.00000000052628,5.937124356591994e-07
I1,20,N2,60.00000059432446,60.00000000056628,5.937581804005276e-07
I1,20,N3,60.000000594418935,60.00000000064994,5.937689948609659e-07
I1,20,N4,60.00000059438587,60.00000000062807,5.937577967074503e-07
I1,20,N5,60.000000594493955,60.00000000071201,5.937819480550388e-07
I1,20,N6,60.000000594410665,60.00000000064435,5.937663161148521e-07
I1,20,N7,60.00000059441572,60.0000000006442,5.937715172876779e-07
I1,20,N8,60.0000005944376,60.00000000066005,5.937775497955045e-07
I1,20,N9,60.000000594421195,60.00000000065134,5.937698546176762e-07
I1,21,N1,60.000000590434965,60.00000000020974,5.902252269152086e-07
I1,21,N2,60.00000059046625,60.000000000215174,5.902510764599356e-07
I1,21,N3,60.00000059057928,60.000000000308795,5.902704884874765e-07
I1,21,N4,60.000000590548616,60.00000000029073,5.902578834593442e-07
I1,21,N5,60.00000059062778,60.00000000035439,5.902733875018384e-07
I1,21,N6,60.00000059057373,60.00000000030666,5.902670636714902e-07
I1,21,N7,60.000000590557505,60.0000000002931,5.902644062416584e-07
I1,21,N8,60.00000059058585,60.0000000003148,5.902710498162378e-07
I1,21,N9,60.000000590580015,60.00000000030986,5.902701545323907e-07
I1,22,N1,60.000000590062555,60.000000000036565,5.900259907321015e-07
I1,22,N2,60.00000059000955,59.99999999998319,5.900263602143241e-07
I1,22,N3,60.00000059013302,60.000000000085734,5.900472856978922e-07
I1,22,N4,60.00000059012127,60.00000000008174,5.900395265712177e-07
I1,22,N5,60.00000059016631,60.00000000011847,5.900478399212261e-07
I1,22,N6,60.000000590136366,60.00000000009046,5.900459072449848e-07
I1,22,N7,60.000000590100804,60.00000000006111,5.900396971014743e-07
I1,22,N8,60.00000059013313,60.00000000008639,5.90046745685413e-07
I1,22,N9,60.000000590133666,60.00000000008666,5.900470085862253e-07
I1,23,N1,60.00000058996929,59.99999999996015,5.900091366584093e-07
I1,23,N2,60.000000589873245,59.99999999987325,5.899999919734e-07
I1,23,N3,60.00000059000257,59.99999999998086,5.900217132648322e-07
I1,23,N4,60.00000059000409,59.99999999998746,5.900166328842715e-07
I1,23,N5,60.000000590029565,60.000000000008136,5.900214290477379e-07
I1,23,N6,60.00000059001125,59.999999999989875,5.90021372204319e-07
I1,23,N7,60.0000005899645,59.99999999995117,5.900133288605502e-07
I1,23,N8,60.00000058999878,59.99999999997821,5.900205692910276e-07
I1,23,N9,60.00000059000319,59.99999999998172,5.900214716803021e-07
I1,24,N1,60.00000058988361,59.99999999987177,5.900118438262325e-07
I1,24,N2,60.0000005897672,59.99999999976847,5.899987272073304e-07
I1,24,N3,60.00000058989935,59.999999999878604,5.900207469267116e-07
I1,24,N4,60.000000589908396,59.99999999989125,5.900171444750413e-07
I1,24,N5,60.00000058992434,59.999999999904006,5.900203348119248e-07
I1,24,N6,60.00000058991075,59.9999999998898,5.900209458786776e-07
I1,24,N7,60.00000058985845,59.999999999846395,5.900120569890532e-07
I1,24,N8,60.000000589893546,59.99999999987421,5.900193329466674e-07
I1,24,N9,60.000000589899955,59.99999999987943,5.900205266584635e-07
I2,1,N1,60.00000058974763,59.999999999708166,5.900394626223715e-07
I2,1,N2,60.00000058961394,59.99999999959541,5.90018530033376e-07
I2,1,N3,60.00000058975521,59.99999999970706,5.900481525600298e-07
I2,1,N4,60.00000058976807,59.99999999972343,5.900446424789152e-07
I2,1,N5,60.00000058977909,59.99999999973162,5.900474704390035e-07
I2,1,N6,60.000000589767446,59.99999999971951,5.900479322917818e-07
I2,1,N7,60.0000005897094,59.99999999967333,5.900360733335219e-07
I2,1,N8,60.0000005897468,59.999999999701615,5.900451824913944e-07
I2,1,N9,60.00000058975557,59.99999999970785,5.90047719128961e-07
I2,2,N1,60.00000058915286,59.99999999875384,5.903990185629482e-07
I2,2,N2,60.000000589010675,59.99999999863574,5.903749382696333e-07
I2,2,N3,60.00000058915302,59.99999999874961,5.904034097170552e-07
I2,2,N4,60.00000058916958,59.99999999876673,5.904028483882939e-07
I2,2,N5,60.000000589176636,59.99999999877204,5.904045963234239e-07
I2,2,N6,60.00000058916649,59.99999999876222,5.904042694737655e-07
I2,2,N7,60.000000589106136,59.999999998713655,5.903924815697792e-07
I2,2,N8,60.000000589143816,59.99999999874307,5.904007451817961e-07
I2,2,N9,60.000000589153416,59.99999999875026,5.904031539216703e-07
I2,3,N1,60.00000058241189,59.999999991384534,5.910273586096082e-07
I2,3,N2,60.000000582267155,59.99999999126624,5.910009122089832e-07
I2,3,N3,60.00000058241277,59.9999999913848,5.91027969676361e-07
I2,3,N4,60.00000058242739,59.99999999139713,5.910302576239701e-07
I2,3,N5,60.00000058243256,59.999999991401324,5.910312381729455e-07
I2,3,N6,60.000000582425535,59.99999999139548,5.910300586720041e-07
I2,3,N7,60.000000582362624,59.99999999134417,5.910184555091291e-07
I2,3,N8,60.00000058240252,59.99999999137661,5.910259091024272e-07
I2,3,N9,60.00000058241303,59.99999999138506,5.91027969676361e-07
I2,4,N1,60.000000436050854,59.99999985207051,5.83980344970314e-07
I2,4,N2,60.00000043590698,59.999999851953085,5.83953898569689e-07
I2,4,N3,60.000000436056396,59.999999852075014,5.839813823627082e-07
I2,4,N4,60.000000436066564,59.999999852083334,5.839832297738212e-07
I2,4,N5,60.000000436071296,59.999999852087186,5.839841108468136e-07
I2,4,N6,60.00000043606742,59.999999852084024,5.839833931986504e-07
I2,4,N7,60.000000436002445,59.999999852031,5.83971441869835e-07
I2,4,N8,60.00000043604508,59.99999985206578,5.839793004724925e-07
I2,4,N9,60.00000043605642,59.999999852075035,5.839813823627082e-07
I2,5,N1,60.0000005868204,59.99999999592258,5.908978195634518e-07
I2,5,N2,60.000000586676244,59.99999999580443,5.90871813699323e-07
I2,5,N3,60.00000058681952,59.99999999592067,5.908988498504186e-07
I2,5,N4,60.00000058683624,59.99999999593533,5.90900903318925e-07
I2,5,N5,60.0000005868422,59.999999995940094,5.909021041361484e-07
I2,5,N6,60.000000586833075,59.999999995932306,5.909007683158052e-07
I2,5,N7,60.000000586771705,59.999999995882355,5.908893498940415e-07
I2,5,N8,60.00000058681,59.999999995913285,5.908967182222113e-07
I2,5,N9,60.00000058681991,59.9999999959211,5.908988072178545e-07
I2,6,N1,60.000000589813936,59.99999999977555,5.900383897028405e-07
I2,6,N2,60.00000058968431,59.99999999966483,5.900194821606419e-07
I2,6,N3,60.00000058982343,59.999999999773586,5.90049843651741e-07
I2,6,N4,60.000000589836304,59.99999999979185,5.900444577378039e-07
I2,6,N5,60.000000589849684,59.99999999980169,5.90047996240628e-07
I2,6,N6,60.00000058983568,59.99999999978684,5.900488417864835e-07
I2,6,N7,60.00000058977977,59.99999999974275,5.900370254607878e-07
I2,6,N8,60.00000058981582,59.99999999976931,5.900465112063102e-07
I2,6,N9,60.000000589823856,59.99999999977461,5.900492467958429e-07
I2,7,N1,60.00000058999912,59.999999999979956,5.900191624164108e-07
I2,7,N2,60.00000058990261,59.99999999989269,5.90009925360846e-07
I2,7,N3,60.00000059003251,59.99999999999295,5.900395620983545e-07
I2,7,N4,60.00000059003806,60.00000000000772,5.900303463590717e-07
I2,7,N5,60.000000590069575,60.000000000031484,5.900380912748915e-07
I2,7,N6,60.00000059004145,60.000000000004505,5.900369473010869e-07
I2,7,N7,60.00000058999807,59.99999999997061,5.900274615555645e-07
I2,7,N8,60.00000059002759,59.99999999999134,5.900362509692059e-07
I2,7,N9,60.00000059003293,59.999999999994195,5.90038737868781e-07
I2,8,N1,60.00000059002939,59.999999999998586,5.900308011064226e-07
I2,8,N2,60.00000058993284,59.99999999990645,5.900263886360335e-07
I2,8,N3,60.00000059004655,59.99999999999219,5.90054355598113e-07
I2,8,N4,60.00000059007088,60.000000000026944,5.900439390416068e-07
I2,8,N5,60.000000590114524,60.00000000005913,5.900553929905072e-07
I2,8,N6,60.000000590059116,60.00000000000832,5.900507957790069e-07
I2,8,N7,60.0000005900283,59.999999999984375,5.900439248307521e-07
I2,8,N8,60.000000590040024,59.99999999999022,5.900498010191768e-07
I2,8,N9,60.00000059004704,59.999999999993776,5.900532613623e-07
I2,9,N1,60.0000005897428,59.99999999950734,5.902354587306036e-07
I2,9,N2,60.000000589521065,59.999999999301146,5.902199191609725e-07
I2,9,N3,60.00000058960171,59.99999999935161,5.902501030163876e-07
I2,9,N4,60.00000058975618,59.99999999951582,5.902403614754803e-07
I2,9,N5,60.000000589772945,59.99999999952328,5.902496624798914e-07
