investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit,last_best_response_access_shadow_price_eur_per_mw_day
I1,N1,0.0,0.0,0.0,0.0,0.0
I1,N2,0.0,0.0,0.0,0.0,0.0
I1,N3,0.8467314471562498,3.1701624182815396,3.7439998584303678,0.004233657235781249,0.0
I1,N4,0.0,0.0,0.0,0.0,0.0
I1,N5,0.0,0.0,0.0,0.0,0.0
I1,N6,20.80563505251799,66.70331766354423,3.206021709751729,0.10402817526258995,0.0
I1,N7,0.0,0.0,0.0,0.0,0.0
I1,N8,27.921991199474967,69.44925343013088,2.4872600572783212,0.13960995599737483,0.0
I1,N9,0.673541344089738,2.521738708717947,3.7439998759481763,0.00336770672044869,0.0
I2,N1,0.0,0.0,0.0,0.0,0.0
I2,N2,0.0,0.0,0.0,0.0,0.0
I2,N3,0.7136095544302408,2.670378957995169,3.7420728764306546,0.0035680477721512036,0.0
I2,N4,0.0,0.0,0.0,0.0,0.0
I2,N5,0.0,0.0,0.0,0.0,0.0
I2,N6,20.85935530941217,66.90684018499829,3.207521958016054,0.10429677654706085,0.0
I2,N7,0.0,0.0,0.0,0.0,0.0
I2,N8,28.012260663910553,69.7882029719415,2.491344908190604,0.14006130331955277,0.0
I2,N9,0.6645978666763693,2.4882543752602526,3.743999943460435,0.0033229893333818466,0.0
I3,N1,0.0,0.0,0.0,0.0,0.0
I3,N2,0.0,0.0,0.0,0.0,0.0
I3,N3,0.09465903944909917,0.34876942887308127,3.684480963496618,0.00047329519724549586,-2.8725462970992086e-08
I3,N4,0.0,0.0,0.0,0.0,0.0
I3,N5,0.0,0.0,0.0,0.0,0.0
I3,N6,14.532262192244113,53.615313654150555,3.6893990037397697,0.07266131096122057,1.2417345078988144e-08
I3,N7,0.0,0.0,0.0,0.0,0.0
I3,N8,21.644002027282653,67.04888527518223,3.09780442594054,0.10822001013641326,2.0604531762800614e-08
I3,N9,0.12710537503845304,0.46181517442007025,3.633325296277658,0.0006355268751922652,0.0
I4,N1,0.0,0.0,0.0,0.0,0.0
I4,N2,0.0,0.0,0.0,0.0,0.0
I4,N3,0.7710007764294566,1.5883836105873723,2.060158250349963,0.0038550038821472832,0.0
I4,N4,0.0,0.0,0.0,0.0,0.0
I4,N5,0.0,0.0,0.0,0.0,0.0
I4,N6,10.298860760332063,38.23571833612573,3.7126163005715695,0.05149430380166032,0.0
I4,N7,0.0,0.0,0.0,0.0,0.0
I4,N8,10.194303309549875,21.33732689475336,2.093063767757907,0.050971516547749375,0.0
I4,N9,29.029933270170048,80.89855761719781,2.7867290242904486,0.14514966635085025,0.0
