investor,hour,node,lambda_best_response_eur_per_mwh,lambda_joint_eur_per_mwh,difference_eur_per_mwh
I1,1,N1,60.00000058748706,59.99999999713767,5.903493871528553e-07
I1,1,N2,60.00000058620439,59.99999999601162,5.901927764284665e-07
I1,1,N3,60.00000058756052,59.99999999715396,5.90406564526802e-07
I1,1,N4,60.000000587680105,59.99999999729096,5.903891420189211e-07
I1,1,N5,60.00000058778416,59.99999999737322,5.904109343646269e-07
I1,1,N6,60.000000587668666,59.99999999725345,5.904152189373235e-07
I1,1,N7,60.000000587116325,59.999999996790834,5.903254916006517e-07
I1,1,N8,60.00000058747061,59.999999997074916,5.903956932229448e-07
I1,1,N9,60.00000058756075,59.99999999715433,5.904064153128274e-07
I1,2,N1,60.000000581597085,59.999999988956525,5.926405606260232e-07
I1,2,N2,60.000000580236886,59.99999998777878,5.924581074623347e-07
I1,2,N3,60.000000581607395,59.999999988940985,5.926664101707502e-07
I1,2,N4,60.000000581756105,59.99999998908664,5.926694655045139e-07
I1,2,N5,60.00000058182312,59.99999998914051,5.926826105451255e-07
I1,2,N6,60.00000058172444,59.99999998904443,5.926800099587126e-07
I1,2,N7,60.00000058114882,59.999999988558,5.925908155290927e-07
I1,2,N8,60.000000581508104,59.9999999888548,5.926533006572754e-07
I1,2,N9,60.00000058160762,59.99999998894136,5.926662609567757e-07
I1,3,N1,60.00000053036029,59.99999993421719,5.961430957768243e-07
I1,3,N2,60.000000528979335,59.99999993303568,5.959436535363238e-07
I1,3,N3,60.00000053037978,59.99999993423109,5.961486877481548e-07
I1,3,N4,60.000000530508856,59.99999993434359,5.961652647101801e-07
I1,3,N5,60.000000530558694,59.99999993438586,5.961728319903159e-07
I1,3,N6,60.00000053049209,59.99999993432777,5.961643196883415e-07
I1,3,N7,60.000000529891274,59.999999933814905,5.960763687085091e-07
I1,3,N8,60.00000053027394,59.999999934140725,5.961332121273699e-07
I1,3,N9,60.00000053038002,59.999999934231454,5.961485669558897e-07
I1,4,N1,59.99999917776515,59.999998653782555,5.239825924263641e-07
I1,4,N2,59.99999917639097,59.99999865260829,5.23782681227658e-07
I1,4,N3,59.99999917781845,59.99999865382783,5.239906215592782e-07
I1,4,N4,59.99999917791525,59.9999986539108,5.240044487209161e-07
I1,4,N5,59.99999917796033,59.99999865394934,5.240109928195125e-07
I1,4,N6,59.99999917792349,59.99999865391772,5.240057703304046e-07
I1,4,N7,59.999999177302904,59.999998653387514,5.239153892944159e-07
I1,4,N8,59.99999917771006,59.999998653735304,5.239747551399887e-07
I1,4,N9,59.99999917781861,59.99999865382799,5.239906215592782e-07
I1,5,N1,60.00000056307369,59.99999996791814,5.951555479555282e-07
I1,5,N2,60.00000056169865,59.99999996673909,5.949595589527235e-07
I1,5,N3,60.00000056308131,59.99999996791806,5.951632502387838e-07
I1,5,N4,60.00000056322573,59.99999996804654,5.951791948177743e-07
I1,5,N5,60.000000563283145,59.999999968094706,5.951884389787665e-07
I1,5,N6,60.00000056319693,59.99999996801783,5.951790953417913e-07
I1,5,N7,60.00000056261058,59.99999996751831,5.950922670194814e-07
I1,5,N8,60.000000562978485,59.99999996782983,5.951486556909913e-07
I1,5,N9,60.00000056308158,59.99999996791846,5.95163115235664e-07
I1,6,N1,60.000000588131115,59.99999999778216,5.903489537217865e-07
I1,6,N2,60.00000058688509,59.99999999667595,5.90209140227671e-07
I1,6,N3,60.00000058822026,59.999999997795626,5.904246336285723e-07
I1,6,N4,60.0000005883415,59.99999999794568,5.903958211206373e-07
I1,6,N5,60.0000005884677,59.99999999804425,5.904234470222036e-07
I1,6,N6,60.00000058832797,59.99999999789688,5.904310924620404e-07
I1,6,N7,60.000000587797025,59.99999999745518,5.903418482944289e-07
I1,6,N8,60.000000588137134,59.99999999772152,5.904156168412555e-07
I1,6,N9,60.000000588220544,59.99999999779608,5.904244630983158e-07
I1,7,N1,60.00000058995897,59.99999999979354,5.901654347439944e-07
I1,7,N2,60.00000058902255,59.99999999891744,5.901051096657284e-07
I1,7,N3,60.00000059026699,59.999999999955435,5.903115578576035e-07
I1,7,N4,60.00000059032369,60.00000000006999,5.902536983626305e-07
I1,7,N5,60.00000059062149,60.00000000030676,5.90314726878205e-07
I1,7,N6,60.000000590345486,60.00000000003644,5.903090496417462e-07
I1,7,N7,60.00000058993448,59.999999999696655,5.902378248379136e-07
I1,7,N8,60.00000059021116,59.99999999990256,5.903085948943954e-07
I1,7,N9,60.000000590267305,59.99999999995596,5.903113446947827e-07
I1,8,N1,60.00000059023405,59.99999999997319,5.90260860633407e-07
I1,8,N2,60.00000058928886,59.999999999044086,5.902447739458694e-07
I1,8,N3,60.00000059037818,59.99999999994724,5.904309361426385e-07
I1,8,N4,60.00000059061999,60.00000000025422,5.90365772268342e-07
I1,8,N5,60.00000059103103,60.000000000573934,5.904570983261692e-07
I1,8,N6,60.000000590491716,60.000000000063714,5.904280016011398e-07
I1,8,N7,60.0000005902008,59.99999999982331,5.903774891180547e-07
I1,8,N8,60.00000059030679,59.99999999987946,5.904273265855409e-07
I1,8,N9,60.000000590378576,59.999999999947896,5.904306803472537e-07
I1,9,N1,60.000000587281924,59.99999999535007,5.919318510905214e-07
I1,9,N2,60.00000058512801,59.99999999330836,5.918196492871175e-07
I1,9,N3,60.00000058591793,59.99999999390381,5.920141177284677e-07
I1,9,N4,60.000000587405346,59.999999995436085,5.919692611655591e-07
I1,9,N5,60.000000587556805,59.9999999955164,5.920404078096908e-07
I1,9,N6,60.00000058617989,59.99999999408957,5.920903163314506e-07
I1,9,N7,60.00000058603994,59.99999999408758,5.919523573538754e-07
I1,9,N8,60.000000585778665,59.999999993812985,5.919656800301709e-07
I1,9,N9,60.0000005859186,59.99999999390489,5.920137056136809e-07
I1,10,N1,52.20000051561974,52.200000003094594,5.125251476556514e-07
I1,10,N2,52.20000051315739,52.200000000990094,5.121672970176405e-07
I1,10,N3,52.20000051274532,52.20000000063835,5.121069719393745e-07
I1,10,N4,52.20000051568165,52.200000003147494,5.125341573375408e-07
I1,10,N5,52.20000051554632,52.20000000303183,5.12514489514615e-07
I1,10,N6,52.200000512514116,52.200000000440824,5.120732922136995e-07
I1,10,N7,52.20000051363051,52.200000001394535,5.122359780784791e-07
I1,10,N8,52.200000512817816,52.20000000070018,5.121176371858382e-07
I1,10,N9,52.20000051274532,52.20000000063835,5.121069719393745e-07
I1,11,N1,60.00000058530513,59.99999999598848,5.893166488135648e-07
I1,11,N2,52.200000510928206,52.19999999908504,5.118431687378688e-07
I1,11,N3,46.72097606484977,46.72097560795214,4.568976308405581e-07
I1,11,N4,60.00000058538676,59.99999999605823,5.893285290881067e-07
I1,11,N5,57.30487860899634,57.30487804636025,5.626360888300042e-07
I1,11,N6,41.33073211155703,41.330731708118854,4.0343817886423494e-07
I1,11,N7,52.200000511023354,52.19999999916639,5.118569674777973e-07
I1,11,N8,49.917073655923275,49.91707316733533,4.88587943436869e-07
I1,11,N9,46.72097606484977,46.72097560795214,4.568976308405581e-07
I1,12,N1,52.20000056586797,59.999790947188714,-7.799790381320747
I1,12,N2,52.20000051057051,52.199999998779205,5.117913062235857e-07
I1,12,N3,4.2358014752481974e-08,35.29897504286432,-35.2989750005063
I1,12,N4,52.20000056591725,59.999790947230835,-7.799790381313585
I1,12,N5,52.20000054730841,57.304741229710054,-5.104740682401641
I1,12,N6,4.982233843193804e-09,29.908875607690774,-29.90887560270854
I1,12,N7,52.20000051064785,52.19999999884532,5.118025256933834e-07
I1,12,N8,6.434328855808904e-08,38.49498694310436,-38.49498687876107
I1,12,N9,4.235652042666669e-08,35.29897504286235,-35.298975000505834
I1,13,N1,52.200000512608526,59.99999370704228,-7.799993194433753
I1,13,N2,52.200000509945774,52.19999999824515,5.11700626759648e-07
I1,13,N3,3.998483542669805e-09,35.29889191939958,-35.29889191540109
I1,13,N4,52.2000005126614,59.99999370708748,-7.799993194426079
I1,13,N5,52.20000051221016,57.30487393005821,-5.104873417848047
I1,13,N6,2.761896056988943e-09,29.908652365036673,-29.908652362274776
I1,13,N7,52.20000051000376,52.199999998294714,5.117090466910668e-07
I1,13,N8,4.4643565526666465e-09,38.49498690195333,-38.49498689748898
I1,13,N9,3.997090920134854e-09,35.29889191939682,-35.29889191539973
I1,14,N1,52.200000509068765,59.999751103536354,-7.799750594467589
I1,14,N2,52.20000050909583,52.199999997520614,5.115752159667863e-07
I1,14,N3,2.3589472258186234e-09,35.29894656920268,-35.29894656684373
I1,14,N4,52.20000050912885,59.999751103587705,-7.799750594458857
I1,14,N5,52.20000050959369,57.30471515271133,-5.104714643117639
I1,14,N6,2.8391433900502465e-09,29.90887466704909,-29.908874664209947
I1,14,N7,52.200000509138974,52.1999999975575,5.115814758482884e-07
I1,14,N8,1.8297061516639126e-09,38.494942143882135,-38.49494214205243
I1,14,N9,2.357552104187664e-09,35.298946569199934,-35.29894656684238
I1,15,N1,52.20000047726736,59.99979088510367,-7.799790407836312
I1,15,N2,52.20000050801679,52.19999999660016,5.11416629933592e-07
I1,15,N3,1.915839846330672e-08,35.298975027505335,-35.298975008346936
I1,15,N4,52.2000004773384,59.99979088516437,-7.799790407825974
I1,15,N5,52.200000488419484,57.30474118830715,-5.104740699887664
I1,15,N6,4.075461424397245e-08,29.908875633314683,-29.90887559256007
I1,15,N7,52.20000050804931,52.199999996627966,5.114213408319301e-07
I1,15,N8,6.1414393947015554e-09,38.494986903424284,-38.49498689728284
I1,15,N9,1.9156891428283577e-08,35.29897502750337,-35.298975008346474
I1,16,N1,60.000000487324264,59.9999999141173,5.732069610075996e-07
I1,16,N2,52.200000508403335,52.19999999692728,5.114760526225837e-07
I1,16,N3,5.390244129648139,35.29911961733575,-29.90887548768761
I1,16,N4,60.000000487407895,59.99999991418879,5.732191041829537e-07
I1,16,N5,57.30487854395311,57.304877991993784,5.519593244684984e-07
I1,16,N6,2.4216839751043985e-07,29.908875772458362,-29.908875530289965
I1,16,N7,52.20000050843899,52.19999999695775,5.114812395845547e-07
I1,16,N8,8.586341681701596,38.49521714413605,-29.90887546243445
I1,16,N9,5.390244129648143,35.29911961733574,-29.9088754876876
I1,17,N1,52.20000051413361,52.200000001824016,5.123095974113312e-07
I1,17,N2,52.200000512421695,52.20000000036083,5.12060864821251e-07
I1,17,N3,52.200000511828414,52.19999999985419,5.119742212400524e-07
I1,17,N4,52.200000514227106,52.200000001903895,5.123232114101484e-07
I1,17,N5,52.20000051424742,52.200000001921204,5.123262170059206e-07
I1,17,N6,52.20000051166458,52.1999999997142,5.119503754258403e-07
I1,17,N7,52.20000051275134,52.20000000064262,5.121087198745045e-07
I1,17,N8,52.20000051186387,52.19999999988439,5.119794792562971e-07
I1,17,N9,52.200000511828414,52.19999999985419,5.119742212400524e-07
I1,18,N1,60.000000586130085,59.99999999311436,5.930157271905045e-07
I1,18,N2,60.00000058409423,59.99999999123437,5.928598625359882e-07
I1,18,N3,60.00000058492044,59.999999991888515,5.930319275648799e-07
I1,18,N4,60.000000586272954,59.99999999322028,5.930526754127641e-07
I1,18,N5,60.00000058646623,59.99999999335194,5.931142865733818e-07
I1,18,N6,60.000000585179436,59.99999999209255,5.930868880454909e-07
I1,18,N7,60.00000058500616,59.99999999201359,5.929925706027461e-07
I1,18,N8,60.000000584767854,59.99999999177464,5.929932171966357e-07
I1,18,N9,60.00000058492111,59.99999999188959,5.930315225555205e-07
I1,19,N1,60.00000059225898,60.00000000111725,5.911417275683561e-07
I1,19,N2,60.00000059219322,60.00000000084131,5.91351906109594e-07
I1,19,N3,60.00000059319096,60.000000001678515,5.915124461353116e-07
I1,19,N4,60.00000059309842,60.000000001704805,5.913936149681831e-07
I1,19,N5,60.00000059395827,60.0000000023755,5.915827685498698e-07
I1,19,N6,60.00000059315948,60.000000001682515,5.914769616310878e-07
I1,19,N7,60.00000059310515,60.000000001620535,5.914846141763519e-07
I1,19,N8,60.00000059320962,60.00000000168153,5.915280922863531e-07
I1,19,N9,60.00000059319136,60.000000001679155,5.915122045507815e-07
I1,20,N1,60.0000006057172,60.000000004677204,6.010399928868537e-07
I1,20,N2,60.00000060642243,60.00000000503873,6.01383703724423e-07
I1,20,N3,60.00000060744151,60.000000005911126,6.015303810613659e-07
I1,20,N4,60.00000060709223,60.000000005668774,6.014234585904887e-07
I1,20,N5,60.00000060812057,60.00000000649827,6.016223039750912e-07
I1,20,N6,60.00000060732901,60.00000000582517,6.015038351847579e-07
I1,20,N7,60.000000607334364,60.00000000581795,6.015164117911809e-07
I1,20,N8,60.00000060753622,60.00000000597264,6.01563584723408e-07
I1,20,N9,60.00000060744182,60.000000005911645,6.015301750039725e-07
I1,21,N1,60.000000593924824,60.00000000204423,5.918805925375636e-07
I1,21,N2,60.000000594198255,60.00000000208702,5.921112347095914e-07
I1,21,N3,60.00000059534537,60.000000003051504,5.922938655089638e-07
I1,21,N4,60.000000595028446,60.000000002846775,5.921816708109873e-07
I1,21,N5,60.000000595814505,60.00000000348063,5.923338761704144e-07
I1,21,N6,60.000000595268496,60.000000003003684,5.922648114164986e-07
I1,21,N7,60.000000595110194,60.000000002866244,5.922439498817766e-07
I1,21,N8,60.00000059539027,60.000000003081425,5.923088437498336e-07
I1,21,N9,60.000000595345654,60.00000000305195,5.922937020841346e-07
I1,22,N1,60.00000059060366,60.00000000036432,5.902393453993682e-07
I1,22,N2,60.00000059006478,59.99999999982914,5.902356363662875e-07
I1,22,N3,60.00000059131665,60.00000000088077,5.904358815200794e-07
I1,22,N4,60.00000059118411,60.00000000081567,5.903684439090284e-07
I1,22,N5,60.00000059163277,60.00000000118256,5.904502060616323e-07
I1,22,N6,60.00000059132905,60.00000000090273,5.904263176148561e-07
I1,22,N7,60.00000059097671,60.00000000060836,5.903683515384728e-07
I1,22,N8,60.00000059129821,60.000000000860815,5.904373949761066e-07
I1,22,N9,60.000000591316905,60.00000000088118,5.904357252006776e-07
I1,23,N1,60.000000589680184,59.999999999603084,5.900771000710847e-07
I1,23,N2,60.000000588716034,59.99999999873409,5.899819441879117e-07
I1,23,N3,60.000000590026794,59.99999999983584,5.901909503336356e-07
I1,23,N4,60.00000059002546,59.9999999998764,5.901490567339351e-07
I1,23,N5,60.000000590279214,60.00000000008315,5.90196066241333e-07
I1,23,N6,60.000000590092455,59.99999999990111,5.901913482375676e-07
I1,23,N7,60.00000058962797,59.99999999951331,5.901146664655244e-07
I1,23,N8,60.00000058996945,59.99999999978384,5.9018561415769e-07
I1,23,N9,60.000000590027035,59.99999999983624,5.901907940142337e-07
I1,24,N1,60.00000058881513,59.9999999987271,5.900880353237881e-07
I1,24,N2,60.0000005876489,59.99999999769488,5.899540198583964e-07
I1,24,N3,60.000000588988584,59.99999999882184,5.901667421426282e-07
I1,24,N4,60.000000589061294,59.99999999892242,5.901388746565317e-07
I1,24,N5,60.000000589220015,59.999999999050104,5.901699111632297e-07
I1,24,N6,60.000000589080926,59.99999999890889,5.901720356860096e-07
I1,24,N7,60.00000058856083,59.999999998474095,5.900867350305816e-07
I1,24,N8,60.000000588910886,59.99999999875295,5.901579385181321e-07
I1,24,N9,60.000000588988826,59.99999999882223,5.901665929286537e-07
I2,1,N1,60.00000058740821,59.99999999713767,5.90270538225468e-07
I2,1,N2,60.000000586068616,59.99999999601162,5.900569988170901e-07
I2,1,N3,60.00000058748787,59.99999999715396,5.903339115320705e-07
I2,1,N4,60.00000058761089,59.99999999729096,5.903199280510307e-07
I2,1,N5,60.000000587720145,59.99999999737322,5.903469215695623e-07
I2,1,N6,60.000000587600724,59.99999999725345,5.903472768409301e-07
I2,1,N7,60.00000058702242,59.999999996790834,5.902315862726937e-07
I2,1,N8,60.00000058739419,59.999999997074916,5.903192743517138e-07
I2,1,N9,60.00000058748813,59.99999999715433,5.903337978452328e-07
