hour,lambda_system,system_net_injection_residual_mw
1,67.15000048740166,-2.6315405224897248e-15
2,67.15000049262764,5.856583357163268e-14
3,67.15000056920182,-3.969675989160193e-14
4,67.15000051184813,-1.5162272186264578e-14
5,67.15000057760608,4.2573164044429505e-14
6,67.15000061212037,-2.0896203102066913e-14
7,67.15000064005862,-4.8265539512259016e-14
8,67.1500006620241,-1.9565164383319932e-14
9,67.15000062449481,7.466835429883945e-14
10,60.000000846964696,1.2240482749154224e-14
11,60.00000059065917,3.4803733011023243e-14
12,60.00000057647015,4.9365329531156806e-14
13,60.000000572270814,1.645432331186459e-14
14,60.00000056278362,1.2645120499513411e-14
15,60.00000055257628,-1.9551547769518725e-14
16,60.000000576382575,-1.4623701498604396e-14
17,60.00000063089474,6.506544372182763e-15
18,67.15000061105232,1.2588387903611156e-14
19,67.15000057096253,6.145685861493444e-14
20,67.15000764486469,-3.184571148813118e-14
21,67.15000096758202,-1.230407474822701e-13
22,67.15000066947538,3.670580785853788e-14
23,67.150000635236,-4.16619459215912e-15
24,67.15000061849064,5.764069576263417e-14
