iteration,investor,max_rel_delta_offer,max_rel_delta_price,abs_offer_step_mw,abs_price_step_eur_per_mwh,undamped_offer_residual_mw,undamped_price_residual_eur_per_mwh,charge_offer_capacity_hours_mwh,discharge_offer_capacity_hours_mwh,mean_charge_bid_price_eur_per_mwh,mean_discharge_offer_price_eur_per_mwh
4,I1,0.5110837306457059,1.117004050472874,1.9967808556951976,1.2807617127525068,7.987123422781056,5.123046851010028,959.3238659573757,937.0269571931609,-6.55158819261232,6.2850386379932575
4,I2,0.24999858004086836,1.395972127659111,1.5215917861384654,3.548469419509404,6.086367144913458,14.193877678037612,967.481250906089,969.1152824972556,-5.9756958608303234,8.10415769716492
4,I3,5.328326993103812,1.476273070666307,1.554822400808713,2.708478307153742,6.21928959897836,6.030099772195007,1077.0085361101642,1050.499830070971,-5.972210394711868,6.1243423604914105
4,I4,0.2499988571395554,35.64371979910453,1.9202724372892712,37.118407151420044,7.6810897493547605,148.47362860568018,1545.1358698991992,1495.6031523928816,-13.937227925439187,4.78431939804725
5,I1,0.2499998947103584,2.9443060103242034,1.497275821526679,1.5503946874772998,5.9891032831550355,6.2015787499092,912.0191091131696,896.4623627837065,-6.635871361828271,6.48980554699163
5,I2,0.24999822256666498,0.3612234380695084,1.142972910300693,1.7877825531752252,4.571891641556058,7.151130212700901,915.0931800049566,917.4252830312713,-6.10761702548124,7.940421138478528
5,I3,0.8280227428418658,33.14372155484652,1.1914281791971717,28.69970677334209,4.76571271721705,114.79844726345497,1132.8886810582796,1115.0152640362317,-9.37896349758105,2.5468186489279128
5,I4,0.3779897815055499,0.3964104187529586,1.562762351175996,39.42130091049335,6.251049404971954,157.6852036419734,1672.9497125909852,1637.953534908539,-12.062486267965541,5.132592957687695
6,I1,0.24999684846791637,2.8584061857351073,1.1216789325227967,1.910122219777457,4.486715730702077,7.5740477934548185,845.8361181081567,834.4221278834132,-6.825479749965014,6.5844924252310095
6,I2,0.29898169340097197,1.061072040427272,1.7676375013280916,2.361316119808236,7.07055000531238,9.445264479232945,996.0293711839578,1016.8282144354527,-6.321012952770261,7.7276335904180256
6,I3,0.30202324109644185,1.7696131931314465,0.8804571543277688,7.223344319343795,3.521828617885909,28.89337727737518,1158.2731804261252,1144.7149250647099,-8.804803869060231,3.6411262119993135
6,I4,0.6659104155709742,0.7921418142781743,1.09707958575174,23.570580204159757,4.3883183433529664,94.28232081663903,1822.2863391233568,1797.6062959336512,-10.44385581885342,7.218058132239219
7,I1,0.24999549135621993,0.7288186157129742,0.84188815867355,1.0155395933627638,3.3675526351484293,3.93901533752937,769.665523696511,761.1050419973018,-6.840068210587955,6.656578559468733
7,I2,0.24999545573494994,0.7283388544420546,0.8443928416050406,1.943981519197652,3.3775713669278455,7.775926076790608,887.4892368785424,903.6197477167345,-6.4549304420943505,7.504017444749649
7,I3,0.11811510882628441,23.578916917781495,0.6736886901262535,25.786737441734576,2.6947547612563754,103.13348530362623,1132.014981650381,1124.640248991198,-6.181083048913898,8.698574129013771
7,I4,1.0211457976791598,0.4793925692449941,0.7601790011127411,20.142903029517363,3.0407160050381914,80.57161211806945,1902.2525857043793,1879.3891129038493,-9.545022869009575,7.375184186298388
8,I1,0.2499998767783298,0.6564053894071173,0.8383032170825704,0.8320871113949636,3.353212868337087,3.0988076065572097,750.005876638091,749.2123913671988,-6.8540188345152515,6.72616468503377
8,I2,0.24999535002072715,6.718632646845504,0.6463790026501809,2.692076522866667,2.585516011233837,10.742848461574875,870.4792963757872,886.5889339489603,-6.589148838706411,7.329229345449399
8,I3,0.08412837092002526,1.842499043068651,0.5378771713257471,4.282808539874481,2.1515086862438575,17.131234159497925,1117.5439706535506,1114.1187795121261,-6.2786237087974985,8.140899873522898
8,I4,0.2499943155140606,6.309752399561941,0.7184275556159018,17.944578154381723,2.8737102229919764,71.7783126175269,1993.320221796855,1975.7675155470085,-10.024268619846282,8.82418465109627
9,I1,0.24999251660135857,1.1198118538173518,0.5437424314367365,0.9845444257098233,2.174969726945918,3.9381777028392926,737.0082463435674,738.5220096854538,-6.956083622759166,6.793204796834569
9,I2,0.24999413406774626,0.651802105732668,0.46893848199284677,1.1882973865640793,1.875753928823274,4.706794673751184,845.5871953507664,861.3855949296033,-6.655767942285617,7.212097185795413
9,I3,0.07457777306756211,7.065079532236317,0.47470929400000694,6.62204353444155,1.8988371760009104,26.470139679681683,1088.6124538983277,1088.4722684923806,-6.924243778475757,7.447397685120195
9,I4,0.24999242843672892,1.2726629964122746,0.5178340468951685,8.353108926340665,2.071336188361887,33.41243570536266,2049.6860646771306,2033.3147142977145,-9.761130998744925,9.586840186782512
10,I1,0.1979364668176109,1.1984632630532568,0.4132326407695019,0.7351415846576674,1.6529305647254786,2.9405663386306697,734.8893662183627,738.2254445661584,-6.937218679377206,6.807967451711858
10,I2,0.197930615823545,31.15064906105853,0.4763862903726696,26.192575554085224,1.905545162331823,104.76978523124458,868.7837330844329,885.9736551109954,-9.423038941003465,6.066975898590543
