iteration,investor,termination,solve_seconds,optimistic_mpec_profit_eur_per_day,max_access_shadow_price_eur_per_mw_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,abs_capacity_step_mw_equivalent,abs_offer_step_mw,abs_price_step_eur_per_mwh,converged_sweep_streak,max_undamped_delta_power_mw
1,I4,optimal,3.5525685000029625,211179.855681901,4.3679329442718695e-07,0.0009866447071544826,34.88804363918513,107.6702397922792,0.6999999801836898,0.699999963956102,,,,,39.38848744882818
1,I1,optimal,4.7839961999998195,2633.2083611896096,13.21947601450436,0.0003810806665569544,59.36163001432408,196.0557286475653,0.6999996850252239,0.6999996766038882,,,,,34.88080347818911
1,I2,optimal,3.204363900000317,1257.226295350035,35.36123277915136,0.0002547487965784967,33.59871017239976,129.59338608830384,0.6999998949638097,0.6999998744361017,,,,,30.168538027979736
1,I3,optimal,4.420892600002844,140807.99839001265,18.423390933529934,0.0009394090157002211,88.70269796323979,247.4645909507692,0.699999278944902,0.6999992185989408,,,,,17.98663065181557
2,I4,optimal,2.7699387000029674,210889.2511682437,18.542746713323577,0.001481330138631165,34.30305710299269,105.87835018063346,0.6590718807577312,0.6628460869835688,,,,,7.34861982139051
2,I1,optimal,5.086120700001629,6429.9493631965715,24.899590971937346,0.0002989965141750872,46.36667656686894,168.46644483839881,0.6999976660671734,0.6999971845733101,,,,,9.81352135023507
2,I2,optimal,4.220158499996614,3860.597639954911,35.361210524822845,0.00023323559435084462,28.795615393100285,118.74920755809634,0.6999988128667154,0.6999987091961976,,,,,9.050550586337796
2,I3,optimal,5.074996999999712,140640.22978117183,18.42351505499947,0.0009414296364411712,88.7916577211277,247.78542540751252,2.4964259821704333,2.4964257373915775,,,,,21.538640292854655
3,I4,optimal,2.526020699999208,210838.91865468322,18.542654593276843,0.001484062522649765,36.59437391686664,110.02019561128841,0.6174872471641735,0.6242576471724598,,,,,5.617398458619551
3,I1,optimal,5.756754800000635,6452.776450404775,17.97076291764567,0.00032060331432148814,43.05841304575948,160.96831833019192,0.6994078693725904,0.699442002665121,,,,,2.6583836655560034
3,I2,optimal,3.2081254000004265,3865.667708321459,35.361181858284965,0.0002502485294826329,27.681578364432987,115.74588473755325,0.699999177626714,0.699998940240392,,,,,2.715177334952961
3,I3,optimal,3.8196014999994077,140638.31181491842,18.424310342834747,0.000945781939662993,88.91642389147181,248.06206019929013,1.1718264717783728,1.1718264334058388,,,,,35.34982212455302
4,I4,optimal,3.0792620000029274,210838.34305973558,18.518426187101603,0.001489954360295087,37.31118499484291,111.31685213250442,0.6993723265810061,0.6994129629583086,,,,,2.040918129836271
4,I1,optimal,3.6807533999999578,6448.714656146735,17.967238544129327,0.0017474677879363298,42.07474162561698,158.65897042463558,0.5598331680373613,0.5942034126871878,,,,,0.7997616686248019
4,I2,optimal,3.586481999998796,3865.4834034908213,35.36117970981463,0.00024246331304311752,27.350026588050984,114.79767322305418,0.570185249367344,0.5701843524315984,,,,,0.8145503562390629
4,I3,optimal,3.968503799998871,140638.15872970066,18.426055099936466,0.0009413710213266313,88.95464093923144,248.16251063028724,1.176242344713972,1.1762422745931544,,,,,20.57666532338696
5,I4,optimal,2.709148299996741,210838.2982101551,18.54530585036169,0.0014887513825669885,37.52646819403759,111.71109479645611,0.21372963459360272,0.22871478939827627,,,,,0.6128754282147355
5,I1,optimal,3.560880000000907,6447.440835110902,17.975874826462015,0.00031720520928502083,41.779696567035195,157.94490405104295,0.1630727050682473,0.17338414682723152,,,,,0.2329610072403533
5,I2,optimal,3.1024957000008726,3865.412247400232,35.3611756951055,0.00023988523753359914,27.25060192462381,114.49803189706488,0.17105329286033072,0.17105393365514687,,,,,0.24436184694332963
5,I3,optimal,3.6333342000034463,140638.11610034865,18.43142307702407,0.0009418166591785848,88.96612641448871,248.19762898992082,0.4224907718620577,0.4224907599070091,,,,,16.39187784254564
6,I4,optimal,3.678770700000314,210838.28414949196,18.529021623459137,0.0014886573189869523,37.59105493215322,111.83085588506059,0.06437373037080495,0.06886927226493993,,,,,0.1842293999470357
6,I1,optimal,98.4705475999981,6447.057741781324,17.99547841263909,0.0003216538461856544,41.69116389743014,157.72424533882617,0.4917118940170937,0.48861846170064116,,,,,0.8289209885305119
6,I2,optimal,3.5916983999995864,3865.3902889600213,35.36387809744468,0.00024718366330489516,27.2207832297234,114.40356383792646,0.05131889371503872,0.05131942922053995,,,,,0.07331270530719818
6,I3,optimal,11.109971000001678,140638.01427858797,18.428590569007106,0.001737875456456095,88.96955517494385,248.20963393406322,0.4440455250685254,0.44404550351927413,,,,,9.762743215499466
7,I4,optimal,3.4166318999996292,210838.280249548,18.567490018735572,0.0014845642144791782,37.610432077244305,111.8672374317211,0.019358455670999888,0.020707117116334085,,,,,0.055336730719051985
7,I1,optimal,185.79597399999693,6446.942544817352,18.03532035604836,0.0003173956647515297,41.66459653102216,157.65611691196833,0.3969186717841289,0.3978466991834909,,,,,0.5670266739773271
7,I2,optimal,3.914989799999603,3865.38278716845,35.36505292535464,0.00024694157764315605,27.211856432301392,114.37385223271785,0.015394986796228617,0.015395136633024997,,,,,0.021992838280326596
7,I3,optimal,4.529933400001028,140638.09924215838,18.497070349874836,0.0009425353491678834,88.97060488078272,248.21374741110253,0.5863807291914404,0.5863807092631956,,,,,18.644468977179038
8,I4,optimal,3.3198881999996956,210838.2806035538,18.62169313983078,0.0014930361649021506,37.616242670802045,111.87828944872749,0.0044979753635946635,0.004902578970300643,,,,,0.01472668691414114
8,I1,optimal,3.7025676000012027,6446.905870202005,18.147824167567915,0.0003068683436140418,41.65657095364809,157.63502775166805,0.11969543590821545,0.11997383886508037,,,,,0.17099347986887922
8,I2,optimal,3.0629044999986945,3865.3795963648854,35.363396944111784,0.00024924869649112225,27.209209418077418,114.36453234721034,0.004620069515530512,0.0046200758873599455,,,,,0.006600099307900731
8,I3,optimal,3.9179613000014797,140638.09759411108,18.64787800861512,0.0009427196928299963,88.97093427273471,248.2151624087567,0.6058015660868243,0.6058015157194533,,,,,7.963620627204193
