hour,lambda_system,system_net_injection_residual_mw
1,67.15000061734256,-2.6039127232831143e-14
2,67.15000054357068,-8.052378833883416e-14
3,67.15000059405813,2.9582960962319764e-14
4,67.15000045643063,-1.9847821008280534e-15
5,67.15000052931936,1.686369700210289e-14
6,67.15000056361231,-7.095247402635756e-14
7,67.15000064320917,-4.46833846176101e-14
8,67.15000064157088,-2.2692228498143023e-14
9,67.15000064147164,-2.178248889447521e-14
10,60.000208400772124,1.0684738420193215e-14
11,60.00000059750068,8.298041621112719e-15
12,60.000000588424506,4.499231897730394e-14
13,60.000000585875235,1.3701323633967955e-14
14,60.00000057479155,8.877000406378066e-15
15,60.000000582405484,-4.813697053682796e-15
16,60.000000588088405,5.687130707400769e-14
17,60.000000614214564,1.527895432813906e-14
18,67.15000062165525,8.2604971285859e-14
19,67.15000061735465,1.7615604791027244e-14
20,67.15000055520264,5.4667751592126105e-14
21,67.1500007629853,6.951614591438662e-14
22,67.15000065154864,5.423140895518238e-14
23,67.15000063518094,2.7973519201351972e-14
24,67.15000062635667,1.470703723878415e-14
