unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_joint_eur_per_mwh,spot_revenue_eur
I1,1,N1,10.01692783670843,4.5748857312574407e-07,-10.016927379219856,55.0000005562497,-550.931011429005
I1,1,N2,0.001427214522416352,4.5747506547640144e-07,-0.0014267570473508755,55.00000049684508,-0.07847163831317537
I1,1,N3,0.001574320906086866,4.5753657335773755e-07,-0.0015738633695135083,55.00000056978059,-0.08656248621999976
I1,1,N4,0.001512178573457,4.5753961524154975e-07,-0.0015117210338417585,55.00000065649287,-0.0831446578537308
I1,1,N5,0.0016709922882821924,4.575309868120861e-07,-0.0016705347572953803,55.00000075167733,-0.09187941290694901
I1,1,N6,0.001667907823577903,4.575313906123875e-07,-0.0016674502921872906,55.00000066285628,-0.09170976717558088
I1,1,N7,10.441378199814407,4.57488566002023e-07,-10.441377742325841,55.000000666742906,-574.2757827896357
I1,1,N8,0.0017421728500525652,4.574928036526534e-07,-0.0017417153572489125,55.0000007413172,-0.09579434593985374
I1,1,N9,0.00016889067859102174,4.5736701187367894e-07,-0.00016843331157914807,55.000000809448444,-0.009263832273191226
I1,2,N1,19.784776342492112,4.5748856388790237e-07,-19.784775885003548,55.00000012148394,-1088.1626760787276
I1,2,N2,0.0011937867751459865,4.5752224650802345e-07,-0.0011933292528994784,55.000000046124875,-0.06563310896451348
I1,2,N3,0.0013564336151629956,4.575659061639837e-07,-0.0013559760492568315,55.00000013362274,-0.07457868289031497
I1,2,N4,0.0013034347952962106,4.57569982347206e-07,-0.0013029772253138634,55.00000024025459,-0.07166374770530874
I1,2,N5,0.0014379135617074825,4.575590882563791e-07,-0.0014374560026192262,55.000000355539,-0.07906008065512911
I1,2,N6,0.0014354773459196314,4.5755948846402177e-07,-0.0014350197864311674,55.00000024807905,-0.07892608860971255
I1,2,N7,17.90331968917914,4.5748855771850164e-07,-17.90331923169058,55.00000025152758,-984.6825622461605
I1,2,N8,0.0014708942996834397,4.575273061220668e-07,-0.0014704367723773176,55.00000034294893,-0.08087402298503718
I1,2,N9,0.00014125931978599778,4.5776680202307566e-07,-0.00014080155298397471,55.00000042749377,-0.007744085474310395
I1,3,N1,28.990732109149242,4.574885603579201e-07,-28.99073165166068,54.999999966905655,-1594.490239881908
I1,3,N2,0.0010717230888929923,4.575518261844476e-07,-0.0010712655370668078,54.99999987898895,-0.05891960440903946
I1,3,N3,0.0012747819637793502,4.575790311211037e-07,-0.001274324384748229,54.999999978202005,-0.07008784113337488
I1,3,N4,0.0012256561647734365,4.5758349018365517e-07,-0.001225198581283253,55.00000010116509,-0.06738592209452623
I1,3,N5,0.0013490860424668553,4.575718824694785e-07,-0.0013486284705843858,55.00000023217485,-0.07417456619525883
I1,3,N6,0.001347071227622346,4.5757225503289814e-07,-0.001346613655367313,55.00000010947511,-0.07406375119262289
I1,3,N7,20.83196209368162,4.5748855591470035e-07,-20.831961636193064,55.0000001123501,-1145.7578923310916
I1,3,N8,0.001340867691181579,4.575471416802373e-07,-0.0013404101440398987,55.000000217038746,-0.07372255821311537
I1,3,N9,0.00012680120712495966,4.5801775567644816e-07,-0.0001263431893692832,55.00000031521682,-0.006948875455136075
I1,4,N1,34.08529037256401,4.5748855891677866e-07,-34.08528991507545,54.999999912170814,-1874.6909423354664
I1,4,N2,0.0010037390236665128,4.575705608891452e-07,-0.0010032814531056237,54.99999981820042,-0.05518047973841316
I1,4,N3,0.001270070375880767,4.5757983361892557e-07,-0.001269612796047148,54.999999923386575,-0.06982870368532375
I1,4,N4,0.0012220949469545286,4.5758414492254397e-07,-0.0012216373628096062,55.00000005488897,-0.06719005502158276
I1,4,N5,0.0013409152401274629,4.5757313282360266e-07,-0.0013404576669946392,55.000000193454845,-0.07372517194402319
I1,4,N6,0.00133928816292761,4.5757344878862336e-07,-0.0013388305894788215,55.00000006284688,-0.0736356825054765
I1,4,N7,20.729345507449562,4.574885564134272e-07,-20.729345049961005,55.000000065359245,-1140.1139791027097
I1,4,N8,0.0012808798645056994,4.575573270766629e-07,-0.0012804223071786228,55.00000017654561,-0.0704232271208772
I1,4,N9,0.0001187461023295971,4.5817685598502787e-07,-0.00011828792547361207,55.000000281843754,-0.006505835934387376
I1,5,N1,27.773943274799215,4.5748856097272985e-07,-27.773942817310655,54.999999954113406,-1527.5668536776343
I1,5,N2,0.0009681079862280615,4.575811992749031e-07,-0.0009676504050287866,54.999999870603844,-0.05322077215137302
