iteration,investor,termination,solve_seconds,optimistic_mpec_profit_eur_per_day,strong_duality_gap,total_power_mw,total_energy_mwh,max_rel_delta_power,max_rel_delta_energy,max_undamped_delta_power_mw
5,I3,optimal,5.836160600185394,404163.0488997417,0.010597945132758468,50.97668330958905,203.58782195128074,0.1977261633312443,0.3773075390389003,3.0653770150350823
5,I4,optimal,7.338145200163126,351617.35193097236,0.011140001530293375,53.5251662261407,187.07644472001178,0.1993295770763934,0.07406249190522018,1.5520548477570202
6,I1,optimal,6.06576310005039,8812.099041665788,0.011103353870566934,133.7927222862007,442.085994915444,0.6572215421960956,0.6608561214962777,7.20828996067759
6,I2,optimal,6.363942499738187,4832.555621632051,0.011076147959101945,88.35507917087561,258.6257902806888,0.369725764272642,0.5681351519192781,4.76930098394941
6,I3,optimal,6.072196599561721,404163.0610182309,0.0111326101468876,50.94193663018254,203.5878245898033,0.31515190527911063,0.3733465452683655,3.5232591645296747
6,I4,optimal,4.947623999789357,351617.34866711975,0.011143926705699414,53.51474299041853,187.0764476147326,0.699999376256114,0.69999926750391,3.983092215906204
7,I1,optimal,9.571264499798417,8801.859053181548,0.011103680648375303,133.80539728142503,442.0859903890411,0.6999975383934967,0.6999960163056782,2.646713267051407
7,I2,optimal,5.104641600046307,4829.774632872079,0.011076576309278607,88.34796886584569,258.62578765010386,0.1494227908141454,0.18351068284487584,4.462212436978248
7,I3,optimal,6.543354199733585,404163.05075722764,0.011135939857922494,50.93491350811539,203.58782837927134,0.6999998203753042,0.6999998016899939,5.359408166399711
7,I4,optimal,4.590045399963856,351617.34556611546,0.011145281256176531,53.51263700810112,187.0764509257105,0.5041531781151778,0.5272927305420316,2.9846345763465862
8,I1,optimal,6.586922999937087,8778.69816882262,0.011102623713668436,133.80950650064793,442.0859859012305,0.3176794789076241,0.3489105332223046,2.3513968298959753
8,I2,optimal,5.138342999853194,4822.9316582932115,0.011023325438145548,88.34445834246655,258.6257850774196,0.1722928688349584,0.18471950456648092,5.913988903150294
8,I3,optimal,8.063836900051683,404036.63636112085,0.011153048952110112,78.32634841727753,206.77930142301807,42.137284424198945,42.18088621836876,60.196120605998495
8,I4,optimal,4.763972099870443,351677.99128139636,0.010558688722085208,43.558013350253475,184.84251569068886,15.468132478441023,36.39113214521459,37.16958147103561
9,I1,optimal,5.737085999920964,9099.651949697893,0.011085391277447343,129.93767958804685,442.9461740272169,0.3260278707448257,0.32495333110095354,14.140402480192066
9,I2,optimal,7.613543800078332,4833.131223561799,0.011012697534170002,78.84791606348831,257.35337615723626,0.4268572186865983,0.8934997495528387,22.613322640244803
9,I3,optimal,6.212955699767917,404088.3892873049,0.01113477855687961,75.47738714968868,206.39758314686733,0.6999998407451544,0.6999998289915211,7.245322685246449
9,I4,optimal,9.466641299892217,351663.9691684534,0.011141396593302488,42.70332514629991,184.72800046099326,0.07590530884409491,0.1509420927395319,1.7007343783161524
10,I1,optimal,11.056529599707574,8876.734680407164,0.011099311639554799,129.68170001395703,442.91181603827476,0.0336791229870971,0.4059702719520824,0.923043718703596
10,I2,optimal,6.7066854001022875,4830.573043462144,0.011023577011656016,78.770693737921,257.34306760674434,0.7592166798861336,0.7856454621622374,30.7776996645524
10,I3,optimal,4.594652299769223,404084.35233282985,0.011138225789181888,75.45422179676657,206.3944945067197,0.6999998773510481,0.6999999000352796,11.177005904473361
10,I4,optimal,10.54673790000379,351228.81153958023,0.011142604169435799,47.56152307119869,215.27718580447055,17.093978210322927,23.338202962965564,24.4199688718899
11,I1,optimal,5.3242933000437915,8484.305361064618,0.011105815530754626,126.27414011888492,423.42347048656563,0.6494751043924812,0.6586131624602594,19.249727504891087
11,I2,optimal,4.986645099706948,4661.382481643066,0.011176326661370695,77.74856961319495,249.59954460129,0.6998308109369056,0.6996428558228305,7.362108106792782
11,I3,optimal,4.023655599914491,403935.0362500083,0.011139724520035088,75.147312587369,217.33928919641394,0.6999998229569792,0.6999998550037795,3.3531028816344164
11,I4,optimal,6.802198700141162,351263.60693739494,0.011151675484143198,49.969538194273746,221.69770199409464,5.572828140335424,4.623381173248986,33.277047464870535
12,I1,optimal,6.097313100006431,8301.562680749586,0.011111325409729034,124.49649492493833,409.5138052605735,0.6735672795189764,0.6831923976000439,6.997806481113424
12,I2,optimal,9.83014059998095,4606.905475205923,0.011023602972272784,77.21523684293591,244.85754017900211,0.6999991217932948,0.699998976201562,2.080202348185323
12,I3,optimal,7.950668700039387,403787.59991472156,0.011139613925479352,74.98731369357509,231.38048863415509,0.6999989425459086,0.6999990800594408,1.0059301929431943
12,I4,optimal,6.923379899933934,351446.7814036799,0.011145701631903648,49.92153934802333,210.44626754451764,0.699999877386628,0.6999999120655725,7.32558052633382
13,I1,optimal,5.64406910026446,8295.358675209143,0.011113638000097126,124.4821075531865,406.3090958476633,0.6989427038138013,0.6992928278347385,3.878940713915
13,I2,optimal,5.430649899877608,4607.855152460337,0.011021237005479634,77.21090611535867,243.72539996095958,0.43684362301105933,0.4845305286115267,1.0715110773206078
13,I3,optimal,4.902993800118566,403849.931268419,0.011136146262288094,74.9860159847267,231.04085092263264,0.21124581162191733,0.3115061439476738,0.8933006915307473
13,I4,optimal,5.854592900257558,351401.8125592891,0.0111461573978886,49.92115068557869,210.34437785953546,0.6999990952687396,0.6999993404699135,2.4162279958626485
14,I1,optimal,26.9106533001177,8306.066756648073,0.011114534747321159,124.4819943482745,406.3297391666587,0.4871789393684674,0.6723165023048301,1.7587138858796436
14,I2,optimal,6.932248999830335,4610.445878339717,0.01101998786907643,77.21086665151071,243.68037674709407,0.13105371251612852,0.14536064997073564,0.5001424957642655
14,I3,optimal,4.676405299920589,403848.7170697967,0.011137433932162821,74.98600564467486,231.0273483232824,0.06337407167416649,0.09345225922214705,0.8117481872042234
14,I4,optimal,17.173082699999213,351401.4482801017,0.011146228294819593,49.92114847774667,210.34032880712402,0.32308061062816945,0.5337596743217208,0.7441813673535194
15,I1,optimal,5.6859331000596285,8295.338283453539,0.011114705121144652,124.48199456444516,406.3438829117846,0.1575452437619384,0.25236062886753335,1.2494087845687574
15,I2,optimal,14.288863599766046,4607.222289490543,0.011019818426575512,77.2108634374899,243.66925531805904,0.03931610247749172,0.04360815291932969,0.2961669165050651
15,I3,optimal,4.472027299925685,403848.70723843685,0.011137526715174317,74.98600629099698,231.02401601776972,0.01901217355545029,0.03613701986940739,0.24751211389158811
15,I4,optimal,4.363578999880701,351401.4452946431,0.011145520838908851,49.92114942400785,210.33933115305697,0.09692416887385216,0.1601278094461538,0.16486841860202617
16,I1,optimal,10.737343899905682,8291.667287359382,0.011114184744656086,124.48199397326202,406.348186316956,0.045603259478347535,0.06960449459421156,0.5311394715462825
16,I2,optimal,6.644961099606007,4606.121006753802,0.011018185410648584,77.21086175821128,243.66593748098583,0.01179445599624116,0.013081956058068177,0.13797285338011278
16,I3,optimal,4.286421900149435,403848.7070788386,0.011137899244204164,74.9860071954009,231.02302538657202,0.011261070597274762,0.008409915637429767,0.38555746486130715
16,I4,optimal,3.710805000271648,351401.44525352464,0.01114636124111712,49.921150220281305,210.33903446990195,0.04643335374260816,0.11175170459634651,0.9950685898265892
17,I1,optimal,9.52455380000174,8270.747855580294,0.011113316286355257,124.48199449369571,406.3494733117985,0.024971183487812562,0.027365510951281834,1.3309277075465786
17,I2,optimal,8.998756399843842,4599.845244043574,0.011017204553354532,77.21085965611759,243.6649423635291,0.011389841175067755,0.011364720827567594,0.32124416552471047
17,I3,optimal,4.9756130003370345,403848.7070374985,0.01113823032937944,74.98600814694476,231.02273132689913,0.014319408834307022,0.04977468918013407,0.49579005689595945
17,I4,optimal,3.96448149997741,351401.4452245716,0.011146387900225818,49.921151293440865,210.33894816523704,0.018573148476189124,0.014411078573229586,0.41650485614900923
18,I1,optimal,11.657851600088179,8259.997862254579,0.011112625885289162,124.48199420640881,406.34985420323864,0.06675930621480691,0.15621675777213492,0.7511361795043001
18,I2,optimal,13.8830214003101,4596.62036300041,0.011013513256330043,77.21085788444228,243.6646434552258,0.008696092167031263,0.03068879900881005,0.24017290330964158
18,I3,optimal,5.062099399976432,403848.7069992347,0.011138934059999883,74.98600870442046,231.02264535922956,0.024193986903321012,0.7826556550598223,0.8496790315314016
18,I4,optimal,4.975982000119984,351401.4451781103,0.011145691329147667,49.921152551249264,210.33892574048355,0.006162410509890282,0.04060360604960753,0.1407593936910665
19,I1,optimal,12.346312100067735,8245.847532937296,0.01111333689186722,124.4819940553502,406.3499631788763,0.04598534234012144,0.10760544184274043,1.4779380744143822
19,I2,optimal,8.712529600132257,4592.375209751761,0.011017214739695191,77.21085609429255,243.66455342027234,0.00958982030286454,0.00608265407011775,0.2613500422337509
19,I3,optimal,5.434113500174135,403848.7069909416,0.011140139191411436,74.98600942600623,231.02262254780288,0.017650644918868093,0.15906697468597622,0.6348779730659686
19,I4,optimal,7.733208199962974,351401.4452249197,0.011138636502437294,49.92115322728279,210.33892075407275,1.2764933958098073,2.259210716136813,11.917525037607469
20,I1,optimal,6.451158700045198,8191.0197002944,0.011104493343736976,124.48199345696507,406.3499930087194,0.06872979301163638,0.08466111098152584,3.397833873466851
20,I2,optimal,15.058858000207692,4575.927095965522,0.011008503322955221,77.21085560991428,243.66452496084142,0.030125158724853014,0.025787226285341237,0.8118329949112493
20,I3,optimal,5.174226900096983,403848.706947518,0.01113543804967776,74.98601010034201,231.02261856023296,0.00855622485022092,0.023632230753858667,0.31319194395417327
20,I4,optimal,5.543936099857092,351138.36083046935,0.011155654268804938,58.67465227878621,227.5848271800836,4.976599399631816,5.0377002860877536,15.588163147045499
21,I1,optimal,8.159014099743217,8118.583926847254,0.011105592478998005,118.35454551158827,397.5713258289209,0.09230051523702547,0.0945224860635059,12.248324124665757
21,I2,optimal,6.105763699859381,4505.915190325923,0.011010809685103595,75.37261899440266,240.43089190048644,0.03614069372021566,0.029906785423854193,3.041895175758988
21,I3,optimal,4.277809900231659,403789.70940601715,0.011141213763039559,74.43454014186386,235.44261552925624,0.03416905382528848,0.03161093270782266,2.049217336678339
21,I4,optimal,5.585623300168663,351310.52607824694,0.011145379510708153,58.50921203548005,220.82730562733934,0.6999997975812212,0.6999997389122345,5.51407061812705
22,I1,optimal,16.015154000371695,8070.922503218098,0.011107914033345878,118.30491328812829,395.5440639397387,0.028465983860140296,0.02399723952636959,1.383402004044683
22,I2,optimal,7.290159299969673,4507.112404635103,0.011012295843102038,75.3577273124914,239.82271237376668,0.013138560946489313,0.012675538236511618,0.34881415112373304
22,I3,optimal,4.215000600088388,403809.9260564736,0.01113873952999711,74.43007405395056,235.26016644823108,0.0027569031770708513,0.04195848399571099,0.11163793086671348
22,I4,optimal,4.679719600360841,351283.30921092094,0.011145330383442342,58.507873148217875,220.77257225399052,0.6999993670757046,0.6999992261518578,1.4930401469429908
23,I1,optimal,15.904853399842978,8333.976137465044,0.011112444684840739,104.21813801702673,382.3325158247711,0.44158030295488193,0.4410517441418058,20.849224505536466
23,I2,optimal,10.83356499997899,5100.314824965345,0.011065994680393487,85.21806655467647,249.05436989137573,0.5314270940087551,0.16739713833545783,13.923427816992358
23,I3,optimal,5.4084742004051805,403762.24059836695,0.011138413683511317,77.38817637551107,238.02966693399958,0.12023125688723257,0.2938584590714423,4.602916465157421
23,I4,optimal,16.92116010002792,351269.00353968964,0.011144672869704664,59.39530486743963,221.60342655153252,0.31353807572889103,0.6168366038049284,1.9453038854964895
24,I1,optimal,13.970497000031173,7683.791486696662,0.01108228339580819,104.48436720900287,382.58176563710884,0.02346509036417365,0.022722320188931684,1.04692445625453
24,I2,optimal,8.36634079972282,4923.675076022664,0.011056428658775985,85.29793368186554,249.1291439099513,0.0031482643572091442,0.1855067214109278,0.24041847915482606
24,I3,optimal,5.217530999798328,403775.93942623003,0.011138192843645811,77.41213773669067,238.05210418243732,0.015104173721766768,0.23720376028401444,0.11324179028747494
24,I4,optimal,4.016408700030297,351273.11321727314,0.011146289180032909,59.40249403898221,221.6101594335028,0.09406204495702414,0.17025945990958777,1.8783085780394053
25,I1,optimal,9.661249900236726,7655.440680714044,0.011079815914854407,104.49354491286097,382.58377966992197,0.0840947714529115,0.08382033113534512,1.5054003243645155
25,I2,optimal,5.161875699646771,4914.70307176045,0.011071614164393395,85.29425528058896,249.12974719211326,0.010144244461918165,0.15272757871443668,0.4057411702202742
25,I3,optimal,4.458434999920428,403776.05606825784,0.011138544359710068,77.410444259977,238.05228989641486,0.010572671183552065,0.016015447412318917,0.2534913042693425
25,I4,optimal,4.17278779996559,351273.1481711937,0.011145454598590732,59.401986282938694,221.61021568829153,0.028219141636166234,0.27785026558606707,0.4789159251919948
26,I1,optimal,5.019114200025797,7649.582032342577,0.01107874937588349,104.4955001263729,382.5837921963644,0.06086038347066965,0.06176378381862853,1.1988031881844847
26,I2,optimal,11.806811400223523,4913.003274879724,0.011051094741560519,85.29273265162753,249.1297500334494,0.00501413128758733,0.028495490755874743,0.19851667142196305
26,I3,optimal,8.44154189992696,403776.0566779634,0.011138034809846431,77.40998896621551,238.05229485460015,0.01890772464398976,0.007645700099508369,0.8162817134787304
26,I4,optimal,14.706894299946725,351273.1482931384,0.011144391086418182,59.40185050285777,221.61022022947228,0.024624796640041642,0.27661944731465077,0.712897815007004
27,I1,optimal,17.153789000120014,10025.62270286847,0.01107292651431635,111.88096926567307,382.58378732325986,10.009561253060523,11.448528988735454,18.859866167136104
27,I2,optimal,7.403034800197929,6295.146376445697,0.011066678853239864,85.29545331927892,246.88921521785736,0.0018814177074223195,0.13005609462390522,0.07799308186207554
27,I3,optimal,4.413874300196767,403770.1288115796,0.011128658603411168,72.23821447706894,239.62067160751815,0.13674620228239198,0.18409951440032246,9.105535405206417
27,I4,optimal,8.40787689993158,351271.3699320703,0.011140245362184942,57.85031889419064,222.08073422476784,1.2457249036807883,1.2480789415009517,4.633151003802617
28,I1,optimal,11.885859000030905,9212.989611138428,0.011094460438471287,118.61719831858368,381.9887747489167,9.248336222325785,9.24477965520586,15.097941516441374
28,I2,optimal,18.60970770008862,6144.490682450918,0.011087634426075965,87.61328491943281,247.4468724679877,19.15882047339546,24.175185360483756,46.235507998010206
28,I3,optimal,5.882414999883622,403790.1286403783,0.011125880409963429,65.43491180117863,239.787973375488,5.034926549631353,5.055357139057744,16.92605792071053
28,I4,optimal,7.381269199773669,351277.3698597746,0.011137178400531411,55.80932904509335,222.1309263774331,4.028721126980155,4.020719195719951,10.11147782228629
29,I1,optimal,5.411458400078118,7337.433303222721,0.011044699815101922,121.60471296526897,382.0038271359919,1.003377819443301,0.7267707047799457,22.186852434791383
29,I2,optimal,7.406992000062019,4898.1499848116855,0.011064008402172476,85.53351208531983,247.45138723409727,0.846684282544733,0.699999876909767,30.731522793344517
29,I3,optimal,4.374851900152862,403788.4064021437,0.01112917554564774,64.18719463574776,239.78933242644902,0.4297375887354367,0.4285749225060703,3.0911092113434258
29,I4,optimal,6.580546099692583,351276.8531757684,0.011139330687001348,55.4350148759688,222.1313361591458,0.10344578912458559,0.12081065587069859,0.9284491996202542
30,I1,optimal,8.5812212000601,7277.3956593315215,0.011054302740376443,122.56755620319656,382.00394433288716,0.6988780511547408,0.6974172553734901,15.329511120651375
30,I2,optimal,5.164937099907547,4897.9623096130745,0.011070517939515412,84.9295418646245,247.45142143991336,0.6999998958456302,0.6999998736699633,9.60430238991679
30,I3,optimal,7.0305663999170065,403788.37918656383,0.011135096021462232,63.82368829839955,239.78934724747623,0.6999998457438718,0.6999997901244114,2.871333890891359
30,I4,optimal,6.397727000061423,351276.84508221864,0.011144883057568222,55.325963948623965,222.13134203916275,0.6999998283117617,0.6999997953935948,5.632741454913158
31,I1,optimal,8.472545999567956,7243.916793926734,0.011057613766752183,122.85257976622847,382.0039410571954,0.6163838359970014,0.6459991876177015,16.081238955330576
31,I2,optimal,5.883191400207579,4893.106621308723,0.011073120578657836,84.74718237197085,247.45141950112642,0.6999999266355158,0.699999964066173,3.0957832007691053
31,I3,optimal,4.342723899986595,403788.3657214546,0.011137154593598098,63.71910707998702,239.7893515923493,0.6029789096906494,0.6066655426200017,4.995184048159409
31,I4,optimal,5.446213799994439,351276.84097886237,0.011146321427077055,55.29458984750954,222.13134349870927,0.6999994592986827,0.6999993485063541,4.6014417824702605
32,I1,optimal,8.332302100025117,7206.881967636304,0.011064493446610868,122.9336830804675,382.0039373645893,0.25701010802701735,0.22003870791475247,8.835302252943066
32,I2,optimal,10.108262700028718,4883.520150189962,0.011074064183048904,84.69262815583299,247.4514174360076,0.3684463829821374,0.47662546437896514,1.3564997702308403
32,I3,optimal,4.013045700266957,403788.33395400114,0.010626919160131365,63.691141441441125,239.78945676444337,0.1808865354214656,0.26094792733863936,4.384976786751494
32,I4,optimal,4.999499999918044,351276.83893748786,0.011146289529278874,55.28616922244462,222.1312740383444,0.3548634208669246,0.368831002648215,4.43225139224678
33,I1,optimal,5.138195599894971,7065.785257099636,0.011068891908507794,122.95354354611756,382.00391270025244,0.6060425021698498,0.5161223686903017,7.198564141687248
33,I2,optimal,35.35577420005575,4841.787938606719,0.10567704925779253,84.67620220111327,247.4514091573171,0.11053400086618448,0.14298776595419294,2.2752847621609646
33,I3,optimal,4.6418969999067485,403788.34393030516,0.011137590743601322,63.68621051837993,239.78945802409035,0.20869213279115953,0.261769461955879,6.865803958720342
33,I4,optimal,3.588088400196284,351276.8354645818,0.011146053147967905,55.28469118803117,222.13127756998426,0.18823276132062647,0.32899750027324504,6.023898191091305
34,I1,optimal,5.783296000212431,7063.503426475307,0.01106927654473111,122.95501009010349,382.0039077380622,0.49118730552061296,0.36970805761215114,2.2984724401373744
34,I2,optimal,14.774865000043064,4841.0436028972235,0.011041424586437643,84.6747299928094,247.4514067351395,0.033158372614334686,0.04289199447340767,0.7157199372663925
34,I3,optimal,4.38246770016849,403788.34079553495,0.011135874141473323,63.68577017810389,239.789462234459,0.3503922085915616,0.36308382059198296,9.050526666819756
34,I4,optimal,4.487360800150782,351276.83447385824,0.011145595111884177,55.28455981094528,222.13128097466267,0.13796540576705038,0.2900787906109272,3.5403440859733735
35,I1,optimal,10.193632899783552,6961.507602223479,0.01102477841777727,122.9549689477934,382.0039026744399,0.689619861688994,0.9650483796397895,10.772460568882352
35,I2,optimal,9.972053500358015,4806.506198211008,0.0111836371361278,84.44582429308193,247.2366835395851,0.03917876453462176,0.16763902326791671,1.443798551204054
35,I3,optimal,4.141018200200051,403785.79434128944,0.011136668443214148,63.84599281360369,239.93977059137282,0.4259755118469262,0.4245870458105096,7.365474444557208
35,I4,optimal,3.961709599941969,351276.0705146957,0.01114613696699962,55.33262695145467,222.1763749655898,0.012505891652074141,0.1435159180913524,0.2730893597359554
36,I1,optimal,7.244574199896306,6844.789549277195,0.011025880288798362,122.9693877537563,382.0174257480648,0.4271316368791295,0.6345738769510735,18.03663734937922
36,I2,optimal,8.733679700177163,4772.785291120941,0.011035572097171098,84.4501499105766,247.24073947725677,0.8197983821884913,0.8239724707210971,1.6337076998885074
36,I3,optimal,4.99323259992525,403786.53745454096,0.01113538455683738,63.84729152814281,239.94099239016646,0.37098185049082577,0.37832950853920494,3.568152541541828
36,I4,optimal,4.652815899811685,351276.2934491313,0.01114519260590896,55.33301751331389,222.17674299383887,0.005500491181057224,0.03328347191248321,0.12161556147844088
37,I1,optimal,8.139979700092226,6808.888198078839,0.011027208238374442,122.9695029572622,382.01753064204183,0.1655622823787859,0.20450638306292718,9.977443377174325
37,I2,optimal,13.563773399684578,4761.988425049886,0.011033170099835843,84.45018419365049,247.24076995508756,0.4496427622051502,0.5133919199961821,0.8716968630114472
37,I3,optimal,5.176551700104028,403786.5433991209,0.01113443641224876,63.84730331328677,239.94100572841205,0.27531198987055333,0.2671196914136029,1.6644405521084522
37,I4,optimal,6.200219700112939,351276.29520615394,0.01114448148291558,55.33302214199251,222.17674888802884,0.010759374670386092,0.05444959906925349,0.2391976973975254
38,I1,optimal,10.288759300019592,6791.515819331518,0.01102897635428235,122.9695020385177,382.017527312811,0.07317548140937193,0.17948121519659505,5.160262704368677
38,I2,optimal,19.609117799904197,4756.776462677363,0.011032653565052897,84.45018370909808,247.24076796818258,1.079232957303528,1.0821070323173396,1.5417613675764688
38,I3,optimal,4.653811300173402,403786.54344820563,0.01113321422599256,63.84730462159458,239.94100996497644,0.15820153906290657,0.14052460808764697,0.6930322314412365
38,I4,optimal,4.666743100155145,351276.29523898993,0.011144771182443947,55.33302362218535,222.17675203220455,0.005247640905263863,0.1868282725432339,0.1179184740203354
39,I1,optimal,13.181647500023246,6785.653584316717,0.011026529595255852,122.9695001038027,382.0175226589182,0.031382952503646616,0.6145652186958372,2.36569032452136
39,I2,optimal,16.807857799809426,4755.017740605066,0.011031116300728172,84.45018282251854,247.24076546329684,0.26658252268850174,0.46212201264462915,0.38083217526928825
39,I3,optimal,4.749814399983734,403786.54343955056,0.011134475993458182,63.847305734365975,239.9410140806459,0.09148604995542678,0.08884711348482482,0.33733461387222263
39,I4,optimal,6.403534200042486,351276.2951579154,0.011144597548991442,55.33302493002034,222.17675544198903,0.003042870944933999,0.007853512006360997,0.06873443032356441
40,I1,optimal,5.848339600022882,6782.214061088289,0.011029757501091808,122.96949905624118,382.0175176301529,0.014625453758062366,0.07788981407825682,1.137086208103966
40,I2,optimal,7.895550900138915,4753.985834792841,0.01102885598083958,84.45018161042807,247.2407629631827,0.19337022387728026,0.24635771608663742,0.331007951232696
40,I3,optimal,5.58206000039354,403786.5433856138,0.011132642510347068,63.8473064056209,239.94101677763186,0.05209233988388146,0.07605971011141896,0.1745002587616682
40,I4,optimal,14.477449099998921,351276.295092197,0.011134678032249212,55.333026148228896,222.17676014196954,15.06946975574584,22.482035830870107,39.472791805296104
41,I1,optimal,15.512077699881047,6783.625776935094,0.011005991022102535,122.96949834629257,382.0175127133652,0.006299085005379481,0.07100575822264409,0.16163950202339095
41,I2,optimal,14.298918600194156,4754.409565956332,0.011053430149331689,84.45018042748681,247.24076052211802,0.7,0.6999999999999998,2.0215684313886015
41,I3,optimal,4.60358879994601,403786.54333274026,0.011128398007713258,63.847307416062385,239.94102122022886,0.09750986277035908,0.22332465128415804,0.3095836065180779
41,I4,optimal,5.952259799931198,351276.29510079796,0.011143009294755757,55.333027516877046,222.17676264538912,0.7813363680888716,1.4029246442732655,16.820502816272914
42,I1,optimal,6.34189369995147,6687.589454533314,0.011016474687494338,122.96949668599115,382.0175080845551,0.15231653878200757,0.16055073329262193,12.274866588472094
42,I2,optimal,5.047307200264186,4725.597204712127,0.011029135959688574,84.45017958173257,247.2407581488479,0.30028843365582164,0.36972248925303913,1.891236221012747
42,I3,optimal,5.75215689977631,403786.5432997999,0.011134149739518762,63.84730825410274,239.94102439341825,0.4005926998008695,0.47360608712116864,1.1478416412531445
42,I4,optimal,6.292102599982172,351276.29505247856,0.011146751348860562,55.33302878925034,222.17676587968563,0.6999998886517459,0.699999920585576,13.558309332674686
43,I1,optimal,11.13186839967966,6650.591764119999,0.01102321018697694,122.96949535897964,382.0175038711068,0.09923704675457957,0.14534962261195072,8.371469979093646
43,I2,optimal,6.4774757996201515,4714.4973917512525,0.011029589863028377,84.45017889539068,247.2407559013028,0.0900880833603636,0.10801414541533245,1.0623496590531118
43,I3,optimal,7.109752899967134,403786.5432624183,0.011136721703223884,63.84730931522304,239.94102863131306,0.6999982043798286,0.6999983974261312,1.2022390450110885
43,I4,optimal,5.046687999740243,351276.29501767346,0.011145919736009091,55.333030077417135,222.17676883749007,0.6999995479520249,0.6999996801919669,6.303754701393601
44,I1,optimal,5.161624800413847,6660.327570493499,0.011023709317669272,122.96949412835664,382.01749912885447,0.017751108774780613,0.08941269991825437,1.3559149269267152
44,I2,optimal,9.102742800023407,4717.406569077632,0.010969303315505385,84.45017794113672,247.240753625347,0.02702633203220995,0.2217878422053086,0.18738937208533457
44,I3,optimal,4.2239232999272645,403786.522549494,0.010620363638736308,63.847345291903046,239.9411284193397,0.25244925824872455,0.3115327548761659,0.360641797498178
44,I4,optimal,4.58815550012514,351276.2959742052,0.011145505355671048,55.33300678874782,222.1767051685594,0.5577873658589712,0.699999007917391,1.3481419162596637
45,I1,optimal,4.719405499752611,6654.172222929325,0.011023910250514746,122.96948512274983,382.01747400790316,0.015112326182361484,0.018407177824591746,1.1947549265625241
45,I2,optimal,5.240509899798781,4715.588221163911,0.0110348432790488,84.4501748829163,247.24074511089933,0.008108163978132382,0.08752432981079508,0.13887608064992207
45,I3,optimal,4.222726199775934,403786.54222027364,0.011136396846268326,63.84734578251785,239.94113058642526,0.07575761545058925,0.09348856229571953,0.10828237536453145
45,I4,optimal,8.050917600281537,351276.2956863797,0.01114571187645197,55.33300801803747,222.1767074485006,0.1673369691523282,0.2991888449699024,0.24384937068743362
46,I1,optimal,6.217898500151932,6649.642521221987,0.011024138831999153,122.96948357532455,382.0174693139574,0.012811064553527245,0.13348758718412496,0.9430307456165963
