iteration,investor,proximal_coefficient_eur_per_mw2_day,unpenalized_profit_eur_per_day,proximal_penalty_eur_per_day,strategic_epsilon_penalty,epsilon_penalty_eur_per_day,penalized_objective_eur_per_day
1,I3,0.0,147658.17321604246,0.0,1e-06,0.23212564133206237,147657.94109040112
1,I4,0.0,240301.83991552313,0.0,1e-06,0.2349860235365974,240301.6049294996
1,I2,0.0,2766.097723853561,0.0,1e-06,0.0011890322464079759,2766.096534821315
1,I1,0.0,6467.885091535649,0.0,1e-06,0.02511209656794102,6467.859979439081
2,I3,0.0,143302.00549263155,0.0,1e-06,0.0635811043940042,143301.94191152716
2,I4,0.0,235324.30367874895,0.0,1e-06,0.00565298493823931,235324.29802576403
2,I2,0.0,-0.007560174931873914,0.0,1e-06,0.00305577502420773,-0.010615949956081644
2,I1,0.0,1048.0017881152726,0.0,1e-06,0.007095467562587714,1047.99469264771
3,I3,0.0,145744.34866008197,0.0,1e-06,0.0015016883872343138,145744.3471583936
3,I4,0.0,233587.96762376814,0.0,1e-06,0.5090787015512072,233587.4585450666
3,I2,0.0,-0.009736827618054207,0.0,1e-06,0.0018438798852008795,-0.011580707503255086
3,I1,0.0,452.2200878469535,0.0,1e-06,0.0016113548436818637,452.2184764921098
4,I3,0.0,147309.76430308272,0.0,1e-06,0.004902360621813897,147309.7594007221
4,I4,0.0,235537.47900281596,0.0,1e-06,0.018748085876653425,235537.46025473007
4,I2,0.0,-0.00998014634583038,0.0,1e-06,0.0015647025539750092,-0.01154484889980539
4,I1,0.0,1284.9535945275518,0.0,1e-06,0.012967829838319695,1284.9406266977135
5,I3,0.0,145265.6407322275,0.0,1e-06,0.008253081846064741,145265.63247914566
5,I4,0.0,235583.5253604804,0.0,1e-06,0.010894440371771693,235583.51446604
5,I2,0.0,-0.00944966521413549,0.0,1e-06,0.001880655448383372,-0.011330320662518862
5,I1,0.0,866.2008031149765,0.0,1e-06,0.004251078168965963,866.1965520368075
6,I3,1.0,150417.80901562696,55.164882509417204,1e-06,0.02181809445624877,150362.6223150231
6,I4,1.0,236940.3697444766,11.303588349131317,1e-06,0.02745962761864181,236929.03869649986
6,I2,1.0,-0.009284581814925821,0.03462204999233247,1e-06,0.021815717340948414,-0.06572234914820671
6,I1,1.0,-22.89917393313366,40.57943284133614,1e-06,0.021608987361714578,-63.50021576183152
7,I3,1.0,149448.81028497804,28.938327028032607,1e-06,0.024112677383570345,149419.84784527263
7,I4,1.0,238005.37018597106,12.291712456820763,1e-06,0.023890129400526754,237993.05458338483
7,I2,1.0,-0.008952125206429908,0.003295830485933659,1e-06,0.02309039433456874,-0.03533835002693231
7,I1,1.0,-1.0626413467075375,14.562171116066178,1e-06,0.021699185306668707,-15.646511648080384
8,I3,1.0,149334.13754972626,1.5486236649927712,1e-06,0.021926886133410938,149332.56699917515
8,I4,1.0,238036.44347356944,21.64782432092646,1e-06,0.023948194074732528,238014.77170105444
8,I2,1.0,-0.008937794293832102,0.0004806220237602976,1e-06,0.023624152135868905,-0.033042568453461305
8,I1,1.0,-0.046823231201688575,1.865394373049158,1e-06,0.02179340335636494,-1.9340110076072115
9,I3,1.0,148981.2551271262,1.3322557674319575,1e-06,0.035594997931818584,148979.88727636085
9,I4,1.0,238530.56802016776,14.835501379463258,1e-06,0.03338128762900204,238515.69913750066
9,I2,1.0,-0.008845607801320501,0.00022874511654021813,1e-06,0.02379162100943822,-0.03286597392729894
9,I1,1.0,-0.009435651057168364,0.18112692545491302,1e-06,0.021776376000101703,-0.2123389525121831
10,I3,1.0,148900.93145722253,1.011238861578007,1e-06,0.023007247025653207,148899.89721111392
10,I4,1.0,238529.2679987108,10.30867821238478,1e-06,0.02754923164002628,238518.93177126677
10,I2,1.0,-0.008859190379649195,0.00020639996948388574,1e-06,0.02384308125608792,-0.032908671605221
10,I1,1.0,-0.008900371490066034,0.016490835751963168,1e-06,0.022877551779400943,-0.048268759021430144
11,I3,2.0,149053.62125050693,0.7641886766224039,1e-06,0.02317224929290793,149052.833889581
11,I4,2.0,238561.5165889936,7.0517312733840605,1e-06,0.027453110027543633,238554.4374046102
11,I2,2.0,-0.008868391187246721,0.00010311841727675732,1e-06,0.024074873218258463,-0.03304638282278194
11,I1,2.0,-0.008990966892934485,0.0030347036692892674,1e-06,0.023748042920379357,-0.03577371348260311
12,I3,2.0,149212.83431366592,0.8478755367237393,1e-06,0.023128067134098793,149211.96331006207
12,I4,2.0,238591.5456668501,5.121506541514451,1e-06,0.026667318490437047,238586.3974929901
12,I2,2.0,-0.008871052419181312,0.00010334320944751226,1e-06,0.02407920318625529,-0.033053598814884115
12,I1,2.0,-0.008187647624987795,0.02284989557129404,1e-06,0.027543388148724552,-0.05858093134500639
13,I3,2.0,149279.29410538453,0.8975497095737538,1e-06,0.023117435422228272,149278.37343823953
13,I4,2.0,238636.84768489524,4.668027803357997,1e-06,0.026557583527126536,238632.15309950834
13,I2,2.0,-0.008874117277832026,0.00010325794529888429,1e-06,0.024081034799676788,-0.0330584100228077
13,I1,2.0,-0.008981640805883276,0.00012659681347871828,1e-06,0.0240501367538761,-0.0331583743732381
14,I3,2.0,149310.50117115397,0.608052593084618,1e-06,0.02310402784556302,149309.87001453305
14,I4,2.0,238676.85120860444,4.023069768279337,1e-06,0.026497049521250503,238672.80164178665
14,I2,2.0,-0.008872142833920337,0.00010332339803107838,1e-06,0.024080960546976747,-0.033056426778928165
14,I1,2.0,-0.008979102399098562,0.00010515179325737173,1e-06,0.0240718458699854,-0.033156100062341334
15,I3,2.0,149113.40275246048,1.0598927040924244,1e-06,0.02599960483209374,149112.31686015156
