hour,lambda_system,system_net_injection_residual_mw
1,67.15000076841453,-1.7114606373266106e-07
2,67.15000038186774,-1.7114607107728306e-07
3,67.15000079974773,-1.71146110090044e-07
4,67.15000074787166,-1.711460787330784e-07
5,67.14999601772371,-1.711460854668224e-07
6,67.15000103922074,-1.711461552316232e-07
7,67.15000134029695,-1.7114611313020202e-07
8,67.15000146747906,-1.7114613764349147e-07
9,67.15000059397596,-1.711461006354723e-07
10,60.00000190418829,-1.5292132441242398e-07
11,60.00000125548763,-1.5292219145479619e-07
12,60.000001037891664,-1.5292753937874337e-07
13,60.0000009616028,-1.5292240763062034e-07
14,60.00000091192787,-1.5292284256433177e-07
15,60.00000091136981,-1.5292253613248134e-07
16,60.000001048758335,-1.5292154222098206e-07
17,60.00000175591307,-1.5292195414621884e-07
18,67.14999888688916,-1.7114611109087175e-07
19,67.15000174071533,-1.7114611721827498e-07
20,60.00000215904535,-1.5292282605811618e-07
21,78.50065008873852,-2.000755455753968e-07
22,67.15000174779625,-1.7114615568441993e-07
23,67.15000142379792,-1.711460740180827e-07
24,67.15000121005556,-1.7114606746373918e-07
