hour,lambda_system,system_net_injection_residual_mw
1,67.15000065871368,-7.598345238112443e-14
2,67.1500006563661,-6.341351241504439e-14
3,67.15000065477298,5.588788775934785e-14
4,67.15000065382941,-6.63738222553461e-14
5,67.15000065416298,-3.8115932075707315e-14
6,67.15000065802968,-6.558918163669972e-14
7,67.15000066195947,4.7659840550321534e-14
8,67.150000663775,5.1161661760782156e-14
9,67.1500006616547,1.6570015324336112e-14
10,67.15000063758923,2.313184554360361e-14
11,60.00000059021761,-5.952428805841778e-14
12,60.0000005597168,-5.058233325473432e-14
13,60.00000053369684,-4.882462383243298e-14
14,60.00000052750974,-3.3165650409204656e-14
15,60.00000051928982,-5.1390809778390306e-14
16,60.00000058890216,-8.028045732279731e-14
17,67.15000048002041,-1.046052659288159e-13
18,67.15000065829848,-9.057457141158983e-14
19,67.15000067473956,-3.5318551285976123e-14
20,92.70755776962241,-1.437018710439806e-13
21,67.15000068550653,2.521477629927454e-14
22,67.1500006646976,2.6240247792964026e-15
23,67.15000066008275,-6.733932527799813e-14
24,67.1500006581925,-7.765208587150934e-14
