hour,lambda_system,system_net_injection_residual_mw
1,67.15000053372457,8.869988442647569e-15
2,67.15000048718125,3.507821687646486e-14
3,67.15000041415851,1.3494606665941197e-14
4,67.15000033131057,4.598621554606365e-14
5,67.15000043699362,-7.848996196495145e-16
6,67.15000054136705,4.7819364290216076e-14
7,67.15000060769765,5.5083701553522657e-14
8,67.15000062603976,3.2068364092313135e-14
9,67.15000058266101,-8.360450194720693e-15
10,60.000000663708406,-5.935109428539807e-14
11,60.000000581155724,-5.827972765314857e-14
12,60.000000559190745,1.9554698943840748e-14
13,60.00000051376604,-2.7542909465375e-15
14,60.00000046194201,3.6231346586643756e-14
15,60.000000452845875,4.1823576477271026e-14
16,60.00000055267198,1.475089269388304e-14
17,60.000000613396494,6.834756285239996e-15
18,67.15000053406305,4.528535320839756e-14
19,67.15000035641867,7.647491885769402e-14
20,67.15000041639978,-3.9246407194053e-14
21,67.15000061135189,-3.828292685051025e-14
22,67.15000060563192,-4.001089821658291e-15
23,67.15000057454851,-2.41517537687361e-15
24,67.1500005501094,4.765117435771483e-14
