hour,lambda_system,system_net_injection_residual_mw
1,67.15000065572218,5.946578470374334e-14
2,67.15000065344626,6.063303781460818e-14
3,67.15000064941367,3.862273161547999e-14
4,67.1500006438228,-1.3957281146810752e-14
5,67.15000065067572,8.23439228618121e-14
6,67.15000065607799,2.80840000959056e-14
7,67.15000065915702,7.896792855324402e-14
8,67.15000065996978,3.470940328487317e-14
9,67.15000065784035,4.2962162863769726e-14
10,60.00000059383789,-3.1924014843443896e-14
11,60.00000058962932,1.7263086965214036e-14
12,60.00000058868067,9.938770249633772e-15
13,60.00000058801474,-8.774950292137536e-15
14,60.00000058718758,7.712037454020127e-17
15,60.000000586188065,-2.3796995260776768e-15
16,60.00000058839451,-1.964835392263514e-14
17,60.000000591173865,6.955588013398937e-16
18,67.15000065546529,4.102423800664589e-14
19,67.15000062340727,-1.3756770797608953e-14
20,67.15000062454027,6.685681700223316e-14
21,67.15000065947218,-1.7586355857448117e-14
22,67.1500006590829,6.295331906324937e-14
23,67.15000065763576,4.723027953170954e-14
24,67.15000065650895,2.4342699539977537e-14
