hour,lambda_system,system_net_injection_residual_mw
1,67.1500005158333,2.712351592461861e-15
2,67.15000048361416,-1.9486880959751257e-14
3,67.15000038917704,-2.401490500819533e-15
4,67.15000028645755,-1.5804210721622673e-15
5,67.15000041237197,8.304913731762691e-15
6,67.15000053129155,2.4294641874190797e-15
7,67.15000060666067,2.957548763033081e-14
8,67.15000060609077,-5.705225832796447e-15
9,67.15000022612482,8.539418884850059e-14
10,60.000000695500816,2.522216965282443e-14
11,60.0000005803187,3.727864295128224e-14
12,60.00000055871051,-1.6349681940204313e-14
13,60.00000054298728,8.427108134101695e-15
14,60.00000052610286,-1.3983914895116553e-14
15,60.00000050056733,-2.3170143697426445e-14
16,60.00000054915249,-1.3572200978576444e-14
17,60.00000061686443,1.1076424633124744e-14
18,67.15000047543268,6.879134088352102e-15
19,67.15000051536128,-1.9706051423067577e-14
20,67.1500004855932,-4.7674732957868706e-14
21,87.99314006882472,-4.668151038248955e-15
22,67.15000060517698,5.783535532253588e-14
23,67.1500005780636,-4.025125568706247e-14
24,67.15000055247913,7.76933118873586e-14
