hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
1,N1,-9.996900448688354e-09,0.0,4000.0,-57564.455487401945
1,N2,-9.996900421541743e-09,0.0,4000.0,-57564.463507288696
1,N3,-9.996900429578607e-09,0.0,4000.0,-57564.461120862914
1,N4,-9.996900421541743e-09,0.0,4000.0,-57563.03910741551
1,N5,-9.996899911758933e-09,371.25,3999.999999730723,9.967159585964052e-09
1,N6,-9.996899938209717e-09,35.64,3999.9999971950338,9.65791235379218e-09
1,N7,-9.996900421541743e-09,0.0,4000.0,-57564.46350510904
1,N8,-9.996899937898012e-09,39.6,3999.99999747553,9.692121118412965e-09
1,N9,-9.996900421541743e-09,0.0,4000.0,-57564.46350589737
2,N1,-9.99690045281763e-09,0.0,4000.0,-57564.45376209703
2,N2,-9.996900425360815e-09,0.0,4000.0,-57564.46189002454
2,N3,-9.996900431488134e-09,0.0,4000.0,-57564.46005681028
2,N4,-9.996900425360815e-09,0.0,4000.0,-57564.46190243962
2,N5,-9.996899916909436e-09,354.375,3999.9999997179007,9.965595756724245e-09
2,N6,-9.996899942157466e-09,34.02,3999.999997061464,9.64162246587752e-09
2,N7,-9.996900425360815e-09,0.0,4000.0,-57564.461890084865
2,N8,-9.996899941859971e-09,37.8,3999.9999973553176,9.677460219289772e-09
2,N9,-9.996900425360815e-09,0.0,4000.0,-57564.4618893949
3,N1,-9.996900455880744e-09,0.0,4000.0,-57564.45292979305
3,N2,-9.996900428113707e-09,0.0,4000.0,-57564.46117171452
3,N3,-9.996900432864575e-09,0.0,4000.0,-57564.45970363443
3,N4,-9.996900428113707e-09,0.0,4000.0,-57564.46116401474
3,N5,-9.996899920550012e-09,343.125,3999.9999997086516,9.964467748747991e-09
3,N6,-9.996899944996196e-09,32.94,3999.9999969651185,9.629872382791536e-09
3,N7,-9.996900428113707e-09,0.0,4000.0,-57564.46117224919
3,N8,-9.996899944708175e-09,36.6,3999.9999972686064,9.666885144512385e-09
3,N9,-9.996900428113707e-09,0.0,4000.0,-57564.461150976196
4,N1,-9.996900456619363e-09,0.0,4000.0,-57564.45276106197
4,N2,-9.996900428408466e-09,0.0,4000.0,-57564.461110755685
4,N3,-9.996900433130464e-09,0.0,4000.0,-57564.45972344857
4,N4,-9.996900428645488e-09,0.0,4000.0,-57564.46105638595
4,N5,-9.996899921525357e-09,337.5,3999.9999997037958,9.963875544560457e-09
4,N6,-9.99689994557063e-09,32.4,3999.999996914537,9.623703589171394e-09
4,N7,-9.996900428408466e-09,0.0,4000.0,-57564.46111346433
4,N8,-9.996899945287346e-09,36.0,3999.9999972230835,9.661333230254258e-09
4,N9,-9.996900428645488e-09,0.0,4000.0,-57564.461032421656
5,N1,-9.996900454044705e-09,0.0,4000.0,-57564.45300051995
5,N2,-9.99690042608516e-09,0.0,4000.0,-57564.46126309148
5,N3,-9.996900431946542e-09,0.0,4000.0,-57564.45954527773
5,N4,-9.996900426277635e-09,0.0,4000.0,-57564.461230412344
5,N5,-9.99689991826995e-09,348.75,3999.9999997133505,9.965040849574636e-09
5,N6,-9.996899943117065e-09,33.48,3999.999997014068,9.635842183069092e-09
5,N7,-9.99690042608516e-09,0.0,4000.0,-57564.461266496895
5,N8,-9.996899942824306e-09,37.2,3999.9999973126614,9.672257964762185e-09
5,N9,-9.996900426277635e-09,0.0,4000.0,-57564.461222956226
6,N1,-9.99690044655604e-09,0.0,4000.0,-57564.45507922
6,N2,-9.996900419409393e-09,0.0,4000.0,-57564.463089058794
6,N3,-9.996900428512437e-09,0.0,4000.0,-57564.46039733951
6,N4,-9.996900419409393e-09,0.0,4000.0,-57564.46311680631
6,N5,-9.996899908739092e-09,382.5,3999.999999738643,9.968125480494521e-09
6,N6,-9.996899935991702e-09,36.72,3999.9999972775327,9.667973755151234e-09
6,N7,-9.996900419409393e-09,0.0,4000.0,-57564.46309353232
6,N8,-9.996899935670524e-09,40.8,3999.9999975497794,9.701176379636112e-09
6,N9,-9.996900419409393e-09,0.0,4000.0,-57564.46310290803
7,N1,-9.996900434642383e-09,0.0,4000.0,-57564.45854380611
7,N2,-9.996900408529799e-09,0.0,4000.0,-57564.46626175876
7,N3,-9.996900423072686e-09,0.0,4000.0,-57564.461924146766
7,N4,-9.996900408529795e-09,0.0,4000.0,-57564.46628208277
7,N5,-9.996899892535118e-09,450.0,3999.999999777847,9.972906658420343e-09
7,N6,-9.996899924908937e-09,43.2,3999.9999976859026,9.71777769187855e-09
7,N7,-9.996900408529799e-09,0.0,4000.0,-57564.46626121402
7,N8,-9.996899925852815e-09,48.0,3999.9999979173126,9.745999922690697e-09
7,N9,-9.99690040857932e-09,0.0,4000.0,-57564.46622362528
8,N1,-9.99690043143854e-09,0.0,4000.0,-57564.45946542437
8,N2,-9.996900406360165e-09,0.0,4000.0,-57564.46686740605
8,N3,-9.996900422285205e-09,0.0,4000.0,-57564.46214014928
8,N4,-9.996900406360167e-09,0.0,4000.0,-57564.466898630344
8,N5,-9.996899885930736e-09,506.25,3999.9999998025305,9.975917029706972e-09
8,N6,-9.996899923554887e-09,48.6,3999.9999979430245,9.749135726114271e-09
8,N7,-9.996900406360165e-09,0.0,4000.0,-57564.466867504154
8,N8,-9.996899925844383e-09,54.0,3999.999998148722,9.774222153502844e-09
8,N9,-9.99690040751796e-09,0.0,4000.0,-57564.46659558463
9,N1,-9.996900440373685e-09,0.0,4000.0,-57564.45678155552
9,N2,-9.996900416216411e-09,0.0,4000.0,-57564.463889770996
9,N3,-9.996900426972611e-09,0.0,4000.0,-57564.460742008305
9,N4,-9.996900416329721e-09,0.0,4000.0,-57564.46390408194
9,N5,-9.996899894573437e-09,523.125,3999.9999998089,9.976693899716423e-09
9,N6,-9.996899936193334e-09,50.22,3999.999998009379,9.757228122046068e-09
9,N7,-9.996900416216411e-09,0.0,4000.0,-57564.463894032095
9,N8,-9.99689994218476e-09,55.8,3999.999998208441,9.781505309841463e-09
9,N9,-9.996900416329721e-09,0.0,4000.0,-57564.46390440556
10,N1,-9.996900447802195e-09,0.0,4000.0,-57564.45851301736
10,N2,-9.99690041570094e-09,0.0,4000.0,-57564.46812096247
10,N3,-9.99690043458314e-09,0.0,4000.0,-57564.46232534576
10,N4,-9.996900424482327e-09,0.0,4000.0,-57564.46543213747
10,N5,-9.996899901764985e-09,506.25,3999.9999998025305,9.975917029706972e-09
10,N6,-9.996899950062631e-09,48.6,3999.9999979430245,9.749135726114271e-09
10,N7,-9.99690041570094e-09,0.0,4000.0,-57564.46812837489
10,N8,-9.996899967969811e-09,54.0,3999.999998148722,9.774222153502844e-09
10,N9,-9.996900431550849e-09,0.0,4000.0,-57564.46324078551
11,N1,-9.996906048744572e-09,0.0,4000.0,-57562.78663355328
11,N2,-9.996876345984888e-09,0.0,4000.0,-57572.22788191035
11,N3,-9.996937035408378e-09,0.0,4000.0,-57552.752117336284
11,N4,-9.996906032812106e-09,0.0,4000.0,-57562.790631626485
11,N5,-9.996895318364533e-09,495.0,3999.9999997980426,9.975369689473039e-09
