unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I2,9,N5,4.233686035187011e-07,4.2059870403539126e-07,0.0,0.0,0.0,60.00000057370969,0.0,0.0,-30.309761384587418,-16.407565597938405,-68.01868581683891
I2,10,N5,4.2059870403539126e-07,4.299758355934988e-07,4.51413739233646e-09,0.0,-4.51413739233646e-09,52.20000063116227,-2.3563797472911643e-07,3.3856030442523455e-08,-36.569777447364096,-14.4797995174114,-67.17403538491304
I2,11,N5,4.299758355934988e-07,4.382797742953709e-07,3.528296218801154e-09,0.0,-3.528296218801154e-09,52.63830814041729,-1.8572354357592432e-07,2.6462221641008654e-08,-35.769734746916,-14.81923914951119,-66.3229094115384
I2,12,N5,4.382797742953709e-07,4.476917443597633e-07,4.551306411917225e-09,0.0,-4.551306411917225e-09,52.174187341429736,-2.3746071338361966e-07,3.4134798089379184e-08,-34.927252422202216,-14.841563486897407,-65.61191050127658
I2,13,N5,4.476917443597633e-07,4.564273019749464e-07,3.927991564402773e-09,0.0,-3.927991564402773e-09,52.456740300665096,-2.0604963339707948e-07,2.9459936733020797e-08,-33.93393593214858,-15.037595084785842,-65.10441239864595
I2,14,N5,4.564273019749464e-07,4.6616594825440525e-07,4.8602762734162165e-09,0.0,-4.8602762734162165e-09,52.06159826618757,-2.530337508092783e-07,3.6452072050621625e-08,-33.71378190298557,-14.961194390057605,-64.81881167227708
I2,15,N5,4.6616594825440525e-07,4.760091406471667e-07,4.95802910373194e-09,0.0,-4.95802910373194e-09,52.034952289236955,-2.5799080786133977e-07,3.718521827798955e-08,-33.69939998187109,-14.987377534323112,-64.87525279455122
I2,16,N5,4.760091406471667e-07,4.854305396310678e-07,4.560021713669657e-09,0.0,-4.560021713669657e-09,52.21165673989907,-2.3808628844060647e-07,3.420016285252243e-08,-34.368899944503696,-14.951822674270284,-65.24841092922374
I2,17,N5,4.854305396310678e-07,4.94921513302666e-07,4.620154581190681e-09,0.0,-4.620154581190681e-09,52.20000058757395,-2.4117207185283605e-07,3.465115935893011e-08,-35.82215476271382,-14.718596344416353,-65.97173673337893
I2,18,N5,4.94921513302666e-07,4.922378486703018e-07,0.0,0.0,0.0,60.00000057300006,0.0,0.0,-29.118006596619395,-16.051557390642177,-66.69585842763146
I2,19,N5,4.922378486703018e-07,4.895992380848354e-07,0.0,0.0,0.0,60.000001000064714,0.0,0.0,-30.91482402996225,-16.01795681894909,-67.71191832773016
I2,20,N5,4.895992380848354e-07,4.550095983299182e-07,0.0,2.736434020947898e-08,2.736434020947898e-08,67.14760985738772,1.8374500403909218e-06,2.0523255157109233e-07,-19.10518643100988,-14.744466883691143,-68.56652926477065
I2,21,N5,4.550095983299182e-07,4.5241910687248286e-07,0.0,0.0,0.0,60.00000157970665,0.0,0.0,-32.21671373780842,-15.821661283576175,-69.16453174672439
I2,22,N5,4.5241910687248286e-07,4.4983996243346676e-07,0.0,0.0,0.0,60.00000058515335,0.0,0.0,-31.81780253504921,-16.357116174866974,-68.89778281461419
I2,23,N5,4.4983996243346676e-07,4.4725725892265923e-07,0.0,0.0,0.0,60.0000005160083,0.0,0.0,-32.07530747105508,-16.151197095878203,-69.06355941857015
I2,24,N5,4.4725725892265923e-07,4.446630237431617e-07,0.0,0.0,0.0,60.00000041848138,0.0,0.0,-32.314412994198584,-15.594863264676148,-69.74070058204775
I2,1,N6,4.441797240386785e-07,4.413998754003802e-07,0.0,0.0,0.0,60.00000052368478,0.0,0.0,-32.47146962408519,-15.589732031269486,-69.99680120158692
I2,2,N6,4.413998754003802e-07,4.3861526122387044e-07,0.0,0.0,0.0,60.0000004815541,0.0,0.0,-31.92098919668089,-15.968948041004388,-69.80672404501544
I2,3,N6,4.3861526122387044e-07,4.3581610235135873e-07,0.0,0.0,0.0,60.00000024257809,0.0,0.0,-31.988532189480388,-16.060946160426653,-69.73597975816321
I2,4,N6,4.3581610235135873e-07,4.329983155932501e-07,0.0,0.0,0.0,59.99999058437892,0.0,0.0,-31.94564284063399,-16.071803566723656,-69.70827273340397
I2,5,N6,4.329983155932501e-07,4.301589469479251e-07,0.0,0.0,0.0,60.00000038236617,0.0,0.0,-31.689161629699168,-16.067657750846415,-69.64724274019969
I2,6,N6,4.301589469479251e-07,4.2729375958899107e-07,0.0,0.0,0.0,60.000000532249096,0.0,0.0,-31.493661627187386,-16.053579646721253,-69.51876518641015
I2,7,N6,4.2729375958899107e-07,4.243977838643535e-07,0.0,0.0,0.0,60.000000527378376,0.0,0.0,-31.51394047580446,-16.03045053451245,-69.27281557055701
I2,8,N6,4.243977838643535e-07,4.214702325932671e-07,0.0,0.0,0.0,60.00000052569306,0.0,0.0,-31.31256883848754,-16.19338812497968,-68.72501433903753
I2,9,N6,4.214702325932671e-07,4.185151472826521e-07,0.0,0.0,0.0,60.00000053966108,0.0,0.0,-29.819382060886134,-16.49089216826002,-67.72965337824752
I2,10,N6,4.185151472826521e-07,4.275874336135392e-07,4.233491982225143e-09,0.0,-4.233491982225143e-09,52.200000528814975,-2.2098828371088642e-07,3.1751189866688573e-08,-37.185047471003905,-14.549592296717252,-66.76636441652208
I2,11,N6,4.275874336135392e-07,4.3925931428555813e-07,6.7074599276369326e-09,0.0,-6.7074599276369326e-09,51.26675915640392,-3.438697326613931e-07,5.0305949457277e-08,-35.82583648777468,-14.49292055683196,-65.82008163225285
I2,12,N6,4.3925931428555813e-07,4.48464773499993e-07,4.366032710153959e-09,0.0,-4.366032710153959e-09,52.14580091730419,-2.2767027250212643e-07,3.27452453261547e-08,-34.21645118544813,-15.009421252318614,-65.08107981114007
I2,13,N6,4.48464773499993e-07,4.589985934833654e-07,5.6187401527465155e-09,0.0,-5.6187401527465155e-09,51.65314996279895,-2.902256277118156e-07,4.214055114559887e-08,-33.50111218671767,-14.957323048433102,-64.61445007432853
I2,14,N6,4.589985934833654e-07,4.6885901249762666e-07,4.980206642208914e-09,0.0,-4.980206642208914e-09,51.903904143605004,-2.5849216817255645e-07,3.735154981656686e-08,-33.47174686392598,-15.10471614487395,-64.37793557082551
I2,15,N6,4.6885901249762666e-07,4.788946663328649e-07,5.14495263489798e-09,0.0,-5.14495263489798e-09,51.85349983652725,-2.667838006126228e-07,3.858714476173485e-08,-33.46725337545448,-15.06275087944764,-64.46997309178195
I2,16,N6,4.788946663328649e-07,4.881446906658735e-07,4.407097501712628e-09,0.0,-4.407097501712628e-09,52.175175390725215,-2.2994108511588326e-07,3.305323126284471e-08,-33.7161487011502,-15.043430342328923,-64.8888951481793
I2,17,N6,4.881446906658735e-07,4.97372010378206e-07,4.380453297905123e-09,0.0,-4.380453297905123e-09,52.20000050038867,-2.286596643425766e-07,3.285339973428842e-08,-35.37663891584752,-14.786580078759334,-65.65231740236473
I2,18,N6,4.97372010378206e-07,4.945194766945995e-07,0.0,0.0,0.0,60.00000054298628,0.0,0.0,-28.637495325967922,-16.504981234288177,-66.39173075835893
I2,19,N6,4.945194766945995e-07,4.917119075992134e-07,0.0,0.0,0.0,60.000000973067195,0.0,0.0,-30.406621982659303,-16.019428394911316,-67.38017439911077
I2,20,N6,4.917119075992134e-07,4.5519291768656974e-07,0.0,2.9152810736757425e-08,2.9152810736757425e-08,67.14760983040011,1.9575415608112868e-06,2.186460805256807e-07,-18.536269092837156,-15.368213746324491,-68.2763593754944
I2,21,N6,4.5519291768656974e-07,4.5243490307578884e-07,0.0,0.0,0.0,60.00000156182146,0.0,0.0,-32.08422265264561,-15.803496159254133,-68.83409953096827
I2,22,N6,4.5243490307578884e-07,4.496902631854408e-07,0.0,0.0,0.0,60.00000056686382,0.0,0.0,-31.333890574977943,-16.375581224134585,-68.58489930296987
I2,23,N6,4.496902631854408e-07,4.4694151550157304e-07,0.0,0.0,0.0,60.00000050465898,0.0,0.0,-31.69134180972847,-16.19354611931217,-68.77421943982253
I2,24,N6,4.4694151550157304e-07,4.441797240386785e-07,0.0,0.0,0.0,60.0000004107428,0.0,0.0,-32.373497647797244,-15.735824829992929,-69.49485049378328
I2,1,N7,4.4257446414054645e-07,4.3994503000368723e-07,0.0,0.0,0.0,60.00000050452313,0.0,0.0,-33.01928718237284,-15.446544729521072,-70.36688905389566
I2,2,N7,4.3994503000368723e-07,4.3731331077595553e-07,0.0,0.0,0.0,60.000000461313626,0.0,0.0,-32.33562582141414,-15.937535706773062,-70.02277384856028
I2,3,N7,4.3731331077595553e-07,4.3466828758951957e-07,0.0,0.0,0.0,60.000000221836785,0.0,0.0,-32.42852952018911,-16.071040563087248,-69.88030542429766
I2,4,N7,4.3466828758951957e-07,4.3200584971503657e-07,0.0,0.0,0.0,59.999990563392736,0.0,0.0,-32.358234169101465,-16.069320687246123,-69.8304181895398
I2,5,N7,4.3200584971503657e-07,4.2932309555948447e-07,0.0,0.0,0.0,60.00000036184784,0.0,0.0,-32.141927128845396,-16.068315876554557,-69.76738359745723
I2,6,N7,4.2932309555948447e-07,4.266164019408705e-07,0.0,0.0,0.0,60.00000051469002,0.0,0.0,-31.92210938683056,-16.061539690332122,-69.63773636024926
I2,7,N7,4.266164019408705e-07,4.238814459143612e-07,0.0,0.0,0.0,60.00000051884181,0.0,0.0,-31.869990143629888,-16.064118201573528,-69.38112500393879
I2,8,N7,4.238814459143612e-07,4.2111750014836665e-07,0.0,0.0,0.0,60.0000005215842,0.0,0.0,-31.609840425371193,-16.240173552993802,-68.83067206402706
I2,9,N7,4.2111750014836665e-07,4.183284835630429e-07,0.0,0.0,0.0,60.00000053212055,0.0,0.0,-30.075156176472202,-16.517922524772555,-67.85617609249834
I2,10,N7,4.183284835630429e-07,4.2765418856223526e-07,4.463890691946069e-09,0.0,-4.463890691946069e-09,52.200000566584926,-2.33015096648758e-07,3.347918018959552e-08,-37.1828585660799,-14.641070289036136,-66.97010851031933
I2,11,N7,4.2765418856223526e-07,4.3696739804979094e-07,4.456140262869936e-09,0.0,-4.456140262869936e-09,52.20000050233475,-2.3261052396028475e-07,3.3421051971524515e-08,-35.79112116411551,-14.928902612707828,-65.98265272703037
I2,12,N7,4.3696739804979094e-07,4.462873847440719e-07,4.466370728714139e-09,0.0,-4.466370728714139e-09,52.2000004666418,-2.3314455412307332e-07,3.349778046535604e-08,-34.48464213360375,-15.117919491591886,-65.17562812228645
I2,13,N7,4.462873847440719e-07,4.55622832085867e-07,4.483168841200382e-09,0.0,-4.483168841200382e-09,52.200000444205116,-2.3402141550210647e-07,3.362376630900286e-08,-33.629383199486405,-15.243248395345226,-64.63196529146688
I2,14,N7,4.55622832085867e-07,4.6498376092631884e-07,4.507955708224407e-09,0.0,-4.507955708224407e-09,52.20000041464063,-2.353152898384956e-07,3.380966781168305e-08,-33.14874167619334,-15.30535496140486,-64.37865052475308
I2,15,N7,4.6498376092631884e-07,4.7438061463420395e-07,4.5412050324198915e-09,0.0,-4.5412050324198915e-09,52.200000387562774,-2.3705090445232035e-07,3.405903774314919e-08,-33.033352336376296,-15.293213743595215,-64.45338330165394
I2,16,N7,4.7438061463420395e-07,4.838203400573509e-07,4.579229441364644e-09,0.0,-4.579229441364644e-09,52.20000039847252,-2.390357786639315e-07,3.434422081023483e-08,-33.47383968283151,-15.186671649192302,-64.92106460696142
I2,17,N7,4.838203400573509e-07,4.932972719416016e-07,4.608693151951009e-09,0.0,-4.608693151951009e-09,52.200000537144966,-2.40573785007379e-07,3.4565198639632565e-08,-35.099212278939454,-14.930265658336046,-65.83279511988317
I2,18,N7,4.932972719416016e-07,4.906014706889997e-07,0.0,0.0,0.0,60.00000053265014,0.0,0.0,-28.94673948315517,-16.521425248235452,-66.65977242509547
