hour,lambda_system,system_net_injection_residual_mw
1,60.00000051648518,-3.860800568133982e-14
2,60.00000047417589,3.9496184101039944e-14
3,60.00000023650971,4.519301599614778e-14
4,59.99999057894692,-3.058664432842306e-14
5,60.00000037578282,-2.4119595209981526e-14
6,60.00000052587559,-6.198513924360327e-14
7,60.00000053352735,-4.385380947269368e-15
8,60.00000054420854,-4.164030231734728e-14
9,60.00000055881343,-2.072647609097089e-14
10,52.2000006336286,5.3637649877202875e-15
11,52.86971276577709,-5.162537064506978e-14
12,52.160559267125926,2.1475876632592872e-14
13,52.59228616175495,2.883804306463844e-14
14,51.98852878311774,-7.054079542712088e-14
15,51.9478150679672,4.3021142204224816e-16
16,52.21781068060865,3.289729599842417e-14
17,52.20000058371768,-6.231820615099082e-14
18,60.000000555649294,-2.1212198664244397e-14
19,60.00000092599602,5.512257317263902e-14
20,67.1476097695115,-1.3915257834895556e-13
21,60.00000149979425,-7.465555951213787e-14
22,60.00000056561254,7.281675262760245e-14
23,60.000000504574416,7.711192795412103e-14
24,60.0000004096059,5.2215176626901894e-14
