node,x_power_mw,x_energy_mwh,energy_power_ratio_h,private_headroom_limit_mw,private_headroom_slack_mw,headroom_binding,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day
N1,3.172254398736197e-08,1.5954223804968839e-07,5.029301499692107,100.0,99.99999996827745,False,8.145833181555224e-08,8.145833178971158e-06
N2,1.1034093928077073e-07,4.483564734211486e-07,4.063373724599826,99.99966552697569,99.99966541663476,False,5.8240403621713796e-08,5.824020875901142e-06
N3,4.551544994917413e-08,2.0329633147590128e-07,4.466534587770016,53.063326806553604,53.063326761038155,False,1.4968562839683815e-07,7.942817411052754e-06
N4,3.180906592049623e-08,1.5987880281150576e-07,5.026202379255896,100.0,99.99999996819093,False,8.143119342482745e-08,8.143119339892496e-06
N5,3.206080117293527e-08,1.6091956323335855e-07,5.019199687661014,100.0,99.9999999679392,False,8.135090158752117e-08,8.135090156143943e-06
N6,2.8922174630956866e-08,1.4854340252951032e-07,5.135969353096873,100.0,99.99999997107783,False,8.234812636388723e-08,8.234812634007037e-06
N7,5.328004211062559e-08,2.421664552969553e-07,4.545162610685329,99.99338106436858,99.99338101108853,False,7.499942672976447e-08,7.499446252602557e-06
N8,11.479957057710006,51.91598209564418,4.522315008206159,11.479957430858292,3.7314828560397473e-07,True,18.70508208735773,6.979769312979154e-06
N9,27.084706013164322,54.16941355859791,2.0000000565732288,78.57040720288552,51.4857011897212,False,-5.049976168332906e-06,-0.0002600015640180012
