investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit,last_best_response_access_shadow_price_eur_per_mw_day
I1,N1,0.0,0.0,0.0,0.0,0.0
I1,N2,0.0,0.0,0.0,0.0,0.0
I1,N3,4.29426414659773,16.077725053508072,3.744000020642925,0.021471320732988648,0.0
I1,N4,0.0,0.0,0.0,0.0,0.0
I1,N5,0.0,0.0,0.0,0.0,0.0
I1,N6,10.44072697401555,39.090081875481815,3.744000008118936,0.05220363487007775,0.0
I1,N7,0.0,0.0,0.0,0.0,0.0
I1,N8,18.54065131501089,39.56436451760009,2.133925278318997,0.09270325657505446,0.0
I1,N9,3.474537591097827,13.008668829682227,3.7440000255032393,0.017372687955489133,0.0
I2,N1,0.0,0.0,0.0,0.0,-1.4481286764435629e-08
I2,N2,0.0,0.0,0.0,0.0,-1.4480771721256283e-08
I2,N3,4.880662207717884,18.273199329065363,3.744000004788204,0.02440331103858942,8.821370852533018e-08
I2,N4,0.0,0.0,0.0,0.0,-1.4481272935309017e-08
I2,N5,0.0,0.0,0.0,0.0,-1.4481089965606192e-08
I2,N6,9.261085566664788,34.673504381552945,3.7440000021552526,0.04630542783332394,-4.58127248816741e-08
I2,N7,0.0,0.0,0.0,0.0,-1.448077151843292e-08
I2,N8,16.699605592108828,34.74963922550688,2.080865864396663,0.08349802796054413,5.359146036187126e-08
I2,N9,4.912981693195826,18.394203490785788,3.7440000064035686,0.02456490846597913,9.10023404375863e-08
I3,N1,0.0,0.0,0.0,0.0,0.0
I3,N2,0.0,0.0,0.0,0.0,0.0
I3,N3,4.795114739963973,17.817710593218838,3.7158048471125236,0.023975573699819862,0.0
I3,N4,0.0,0.0,0.0,0.0,0.0
I3,N5,0.0,0.0,0.0,0.0,0.0
I3,N6,14.257738754643544,42.96854291677055,3.013699693633137,0.07128869377321773,0.0
I3,N7,0.0,0.0,0.0,0.0,0.0
I3,N8,10.732427154259284,25.955834720393085,2.418449652378234,0.05366213577129642,0.0
I3,N9,13.673588787118904,45.87843814484047,3.3552594610757853,0.06836794393559452,0.0
I4,N1,0.0,0.0,0.0,0.0,3.116332075532412e-08
I4,N2,0.0,0.0,0.0,0.0,3.116332205059801e-08
I4,N3,14.953302727828007,38.243140574931815,2.5575046042344587,0.07476651363914004,3.968419063284692e-08
I4,N4,0.0,0.0,0.0,0.0,3.1163320453625135e-08
I4,N5,0.0,0.0,0.0,0.0,3.116332200336849e-08
I4,N6,12.98347153947051,46.49228588063988,3.5808824888860133,0.06491735769735256,4.079016261940646e-08
I4,N7,0.0,0.0,0.0,0.0,3.116332226531002e-08
I4,N8,6.620269606453383,14.356700180996294,2.168597509533676,0.033101348032266914,3.9177385677888065e-08
I4,N9,18.157553516567315,44.88824374388207,2.472152633499064,0.09078776758283658,4.237168675539581e-08
