investor,hour,node,lambda_best_response_eur_per_mwh,lambda_joint_eur_per_mwh,difference_eur_per_mwh
I1,1,N1,60.0000005899685,59.999999997394106,5.925743948864692e-07
I1,1,N2,60.00000058995476,59.99999999627863,5.936761269254021e-07
I1,1,N3,60.000000589968764,59.99999999740525,5.925635164771847e-07
I1,1,N4,60.00000058997045,59.99999999755092,5.92419524991783e-07
I1,1,N5,60.0000005899715,59.999999997635726,5.923357733195189e-07
I1,1,N6,60.000000589970114,59.99999999752076,5.924493535758302e-07
I1,1,N7,60.00000058996439,59.99999999705785,5.929065380883003e-07
I1,1,N8,60.000000589967996,59.99999999734879,5.926192088168136e-07
I1,1,N9,60.000000589968806,59.99999999740982,5.925589832145306e-07
I1,2,N1,60.00000058987455,59.9999999892958,6.005787511753624e-07
I1,2,N2,60.00000058986005,59.99999998811984,6.017402114366632e-07
I1,2,N3,60.000000589874254,59.999999989262804,6.006114503520621e-07
I1,2,N4,60.00000058987617,59.99999998942626,6.004499155665144e-07
I1,2,N5,60.00000058987685,59.999999989480635,6.003962127465456e-07
I1,2,N6,60.0000005898757,59.99999998938434,6.004913544188639e-07
I1,2,N7,60.00000058986968,59.99999998889906,6.009706154941341e-07
I1,2,N8,60.00000058987339,59.99999998919708,6.006763086929823e-07
I1,2,N9,60.0000005898743,59.999999989267025,6.006072723607758e-07
I1,3,N1,60.00000058892889,59.99999990972599,6.79202898368203e-07
I1,3,N2,60.000000588914276,59.99999990854307,6.803712082614766e-07
I1,3,N3,60.00000058892895,59.99999990972748,6.792014701773041e-07
I1,3,N4,60.00000058893045,59.99999990985188,6.790785676002997e-07
I1,3,N5,60.00000058893096,59.99999990989382,6.790371358533775e-07
I1,3,N6,60.00000058893024,59.99999990983503,6.790952085111712e-07
I1,3,N7,60.0000005889239,59.999999909322284,6.796016194243748e-07
I1,3,N8,60.000000588927925,59.999999909646704,6.792812214939659e-07
I1,3,N9,60.00000058892898,59.999999909729794,6.79199182229695e-07
I1,4,N1,60.00000054398291,59.9999983493251,2.194657810150602e-06
I1,4,N2,60.00000054396841,59.99999834815078,2.1958176290581832e-06
I1,4,N3,60.00000054398348,59.99999834936986,2.194613621497865e-06
I1,4,N4,60.00000054398449,59.99999834945332,2.1945311701188075e-06
I1,4,N5,60.00000054398497,59.999998349491854,2.19449311344988e-06
I1,4,N6,60.00000054398459,59.99999834946023,2.194524363119399e-06
I1,4,N7,60.00000054397804,59.99999834893,2.1950480402210815e-06
I1,4,N8,60.00000054398233,59.999998349277725,2.194704606495179e-06
I1,4,N9,60.00000054398348,59.999998349370095,2.1946133870187623e-06
I1,5,N1,60.00000058953406,59.99999995973161,6.298024501916188e-07
I1,5,N2,60.00000058951947,59.99999995855059,6.3096888425207e-07
I1,5,N3,60.0000005895339,59.99999995971233,6.298215637912108e-07
I1,5,N4,60.00000058953564,59.99999995985922,6.296764212265771e-07
