hour,lambda_system,system_net_injection_residual_mw
1,67.15000065472876,-9.949148261912473e-15
2,67.15000065522479,1.8070374113577783e-14
3,67.15000064864665,-1.9883093873710435e-14
4,67.15000065000099,-4.461598104273569e-14
5,67.15000065322616,2.0128924699868765e-14
6,67.15000065697387,4.906612173640948e-14
7,67.15000065983325,3.160166345870449e-14
8,67.15000065981565,2.1355251022953328e-14
9,67.15000065497945,-1.174793321870428e-13
10,60.00000059411224,4.299303466553329e-14
11,60.00000058974853,-3.566934962622101e-14
12,60.000000589067994,-1.3158365634932713e-15
13,60.00000058860084,-1.480567523465226e-14
14,60.000000588436905,1.7421933781440705e-14
15,60.00000058745204,3.0004468667534e-14
16,60.00000058878559,1.9838578102042034e-14
17,60.000000590963054,-2.9130345029131717e-15
18,67.15000065621709,2.0128044445900544e-14
19,67.15000065675494,1.3275581275215068e-14
20,67.15000065558061,8.274529738837708e-14
21,87.99314035738035,-1.0564749928553388e-13
22,67.15000065963662,8.594650834376362e-15
23,67.15000065872489,7.80013418363084e-14
24,67.15000065786684,-3.809616864389674e-14
