unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_joint_eur_per_mwh,spot_revenue_eur
I1,1,N1,3.1047781084420547e-06,3.969675922658048e-07,-2.70781051617625e-06,60.76704158719605,-0.00016454563424672897
I1,1,N2,3.1053000581663794e-06,3.973454565816371e-07,-2.7079546015847425e-06,60.767041661122434,-0.00016455439009092825
I1,1,N3,3.10536697708239e-06,3.9733006039934573e-07,-2.7080369166830442e-06,60.76704166412877,-0.00016455939214407735
I1,1,N4,3.120257659237227e-06,4.143529208625755e-07,-2.705904738374652e-06,60.76704162881575,-0.00016442982588042224
I1,1,N5,14.593783085181533,4.0998036289812016e-07,-14.59378267520117,60.76704160288056,-886.8209989673471
I1,2,N1,7.268580710001124,4.2093766982569007e-07,-7.268580289063454,58.410201792310524,-424.55924142780714
I1,2,N2,10.979868299539703,4.209354465849308e-07,-10.979867878604257,58.4102018827552,-641.3362994352537
I1,2,N3,10.545059724570747,4.2093489909667455e-07,-10.545059303635847,58.41020188322034,-615.9390427959007
I1,2,N4,0.17641674247909353,4.205819463176997e-07,-0.1764163218971472,58.410201839319605,-10.304512969762747
I1,2,N5,24.842657092297824,3.4061731920301935e-07,-24.842656751680504,58.41020181258151,-1451.064594426349
I1,3,N1,13.915274239390117,4.2093502058783615e-07,-13.915273818455097,58.410201072750276,-812.7939417183397
I1,3,N2,32.16218303501332,4.209322059811836e-07,-32.16218261408112,58.410201305329714,-1878.5995609072536
I1,3,N3,25.928752012818652,4.2093138128495965e-07,-25.92875159188727,58.41020128073103,-1514.5035994402106
I1,3,N4,0.13066280759558352,4.208174419669508e-07,-0.13066238677814154,58.41020116059137,-7.632016295834242
I1,3,N5,24.84265709295782,3.4060697953576843e-07,-24.842656752350837,58.41020110033361,-1451.0645767713731
I1,4,N1,13.721492105355383,4.209353672148313e-07,-13.721491684420016,58.41020095718544,-801.475086719322
I1,4,N2,42.299745359032755,4.2093081198639933e-07,-42.299744938101945,58.410201155777095,-2470.7366106725985
I1,4,N3,30.933893866630836,4.2093008845427303e-07,-30.933893445700747,58.41020113694277,-1806.854938112136
I1,4,N4,0.1211372665079724,4.2087466802993306e-07,-0.12113684563330436,58.41020103300632,-7.075627505945561
I1,4,N5,24.84265709306719,3.4060526722042493e-07,-24.84265675246192,58.41020098207727,-1451.06457384006
I1,5,N1,13.04501013143156,4.2093567062525397e-07,-13.04500971049589,58.410200933600784,-761.9616383708383
I1,5,N2,39.852396678486684,4.209311981874064e-07,-39.85239625755548,58.410201233198094,-2327.7864850289666
I1,5,N3,30.861993610881296,4.2093000497423396e-07,-30.861993189951292,58.41020119597112,-1802.6552315337456
I1,5,N4,0.13209372219584178,4.2085961881086286e-07,-0.13209330133622296,58.41020103988694,-7.71559628707115
I1,5,N5,24.842657093120692,3.406043506508416e-07,-24.84265675251634,58.410200964213566,-1451.0645733994565
I1,6,N1,0.8327728352206648,4.2096163182516903e-07,-0.832772414259033,58.41020506403482,-48.64240748854147
I1,6,N2,1.8580044652066907,4.20952133867621e-07,-1.858004044254557,58.41020515259373,-108.52639739925752
I1,6,N3,1.8555755792090014,4.209517722434245e-07,-1.855575158257229,58.410205153731155,-108.3845256719719
I1,6,N4,0.16947128073814657,4.2078620854404683e-07,-0.16947085995193803,58.410205111880444,-9.898827690279466
I1,6,N5,24.84265708930603,3.406690465429182e-07,-24.842656748636983,58.410205084983474,-1451.064675543735
I1,7,N1,42.914483161366114,1.21793792060132e-07,-42.914483039572325,40.00000009619811,-1716.579325711185
I1,7,N2,2.55762751181842e-08,29.109867503435296,29.109867477859023,823.4992522569344,23971.954101315358
I1,7,N3,4.158696310257826e-08,2.2827377002443164e-07,1.8668680692185337e-07,675.2088161977435,0.00012605257790144133
I1,7,N4,1.8957319251018272e-07,2.131436232730331e-07,2.3570430762850383e-08,267.410116968243,6.302971647285695e-06
I1,7,N5,3.5685291535557703e-07,17.53200390440412,17.532003547551206,79.99999998953984,1402.560283620709
I1,8,N1,3.5685292657356915e-07,20.82517386210312,20.825173505250195,80.00000016183849,1666.01388379033
I1,8,N2,2.2794749951291443e-08,59.10043024908443,59.10043022628968,832.7018629891686,49213.03835289279
I1,8,N3,2.7413419827111338e-08,43.85967735353016,43.85967732611674,718.044879804732,31493.21673390582
I1,8,N4,2.314199657616024e-08,0.3196798226471295,0.3196797995051329,402.7381759912656,128.74725935395074
I1,8,N5,3.56852921320397e-07,14.628943184153222,14.628942827300301,79.9999999794745,1170.3154258837576
I1,9,N1,3.568529269314736e-07,19.34278387627616,19.342783519423236,80.0000002516132,1547.4226864207585
I1,9,N2,2.5576275639536456e-08,23.187234955410474,23.187234929834197,823.4992521701563,19094.670624612187
I1,9,N3,3.048672508104046e-08,43.8596759771552,43.859675946668474,710.2440771878645,31151.075068500326
I1,9,N4,2.4415154909782974e-08,0.319679818425565,0.3196797940104101,398.7923459458908,127.48585500491058
I1,9,N5,3.568529233393729e-07,13.348095410719866,13.348095053866942,79.99999998836367,1067.8476041540325
I1,10,N1,3.568529363513287e-07,9.181583329284688,9.181582972431752,79.99999999708987,734.5266377678206
I1,10,N2,1.546360466452887e-06,4.1051968747982455e-07,-1.1358407789730625e-06,80.00000007344994,-9.086726240127243e-05
I1,10,N3,1.5456078117706942e-06,4.1058235777053993e-07,-1.1350254540001543e-06,80.0000000770622,-9.08020364074799e-05
I1,10,N4,1.5382169682128404e-06,4.111940488967632e-07,-1.1270229193160773e-06,80.00000006560134,-9.01618336192204e-05
I1,10,N5,3.5685292441785643e-07,12.650565952624804,12.65056559577188,79.99999998736315,1012.0452475018872
I1,11,N1,3.568529547685211e-07,4.159174511763868,4.159174154910913,79.99999946120253,332.7339301519205
I1,11,N2,6.287631363558857e-07,7.450188432693174e-07,1.1625570691343175e-07,79.99999948323628,9.300456492997808e-06
I1,11,N3,6.28714627113934e-07,7.450961529080484e-07,1.1638152579411442e-07,79.99999948279128,9.310522003335614e-06
I1,11,N4,6.282385987360814e-07,7.458506386411093e-07,1.1761203990502791e-07,79.99999948227175,9.408963131511157e-06
I1,11,N5,3.56852943810232e-07,5.202493664217936,5.202493307364993,79.9999994679498,416.19946182121186
I1,12,N1,7.311361276825702,3.568529408204844e-07,-7.311360919972761,70.08768054773599,-512.4363285282519
I1,12,N2,19.21026347641839,3.568529290362533e-07,-19.21026311956546,70.08768056548419,-1346.402785103006
I1,12,N3,17.505230573156652,3.568529270617044e-07,-17.505230216303726,70.08768056248009,-1226.9009835729698
I1,12,N4,0.17669558802880728,3.568523012098416e-07,-0.17669523117650607,70.08768056547433,-12.384158920141598
I1,12,N5,4.8009090902053035,3.5685294613449413e-07,-4.800908733352357,70.08768055560199,-336.4845576797998
I1,13,N1,16.028084492893342,3.5685292973219556e-07,-16.028084136040412,70.08768021591024,-1123.3712354005045
I1,13,N2,38.26434492494436,3.5685292327692507e-07,-38.26434456809144,70.08768023225653,-2681.859146385275
I1,13,N3,28.115073019066514,3.5685292157619917e-07,-28.115072662213592,70.0876802273913,-1970.5202223190972
I1,13,N4,0.1299413875814332,3.568528804973106e-07,-0.1299410307285527,70.08768023197801,-9.107265410716431
I1,13,N5,7.9612103570505015,3.5685293373470915e-07,-7.961210000197568,70.08768022380578,-557.9827406884118
I1,14,N1,18.008204566869928,3.5685292825933666e-07,-18.008204210017,70.08768020918318,-1262.1532578133376
I1,14,N2,37.91995979231009,3.568529234718873e-07,-37.919959435457166,70.08768022487665,-2657.721991052616
I1,14,N3,27.828431974495192,3.568529218463473e-07,-27.82843161764227,70.08768021985998,-1950.430216237552
I1,14,N4,0.12004244346553708,3.568530181647355e-07,-0.12004208661251892,70.08768022473572,-8.413471380008255
I1,14,N5,8.284432752024692,3.5685293284016686e-07,-8.284432395171759,70.08768021694577,-580.6366484917044
I1,15,N1,16.376506816504012,3.568529286358947e-07,-16.376506459651083,70.08768037207152,-1147.7913503551895
I1,15,N2,28.225448267909194,3.5685292628618114e-07,-28.225447911056268,70.08768038810582,-1978.2561720012409
I1,15,N3,23.154017056153023,3.568529242635252e-07,-23.154016699300097,70.08768038425261,-1622.8113220321927
I1,15,N4,0.13011027038593265,3.568528774249813e-07,-0.13010991353305523,70.08768038798989,-9.119102035013777
I1,15,N5,6.589760688812589,3.56852937618737e-07,-6.589760331959652,70.08768037958872,-461.8610159244805
I1,16,N1,3.3521582710330735,3.5685295677253963e-07,-3.3521579141801165,70.08768232353876,-234.94497898739232
I1,16,N2,3.532182524047671,3.568529563218842e-07,-3.5321821671947147,70.08768234118432,-247.56246170553916
I1,16,N3,3.5225233218413017,3.56852954613958e-07,-3.522522964988347,70.08768233966707,-246.88547060428544
I1,16,N4,0.17299329014995535,3.568523376361403e-07,-0.17299293329761772,70.08768234136168,-12.124673756263801
I1,16,N5,1.5045020363433148,3.568530080310984e-07,-1.5045016794903068,70.0876823309047,-105.44703577842922
I1,17,N1,6.197461491809982e-07,7.596228944751071e-07,1.3987674529410885e-07,79.99999997649209,1.1190139620240499e-05
I1,17,N2,6.25892053416681e-07,7.496170422402594e-07,1.2372498882357838e-07,80.00000000786258,9.897999106859067e-06
I1,17,N3,6.265288290733405e-07,7.485925071150008e-07,1.2206367804166028e-07,80.0000000093845,9.765094244478328e-06
I1,17,N4,6.274225685073984e-07,7.47151592497512e-07,1.1972902399011357e-07,80.0000000038183,9.578321919666246e-06
I1,17,N5,3.568529298839015e-07,9.315181820577875,9.315181463724945,79.99999997612261,745.2145168755734
I1,18,N1,1.4126822024167445e-06,4.2231077058427905e-07,-9.903714318324654e-07,80.00000001705884,-7.922971456349182e-05
I1,18,N2,1.5024753770574377e-06,4.142419137406711e-07,-1.0882334633167666e-06,80.00000011384161,-8.705867718922758e-05
I1,18,N3,1.512086440450945e-06,4.134134159197701e-07,-1.098673024531175e-06,80.00000012204478,-8.78938420965813e-05
I1,18,N4,1.5256898886100859e-06,4.1224780267612893e-07,-1.113442085933957e-06,80.00000011079425,-8.907536699807955e-05
I1,18,N5,3.568529300442479e-07,9.178820759224907,9.178820402371977,79.99999999657683,734.3056321583375
I1,19,N1,2.5148559593886444e-07,15.825473555098975,15.825473303613379,110.476428772212,1748.341774213186
I1,19,N2,1.8143624199974021e-07,11.771288897073907,11.771288715637665,151.56573536688356,1784.124030401521
I1,19,N3,1.6366635905110879e-07,10.799241695682287,10.799241532015929,167.35806661824148,1807.340183741602
I1,19,N4,1.283737330443605e-07,0.21637486165346398,0.21637473327973095,210.78697750079752,45.60897603557571
I1,19,N5,3.568529302260323e-07,9.075878936173213,9.075878579320284,79.99999999942483,726.0702863404025
I1,20,N1,2.5148127834285157e-07,37.30582134002448,37.305821088543205,110.47642959203736,4121.413916861586
I1,20,N2,1.8143196497291717e-07,56.45788353695831,56.45788335552635,151.56573718306262,8557.080710575712
I1,20,N3,1.6366213679595293e-07,41.87500884356452,41.875008679902386,167.35806887981184,7008.120586993822
I1,20,N4,1.2837810040598584e-07,0.20418561936009702,0.20418549098199662,210.7869809914577,43.03964320635358
I1,20,N5,3.56852930050137e-07,9.176587205839684,9.176586848986755,79.99999999620832,734.1269478841457
I1,21,N1,2.5148425575087163e-07,27.20461844440509,27.204618192920833,110.47642907374095,3005.469072268421
I1,21,N2,1.8143513811675956e-07,43.1683605777048,43.16836039626966,151.56573598445277,6542.844314702715
I1,21,N3,1.6366516357197307e-07,35.04510328022913,35.045103116563965,167.35806740847354,5865.0807297188185
I1,21,N4,1.2837249924838557e-07,0.21879947391116833,0.2187993455386691,210.78697876884792,46.12005300269726
I1,21,N5,3.568529290858498e-07,9.703450763794294,9.703450406941364,79.99999999724079,776.2760325285353
I1,22,N1,1.6588192202812606e-06,4.016377364087136e-07,-1.2571814838725471e-06,79.99999999986153,-0.00010057451870962968
I1,22,N2,1.7529791363232757e-06,3.9584041574050124e-07,-1.3571387205827745e-06,80.00000007243521,-0.00010857109774492659
I1,22,N3,1.7628903896186922e-06,3.9525221483538914e-07,-1.367638174783303e-06,80.0000000789497,-0.00010941105409063887
I1,22,N4,1.775824856465187e-06,3.944897559506726e-07,-1.3813351005145146e-06,80.0000000494226,-0.00011050680810943033
I1,22,N5,3.5685292753403167e-07,10.636609209458339,10.636608852605411,79.99999999162036,850.9287081193019
I1,23,N1,7.524255187343079e-07,6.094697664023322e-07,-1.4295575233197566e-07,79.99999997061836,-1.143646018235778e-05
I1,23,N2,7.606758104907759e-07,6.033155973236402e-07,-1.5736021316713565e-07,80.00000001055996,-1.258881705503257e-05
I1,23,N3,7.61521110807314e-07,6.02693039330752e-07,-1.5882807147656206e-07,80.00000001647705,-1.2706245720741982e-05
I1,23,N4,7.621186159623556e-07,6.02120276990612e-07,-1.5999833897174358e-07,79.99999999618994,-1.2799867117129883e-05
I1,23,N5,3.5685292514944524e-07,12.22336429605561,12.223363939202684,79.99999997025124,977.8691147725848
I1,24,N1,4.905387921229552e-07,1.1915021196191859e-06,7.009633274962306e-07,79.99999985809495,5.6077066100228215e-05
I1,24,N2,4.921414011309269e-07,1.1802758724685461e-06,6.881344713376192e-07,79.99999988991615,5.505075763125705e-05
I1,24,N3,4.923054453438092e-07,1.179140610239745e-06,6.868351648959359e-07,79.99999989549576,5.4946813119897686e-05
I1,24,N4,4.919834007440754e-07,1.1751892702642671e-06,6.832058695201917e-07,79.99999987884803,5.46564694788436e-05
I1,24,N5,3.5685292213381493e-07,14.46647397654962,14.466473619696698,79.99999986124787,1157.3178875684819
I2,1,N1,3.1047781084423012e-06,3.969675922652231e-07,-2.7078105161770783e-06,60.76704158719605,-0.00016454563424677933
I2,1,N2,3.105341831938827e-06,3.9730298690112704e-07,-2.7080388450377e-06,60.767041661122434,-0.00016455950931634381
I2,1,N3,3.2190562089661124e-06,3.7617528942764124e-07,-2.842880919538471e-06,60.76704166412877,-0.00017275346328375098
I2,1,N4,3.105556814478145e-06,3.9709179426557073e-07,-2.708465020212574e-06,60.76704162881575,-0.00016458540663344878
I2,1,N5,27.43620465345052,4.099801904808761e-07,-27.43620424347033,60.76704160288056,-1667.2169646880895
I2,2,N1,7.2685807107245575,4.209376698256849e-07,-7.268580289786888,58.410201792310524,-424.559241470063
I2,2,N2,10.03829533913579,4.209346990897522e-07,-10.03829491820109,58.4102018827552,-586.3388327307613
I2,2,N3,0.01396370065201439,4.168778329404528e-07,-0.01396328377418145,58.41020188322034,-0.8155982242026333
I2,2,N4,6.448741988004098,4.2093235404438676e-07,-6.448741567071744,58.410201839319605,-376.6722965422708
I2,2,N5,39.21784886023806,3.4061477524973945e-07,-39.21784851962328,58.41020181258151,-2290.722446686447
I2,3,N1,13.915274193104839,4.2093502058783446e-07,-13.915273772169819,58.410201072750276,-812.7939390148073
I2,3,N2,20.68303270108441,4.209316382684621e-07,-20.683032280152773,58.410201305329714,-1208.100079088356
I2,3,N3,0.010195821709057354,4.1804651474601423e-07,-0.010195403662542608,58.41020128073103,-0.5955155800674161
I2,3,N4,8.394132848387676,4.209298460898952e-07,-8.39413242745783,58.41020116059137,-490.302963656455
I2,3,N5,39.21784886092812,3.406039262137957e-07,-39.217848520324196,58.41020110033361,-2290.722418794557
I2,4,N1,13.721492076149426,4.2093536721483205e-07,-13.72149165521406,58.41020095718544,-801.4750850133962
I2,4,N2,25.09569341182328,4.209303510895342e-07,-25.09569299089293,58.410201155777095,-1465.8444757416812
I2,4,N3,0.009406817034482541,4.1842747772207603e-07,-0.00940639860700482,58.41020113694277,-0.5494296346094097
I2,4,N4,8.866646605072614,4.2092912200036765e-07,-8.866646184143491,58.41020103300632,-517.9025861043597
I2,4,N5,39.21784886104297,3.406021198504066e-07,-39.217848520440846,58.41020098207727,-2290.7224141636116
I2,5,N1,13.045010095429479,4.2093567062525513e-07,-13.045009674493809,58.410200933600784,-761.9616362679495
I2,5,N2,24.857142842253133,4.2093031217674467e-07,-24.85714242132282,58.410201233198094,-1451.9106909117309
I2,5,N3,0.010204356123238676,4.1795958424518554e-07,-0.010203938163654431,58.41020119597112,-0.5960140811303034
I2,5,N4,9.94565619602212,4.209265894699674e-07,-9.945655775095531,58.41020103988694,-580.9277532968425
I2,5,N5,39.21784886108628,3.406013891778366e-07,-39.21784852048489,58.410200964213566,-2290.722413465608
I2,6,N1,0.8327728351186474,4.209616318251736e-07,-0.8327724141570156,58.41020506403482,-48.64240748258262
I2,6,N2,1.8471925223105696,4.209516227195438e-07,-1.847192101358947,58.41020515259373,-107.8948695966268
I2,6,N3,0.013921546016059801,4.162721944033036e-07,-0.013921129743865397,58.410205153731155,-0.8131360443108867
I2,6,N4,1.7497961054385223,4.209502132676116e-07,-1.749795684488309,58.410205111880444,-102.20592483484536
I2,6,N5,39.2178488571881,3.4066731434837183e-07,-39.21784851652079,58.410205084983474,-2290.722574841794
I2,7,N1,42.91448299806668,1.2179379206013264e-07,-42.91448287627289,40.00000009619811,-1716.5793191792077
I2,7,N2,2.5576274906315173e-08,18.336670837949363,18.33667081237309,823.4992522569344,15100.234702870792
I2,7,N3,3.836643793487475e-08,3.8369861240105747e-07,3.453321744661827e-07,675.2088161977435,0.00023317132871630389
I2,7,N4,1.9780017310325324e-07,1.927643973677138e-07,-5.035775735539427e-09,267.410116968243,-1.3466173784664383e-06
I2,7,N5,3.568529208805979e-07,27.58708548606855,27.587085129215627,79.99999998953984,2206.966810048685
I2,8,N1,3.5685292657356904e-07,20.82517379335488,20.825173436501956,80.00000016183849,1666.013878290471
I2,8,N2,2.279475039052955e-08,38.13927089997654,38.13927087718179,832.7018629891686,31758.641912477815
I2,8,N3,2.3712360262909134e-08,0.025272271393791283,0.02527224768143102,718.044879804732,18.146608048808552
I2,8,N4,4.6587296260867805e-08,15.509078365405387,15.50907831881809,402.7381759912656,6246.097913426483
I2,8,N5,3.568529248262597e-07,22.730178092763015,22.73017773591009,79.9999999794745,1818.414218406259
I2,9,N1,3.568529269314734e-07,19.342783805194838,19.342783448341912,80.0000002516132,1547.4226807342527
I2,9,N2,2.5576275430411165e-08,15.820689675240764,15.820689649664489,823.4992521701563,13028.326095314838
I2,9,N3,2.6124888571960005e-08,0.025272218260391187,0.025272192135502615,710.2440771878645,17.949424781794463
I2,9,N4,4.984384700686322e-08,15.509078295631681,15.509078245787835,398.7923459458908,6184.901697096112
I2,9,N5,3.5685292603024347e-07,20.777494349244677,20.77749399239175,79.99999998836367,1662.1995191495662
I2,10,N1,3.568529363513287e-07,9.181583308158316,9.18158295130538,79.99999999708987,734.5266360777108
I2,10,N2,1.5463604549046566e-06,4.1051968451967554e-07,-1.1358407703849812e-06,80.00000007344994,-9.086726171422593e-05
I2,10,N3,1.5455135030689212e-06,4.106096593177004e-07,-1.1349038437512208e-06,80.0000000770622,-9.079230758755584e-05
I2,10,N4,1.5404175060406198e-06,4.110162618448555e-07,-1.1294012441957641e-06,80.00000006560134,-9.035209960975137e-05
I2,10,N5,3.568529267804541e-07,19.565861812540124,19.565861455687198,79.99999998736315,1565.2689162077252
I2,11,N1,3.568529547685211e-07,4.159174510185098,4.159174153332143,79.99999946120253,332.7339300256189
I2,11,N2,6.287631330126479e-07,7.450188358363852e-07,1.162557028237373e-07,79.99999948323628,9.300456165822254e-06
I2,11,N3,6.285165038469269e-07,7.451532965379471e-07,1.166367926910202e-07,79.99999948279128,9.33094335495605e-06
