investor,node,x_power_mw,x_energy_mwh,ratio_hours,share_of_node_limit
I1,N1,42.91448292663932,85.82896603744202,2.0000000042914037,0.42914482926639325
I1,N2,59.100430089459934,119.01445676233905,2.0137663394697407,0.5910043008945993
I1,N3,43.859677266321654,93.71725704800096,2.1367520896001495,0.43859677266321656
I1,N4,0.31967986612137567,0.6830765591065514,2.136751893055416,0.0031967986612137568
I1,N5,24.842658415280315,129.92341370450424,5.229851472924108,0.24842658415280316
I2,N1,42.91448276333989,85.82896578081768,2.000000005921961,0.4291448276333989
I2,N2,38.13927086850426,77.23998998482352,2.0252088785632494,0.3813927086850426
I2,N3,0.025272431563803485,0.05400084317118288,2.136749011857084,0.0002527243156380348
I2,N4,15.509078434134432,33.13905588172632,2.136752097970535,0.15509078434134432
I2,N5,39.21785003933601,209.2198169734786,5.334810979276743,0.39217850039336005
