fleet,case,gamma,investor,node,hour,p_charge_mw,p_discharge_mw,net_injection_mw
final_gamma1e4,hard_min_norm,,I2,N9,16,0.0033161789010944837,-9.568702843737568e-09,-0.003316188469797327
final_gamma1e4,hard_min_norm,,I3,N9,16,0.00137094025780635,-9.572293200071107e-09,-0.00137094983009955
final_gamma1e4,hard_min_norm,,I4,N9,16,0.0012578288552698715,-9.57298924212085e-09,-0.0012578384282591136
final_gamma1e4,hard_min_norm,,I1,N9,17,-9.416894256810275e-09,-8.412451936749093e-09,1.0044423200611819e-09
final_gamma1e4,hard_min_norm,,I2,N9,17,-9.41689411654686e-09,-8.412449286847758e-09,1.0044448296991024e-09
final_gamma1e4,hard_min_norm,,I3,N9,17,-9.414483512831346e-09,-8.420525228772605e-09,9.939582840587411e-10
final_gamma1e4,hard_min_norm,,I4,N9,17,-9.414173375452648e-09,-8.42387925042461e-09,9.902941250280373e-10
final_gamma1e4,hard_min_norm,,I1,N9,18,-9.577257812646347e-09,0.30155831826486196,0.3015583278421198
final_gamma1e4,hard_min_norm,,I2,N9,18,-9.577257720745006e-09,0.29755622703021173,0.29755623660746944
final_gamma1e4,hard_min_norm,,I3,N9,18,-9.577233790606e-09,0.05531140190330397,0.05531141148053776
final_gamma1e4,hard_min_norm,,I4,N9,18,-9.577264904619182e-09,7.682372305347171,7.682372314924436
final_gamma1e4,hard_min_norm,,I1,N9,19,-9.577275098494816e-09,0.18523916483274544,0.18523917441002055
final_gamma1e4,hard_min_norm,,I2,N9,19,-9.577275249615963e-09,0.18273903501045596,0.18273904458773121
final_gamma1e4,hard_min_norm,,I3,N9,19,-9.577331501180968e-09,0.03320179848809216,0.033201808065423666
final_gamma1e4,hard_min_norm,,I4,N9,19,-9.577264857094718e-09,7.293156649900354,7.293156659477619
final_gamma1e4,hard_min_norm,,I1,N9,20,-9.57728446677547e-09,0.14860096761343336,0.14860097719071783
final_gamma1e4,hard_min_norm,,I2,N9,20,-9.577284749664847e-09,0.1465842192671055,0.14658422884439024
final_gamma1e4,hard_min_norm,,I3,N9,20,-9.577384718974731e-09,0.026489710520013143,0.026489720097397862
final_gamma1e4,hard_min_norm,,I4,N9,20,-9.577264839036412e-09,7.11734556689526,7.117345576472525
final_gamma1e4,hard_min_norm,,I1,N9,21,-9.577291042720177e-09,0.13004034693277128,0.13004035651006232
final_gamma1e4,hard_min_norm,,I2,N9,21,-9.577291412528766e-09,0.12828243795296113,0.12828244753025253
final_gamma1e4,hard_min_norm,,I3,N9,21,-9.577420339157374e-09,0.023247641934285156,0.023247651511705495
final_gamma1e4,hard_min_norm,,I4,N9,21,-9.5772652382072e-09,5.133814919111274,5.1338149286885395
final_gamma1e4,hard_min_norm,,I1,N9,22,-9.577295554605256e-09,0.11963605292765178,0.11963606250494734
final_gamma1e4,hard_min_norm,,I2,N9,22,-9.577295984346549e-09,0.11802184734772526,0.11802185692502125
final_gamma1e4,hard_min_norm,,I3,N9,22,-9.577444977406938e-09,0.02141157363657342,0.021411583214018395
final_gamma1e4,hard_min_norm,,I4,N9,22,-9.577265515058979e-09,4.285617013794137,4.285617023371402
final_gamma1e4,hard_min_norm,,I1,N9,23,-9.577298524174973e-09,0.11360114724750275,0.11360115682480128
final_gamma1e4,hard_min_norm,,I2,N9,23,-9.577298994330524e-09,0.11206835452034347,0.11206836409764247
final_gamma1e4,hard_min_norm,,I3,N9,23,-9.57746162676629e-09,0.0203197205572373,0.020319730134698927
final_gamma1e4,hard_min_norm,,I4,N9,23,-9.577265657009088e-09,3.946329814350053,3.946329823927319
final_gamma1e4,hard_min_norm,,I1,N9,24,-9.577300309678776e-09,0.1102512078748787,0.11025121745217902
final_gamma1e4,hard_min_norm,,I2,N9,24,-9.577300804417896e-09,0.10876301463697823,0.10876302421427902
final_gamma1e4,hard_min_norm,,I3,N9,24,-9.577471872846324e-09,0.019699550569957692,0.019699560147429563
final_gamma1e4,hard_min_norm,,I4,N9,24,-9.577265759776724e-09,3.7370722037202726,3.7370722132975382
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,1,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,1,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,1,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,1,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,2,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,2,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,2,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,2,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,3,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,3,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,3,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,3,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,4,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,4,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,4,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,4,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,5,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,5,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,5,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,5,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,6,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,6,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,6,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,6,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,7,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,7,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,7,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,7,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,8,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,8,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,8,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,8,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,9,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,9,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,9,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,9,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,10,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,10,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,10,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,10,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,11,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,11,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,11,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,11,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,12,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,12,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,12,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,12,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,13,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,13,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,13,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,13,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,14,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,14,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,14,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,14,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,15,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,15,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,15,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,15,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,16,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,16,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,16,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,16,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,17,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,17,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,17,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,17,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,18,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,18,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,18,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,18,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,19,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,19,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,19,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,19,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,20,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,20,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,20,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,20,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,21,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,21,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,21,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,21,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,22,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,22,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,22,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,22,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,23,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,23,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,23,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,23,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N1,24,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N1,24,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N1,24,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N1,24,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,1,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,1,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,1,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,1,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,2,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,2,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,2,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,2,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,3,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,3,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,3,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,3,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,4,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,4,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,4,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,4,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,5,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,5,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,5,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,5,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,6,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,6,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,6,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,6,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,7,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,7,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,7,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,7,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,8,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,8,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,8,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,8,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,9,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,9,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,9,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,9,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,10,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,10,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,10,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,10,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,11,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,11,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,11,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,11,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,12,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,12,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,12,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,12,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,13,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,13,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,13,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,13,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,14,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,14,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,14,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,14,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,15,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,15,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,15,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,15,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,16,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,16,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,16,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,16,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,17,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,17,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,17,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,17,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,18,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,18,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,18,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,18,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,19,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,19,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,19,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,19,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,20,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,20,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,20,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,20,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,21,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,21,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,21,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,21,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,22,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,22,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,22,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,22,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,23,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,23,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,23,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,23,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N2,24,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I2,N2,24,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I3,N2,24,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I4,N2,24,0.0,0.0,0.0
final_gamma1e4,gamma_1e-04,0.0001,I1,N3,1,-9.577264542394595e-09,0.13609909197958386,0.1360991015568484
final_gamma1e4,gamma_1e-04,0.0001,I2,N3,1,-9.577264542255154e-09,0.11427240686377456,0.1142724164410391
final_gamma1e4,gamma_1e-04,0.0001,I3,N3,1,-9.577264536128131e-09,0.014462312539369577,0.014462322116634114
final_gamma1e4,gamma_1e-04,0.0001,I4,N3,1,-9.577264541194306e-09,0.06597317475982772,0.06597318433709226
final_gamma1e4,gamma_1e-04,0.0001,I1,N3,2,-9.577264542385694e-09,0.13531721950115658,0.13531722907842111
final_gamma1e4,gamma_1e-04,0.0001,I2,N3,2,-9.577264542247021e-09,0.11378183493505382,0.11378184451231836
final_gamma1e4,gamma_1e-04,0.0001,I3,N3,2,-9.577264536133384e-09,0.014471718326128747,0.014471727903393284
final_gamma1e4,gamma_1e-04,0.0001,I4,N3,2,-9.577264541188511e-09,0.06586905603864555,0.06586906561591009
final_gamma1e4,gamma_1e-04,0.0001,I1,N3,3,-9.57726454230423e-09,0.1280362976254283,0.12803630720269285
final_gamma1e4,gamma_1e-04,0.0001,I2,N3,3,-9.577264542169936e-09,0.10891079637385498,0.10891080595111952
final_gamma1e4,gamma_1e-04,0.0001,I3,N3,3,-9.577264536218418e-09,0.014600382709383826,0.014600392286648363
final_gamma1e4,gamma_1e-04,0.0001,I4,N3,3,-9.577264541128423e-09,0.06461176493350163,0.06461177451076616
final_gamma1e4,gamma_1e-04,0.0001,I1,N3,4,-9.577264539640457e-09,0.044377299689424866,0.0443773092666894
final_gamma1e4,gamma_1e-04,0.0001,I2,N3,4,-9.57726453951445e-09,0.041958807065210796,0.04195881664247533
final_gamma1e4,gamma_1e-04,0.0001,I3,N3,4,-9.577264533884417e-09,0.012358847363795415,0.012358856941059948
final_gamma1e4,gamma_1e-04,0.0001,I4,N3,4,-9.577264538505647e-09,0.033306716510123666,0.0333067260873882
final_gamma1e4,gamma_1e-04,0.0001,I1,N3,5,-9.577264542472307e-09,0.14649130199106963,0.14649131156833417
final_gamma1e4,gamma_1e-04,0.0001,I2,N3,5,-9.577264542357041e-09,0.12374301552495663,0.12374302510222117
final_gamma1e4,gamma_1e-04,0.0001,I3,N3,5,-9.577264537208818e-09,0.016014602752416306,0.016014612329680843
final_gamma1e4,gamma_1e-04,0.0001,I4,N3,5,-9.577264541393054e-09,0.07217581122726659,0.07217582080453112
final_gamma1e4,gamma_1e-04,0.0001,I1,N3,6,-9.577264542612802e-09,0.1661934324975441,0.16619344207480863
final_gamma1e4,gamma_1e-04,0.0001,I2,N3,6,-9.577264542513567e-09,0.13938370602010514,0.13938371559736967
final_gamma1e4,gamma_1e-04,0.0001,I3,N3,6,-9.577264538070386e-09,0.017474203220215406,0.017474212797479943
final_gamma1e4,gamma_1e-04,0.0001,I4,N3,6,-9.57726454161541e-09,0.08001395777511605,0.08001396735238059
final_gamma1e4,gamma_1e-04,0.0001,I1,N3,7,-9.577264542737307e-09,0.18949106901736662,0.18949107859463116
final_gamma1e4,gamma_1e-04,0.0001,I2,N3,7,-9.577264542661409e-09,0.15886465879962838,0.15886466837689292
final_gamma1e4,gamma_1e-04,0.0001,I3,N3,7,-9.5772645392327e-09,0.01990896292990696,0.0199089725071715
final_gamma1e4,gamma_1e-04,0.0001,I4,N3,7,-9.577264541857222e-09,0.09107283178719168,0.09107284136445622
final_gamma1e4,gamma_1e-04,0.0001,I1,N3,8,-9.577264542922154e-09,0.23720627515321022,0.23720628473047475
final_gamma1e4,gamma_1e-04,0.0001,I2,N3,8,-9.577264542881717e-09,0.19889782041381557,0.1988978299910801
final_gamma1e4,gamma_1e-04,0.0001,I3,N3,8,-9.577264540982205e-09,0.024982359790940944,0.024982369368205484
final_gamma1e4,gamma_1e-04,0.0001,I4,N3,8,-9.577264542215757e-09,0.11438511926885622,0.11438512884612076
final_gamma1e4,gamma_1e-04,0.0001,I1,N3,9,-9.577264543256269e-09,0.38500078941594595,0.3850007989932105
final_gamma1e4,gamma_1e-04,0.0001,I2,N3,9,-9.577264543281354e-09,0.32380548337021464,0.3238054929474792
final_gamma1e4,gamma_1e-04,0.0001,I3,N3,9,-9.577264544185618e-09,0.04158454959988059,0.04158455917714513
final_gamma1e4,gamma_1e-04,0.0001,I4,N3,9,-9.577264542851149e-09,0.20351003500480766,0.2035100445820722
final_gamma1e4,gamma_1e-04,0.0001,I1,N3,10,-9.472148019918218e-09,-7.607251701800435e-09,1.864896318117782e-09
final_gamma1e4,gamma_1e-04,0.0001,I2,N3,10,-9.472245577594795e-09,-7.606515100826988e-09,1.865730476767807e-09
final_gamma1e4,gamma_1e-04,0.0001,I3,N3,10,-9.472243901231672e-09,-7.606530369490599e-09,1.8657135317410737e-09
final_gamma1e4,gamma_1e-04,0.0001,I4,N3,10,-9.472241440056327e-09,-7.606566524273788e-09,1.865674915782539e-09
final_gamma1e4,gamma_1e-04,0.0001,I1,N3,11,-9.456781155021462e-09,-7.448252464028937e-09,2.0085286909925246e-09
final_gamma1e4,gamma_1e-04,0.0001,I2,N3,11,-9.457360788074586e-09,-7.443687612981617e-09,2.013673175092969e-09
final_gamma1e4,gamma_1e-04,0.0001,I3,N3,11,-9.45735870152258e-09,-7.4436653511189714e-09,2.0136933504036084e-09
final_gamma1e4,gamma_1e-04,0.0001,I4,N3,11,-9.45735469239407e-09,-7.443666692375555e-09,2.0136880000185145e-09
final_gamma1e4,gamma_1e-04,0.0001,I1,N3,12,0.8467314068107755,-9.522278030917586e-09,-0.8467314163330536
final_gamma1e4,gamma_1e-04,0.0001,I2,N3,12,0.7128765622618891,-9.516271545546774e-09,-0.7128765717781607
final_gamma1e4,gamma_1e-04,0.0001,I3,N3,12,0.09165042801141457,-9.516271269561333e-09,-0.09165043752768584
final_gamma1e4,gamma_1e-04,0.0001,I4,N3,12,0.0772456388428733,-9.516271178466294e-09,-0.07724564835914448
final_gamma1e4,gamma_1e-04,0.0001,I1,N3,13,0.8467314183005845,-9.522713428351124e-09,-0.8467314278232979
final_gamma1e4,gamma_1e-04,0.0001,I2,N3,13,0.7136071135801084,-9.516719818608297e-09,-0.7136071230968283
final_gamma1e4,gamma_1e-04,0.0001,I3,N3,13,0.0946564068494508,-9.516719549527851e-09,-0.09465641636617035
final_gamma1e4,gamma_1e-04,0.0001,I4,N3,13,0.7709981126870137,-9.516719460384296e-09,-0.7709981222037331
final_gamma1e4,gamma_1e-04,0.0001,I1,N3,14,0.8467314244103714,-9.523370385152867e-09,-0.8467314339337418
final_gamma1e4,gamma_1e-04,0.0001,I2,N3,14,0.7136086392432209,-9.5173963284559e-09,-0.7136086487606172
final_gamma1e4,gamma_1e-04,0.0001,I3,N3,14,0.0946580961134263,-9.517396079159564e-09,-0.09465810563082237
final_gamma1e4,gamma_1e-04,0.0001,I4,N3,14,0.7709998520934644,-9.517395996502203e-09,-0.7709998616108604
final_gamma1e4,gamma_1e-04,0.0001,I1,N3,15,0.8467314068107888,-9.52227803103852e-09,-0.8467314163330669
final_gamma1e4,gamma_1e-04,0.0001,I2,N3,15,0.71287664777276,-9.516271545586325e-09,-0.7128766572890316
final_gamma1e4,gamma_1e-04,0.0001,I3,N3,15,0.09165195300988441,-9.516271269600803e-09,-0.09165196252615568
final_gamma1e4,gamma_1e-04,0.0001,I4,N3,15,0.0777474124101209,-9.516271178483291e-09,-0.07774742192639207
