unit,hour,node,soc_start_mwh,soc_end_mwh,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_eur_per_mwh,spot_revenue_eur,degradation_cost_eur,rho_charge_dual,sigma_discharge_dual,gamma_soc_transition_dual
I4,22,N6,0.1252661598161555,0.11793515947533972,1.3526458500053238e-07,0.006861934823765426,0.006861799559180425,67.15000068735291,0.46076984511544344,0.0514655256626282,-3.3506233346176346e-05,-3.605992705130159e-05,-55.83280991758122
I4,23,N6,0.11793515947533972,0.11084498320769123,1.3526467703899267e-07,0.00663652349136143,0.006636388226684391,67.15000066308046,0.4456334738223162,0.049774940670288516,-3.3506233346208235e-05,-3.5969650247192775e-05,-55.83282506754753
I4,24,N6,0.11084498320769123,0.10390157208087002,1.3526473624561693e-07,0.006499151319599047,0.006499016054862801,67.1500006435109,0.4364089322662247,0.048744649382514695,-3.3506233346228754e-05,-3.5914866720113664e-05,-55.8328348080311
I4,1,N8,163.7295132058762,151.12052885997855,1.352623144173512e-07,11.802009466262959,11.802009331000644,67.1500006401955,792.5049341322865,88.51507201143956,-2.846434670305908e-08,-3.466593006265783e-08,-55.83240075587895
I4,2,N8,151.12052885997855,139.68532288952423,1.352623146108497e-07,10.70335290684804,10.703352771585726,67.15000060470275,718.7301450843283,80.27514781582767,-2.8464346703059085e-08,-3.4021114586941615e-08,-55.83240074917342
I4,3,N8,139.68532288952423,129.83432138451255,1.3526231494136487e-07,9.220537527193759,9.220537391931444,67.15000054667601,619.159090908843,69.15403246842055,-2.846434670305908e-08,-3.318205165404774e-08,-55.832400739969316
I4,4,N8,129.83432138451255,121.39643501583392,1.3526231533933274e-07,7.89786175958599,7.897861624323675,67.1500004768646,530.3414118395455,59.23396421136229,-2.846434670305908e-08,-3.2459291189396563e-08,-55.832400728408516
I4,5,N8,121.39643501583392,109.94649827746841,1.352623146377494e-07,10.717140905612883,10.717140770350568,67.15000056939773,719.6560088313563,80.37855780656399,-2.8464346703059085e-08,-3.405417884898727e-08,-55.832400714622864
I4,6,N8,109.94649827746841,93.27151640018702,1.3526231401514758e-07,15.607783155638163,15.60778302037585,67.15000064784401,1048.062639929647,117.05837468175358,-2.8464346703059085e-08,-3.7118882402781304e-08,-55.832400697451966
I4,7,N8,93.27151640018702,69.02854537065315,1.3526231357787733e-07,22.69142100214644,22.691420866884126,67.1500006935606,1523.7289269491446,170.18565853056566,-2.8464346703059085e-08,-4.2452539256414394e-08,-55.83240067423874
I4,8,N8,69.02854537065315,36.07108643905436,1.3526231331135963e-07,30.84818167847923,30.848181543216917,67.15000070087054,2071.4554122475975,231.36136360306156,-2.8464346703059085e-08,-5.037640777294658e-08,-55.83240063786401
I4,9,N8,36.07108643905436,9.349772689908909e-07,1.3526231329888773e-07,33.76253615031892,33.76253601505661,67.1500006287274,2267.154314638483,253.21902214185926,-2.846434670305908e-08,-5.411608573582318e-08,-55.832400557624155
I4,10,N8,9.349772689908909e-07,1.0055510158619545e-07,1.6617038624348265e-07,9.26600359397165e-07,7.604299731536824e-07,60.000000674408405,4.562579890206131e-05,8.195780592304857e-06,-2.8464346716873097e-08,-2.8464347071109002e-08,-52.32989677921892
I4,11,N8,1.0055510158619545e-07,18.113537745055638,19.35207032738639,1.7028940215050447e-07,-19.352070157096986,3.623663283812184e-05,-0.0007012538609402983,145.14052873256844,-3.989166863039425e-08,-2.846434672910237e-08,-8.012859170501319
I4,12,N8,18.113537745055638,97.146854642295,84.43730457176515,1.7028913694079567e-07,-84.43730440147601,4.1831182575319065e-06,-0.0003532112296585935,633.2797855654072,-3.180470340682921e-05,-2.8464346729102185e-08,-8.012859000332005
I4,13,N8,97.146854642295,176.1874081486687,84.4450359917805,1.702891191921415e-07,-84.44503582149139,1.8296603615946245e-06,-0.00015450573477602094,633.3377712155221,-3.413799812525542e-05,-2.8464346729102175e-08,-8.012858978793552
I4,14,N8,176.1874081486687,255.33568507143735,84.56012510359096,1.6304420135312764e-07,-84.56012494054676,3.1402419708878264e-07,-2.6553925340182338e-05,634.2009394997638,-3.56520864028033e-05,-2.846434672910217e-08,-8.012858977141796
I4,15,N8,255.33568507143735,334.3712946593119,84.43975402757201,1.7028913156576692e-07,-84.43975385728288,3.618135805777159e-06,-0.00030551449686204516,633.2981564839586,-3.2362642652498504e-05,-2.8464346729102195e-08,-8.012858992808072
I4,16,N8,334.3712946593119,369.8042339107898,37.85570452287503,1.7028940125874114e-07,-37.855704352585626,3.6045270620164364e-05,-0.0013645191079058828,283.91778519873327,-5.966360842123012e-08,-2.846434672910238e-08,-8.012859074838328
I4,17,N8,369.8042339107898,369.8042330763676,1.6617038661242121e-07,9.266003501584442e-07,7.60429963546023e-07,60.000000604573735,4.5625798272497364e-05,8.195780525781491e-06,-2.846434671687308e-08,-2.8464347071109303e-08,-52.329894505763995
I4,18,N8,369.8042330763676,343.1351451355935,1.352623135405126e-07,24.96226643106726,24.962266295804945,67.15000063568327,1676.216197631397,187.21699924747182,-2.8464346703059085e-08,-4.452789636691591e-08,-55.832400605332744
