hour,lambda_system,system_net_injection_residual_mw
1,67.15000052929642,1.0327577480399043e-14
2,67.15000048183296,-3.864169163188721e-14
3,67.15000040818477,-2.5758788207577273e-14
4,67.15000032528185,2.0490724274047292e-14
5,67.15000043113176,3.2013649544963087e-14
6,67.15000053717428,-4.045082795203147e-14
7,67.15000060561945,4.20991972511794e-14
8,67.15000062465671,1.918585830799252e-15
9,67.15000057964988,7.45776667064155e-14
10,60.00000066658386,2.5587150624229815e-14
11,60.000000580781425,5.015194042205757e-15
12,60.00000055792365,-3.49510423769997e-14
13,60.000000505541166,-4.889882586414126e-14
14,60.00000045694634,3.993056686917984e-15
15,60.000000446852546,1.6142259585638394e-15
16,60.00000055113955,3.8544461084348344e-14
17,60.000000614309336,1.8559170731544275e-14
18,67.15000052916385,7.507317303962538e-14
19,67.15000033658578,-9.247835097081346e-14
20,67.1500003970256,1.0216393525234741e-14
21,67.15000060877097,-9.391344639672888e-14
22,67.15000060332807,-4.9887446955368334e-14
23,67.15000057120798,2.160340760264788e-14
24,67.15000054600665,-2.0594095365740773e-14
