hour,lambda_system,system_net_injection_residual_mw
1,67.15000025438212,-3.046987395450136e-14
2,67.15000031267195,-7.989551350866954e-14
3,67.15000037352607,6.46245012658464e-15
4,67.15000033284473,8.534946955876184e-15
5,67.15000033323297,3.649627996369918e-14
6,67.15000052018351,-2.0433351419257815e-14
7,67.15000058033326,-1.0318186229140451e-14
8,67.15000063535261,-9.678719115892401e-15
9,67.15000057807319,-2.554917257855069e-16
10,60.000000643636305,4.557621539555152e-14
11,60.00000058354357,5.23722605810361e-14
12,60.000000576654784,-6.526876114297292e-15
13,60.000000559302826,1.2846049162015989e-14
14,60.00000054445396,4.724041024965872e-14
15,60.000000527958065,-1.5851626567218785e-14
16,60.00000056278347,-5.1733848884075216e-14
17,60.00000060702651,1.8197091926626754e-14
18,67.15000057316846,1.0849330110412412e-13
19,67.15000030845495,5.736857779256313e-14
20,87.64071464183995,2.2968077635111828e-14
21,74.37960642012399,1.9501751893689727e-14
22,67.15000063604414,7.982568580656379e-14
23,67.15000060590654,-3.698371965804523e-14
24,67.15000058885971,-5.827958974559684e-15
