hour,node,shed_mw,bound_mw,marginal_wtp_eur_per_mwh,xi_shed_dual
6,N8,-9.996899937548064e-09,40.8,3999.9999975497794,9.701176560617291e-09
6,N9,-9.996900421315764e-09,0.0,4000.0,-57624.685462640664
7,N1,-9.996900436548745e-09,0.0,4000.0,-57624.6810504202
7,N2,-9.996900410436174e-09,0.0,4000.0,-57624.688844879514
7,N3,-9.996900424979054e-09,0.0,4000.0,-57624.68443654759
7,N4,-9.996900410436174e-09,0.0,4000.0,-57624.6888448794
7,N5,-9.996899894412682e-09,450.0,3999.999999777847,9.972906674829304e-09
7,N6,-9.996899926786485e-09,43.2,3999.9999976859026,9.71777786280522e-09
7,N7,-9.996900410436174e-09,0.0,4000.0,-57624.68884487953
7,N8,-9.99689992773036e-09,48.0,3999.9999979173126,9.7460000765247e-09
7,N9,-9.996900410485694e-09,0.0,4000.0,-57624.68883767941
8,N1,-9.9969004333449e-09,0.0,4000.0,-57624.68206653581
8,N2,-9.996900408266543e-09,0.0,4000.0,-57624.689552275
8,N3,-9.996900424191573e-09,0.0,4000.0,-57624.684719281606
8,N4,-9.996900408266543e-09,0.0,4000.0,-57624.68955227492
8,N5,-9.996899887808304e-09,506.25,3999.9999998025305,9.975917044292714e-09
8,N6,-9.996899925432432e-09,48.6,3999.9999979430245,9.749135878049087e-09
8,N7,-9.996900408266543e-09,0.0,4000.0,-57624.689552275006
8,N8,-9.996899927721926e-09,54.0,3999.999998148722,9.774222290244179e-09
8,N9,-9.996900409424337e-09,0.0,4000.0,-57624.689270630086
9,N1,-9.996900442280043e-09,0.0,4000.0,-57624.67920488621
9,N2,-9.996900418122784e-09,0.0,4000.0,-57624.686415725686
9,N3,-9.996900428878978e-09,0.0,4000.0,-57624.6832050607
9,N4,-9.996900418236095e-09,0.0,4000.0,-57624.68638190332
9,N5,-9.996899896451001e-09,523.125,3999.9999998089,9.976693913831658e-09
9,N6,-9.996899938070873e-09,50.22,3999.999998009379,9.757228269079761e-09
9,N7,-9.996900418122784e-09,0.0,4000.0,-57624.686415725686
9,N8,-9.996899944062296e-09,55.8,3999.999998208441,9.781505442171788e-09
9,N9,-9.996900418236095e-09,0.0,4000.0,-57624.686381903215
10,N1,-9.996900449708549e-09,0.0,4000.0,-57624.676987486775
10,N2,-9.996900417607313e-09,0.0,4000.0,-57624.68656959035
10,N3,-9.996900436489503e-09,0.0,4000.0,-57624.68093334756
10,N4,-9.996900426388696e-09,0.0,4000.0,-57624.68394839842
10,N5,-9.996899903642546e-09,506.25,3999.9999998025305,9.975917044292714e-09
10,N6,-9.996899951940163e-09,48.6,3999.9999979430245,9.749135878049087e-09
10,N7,-9.996900417607313e-09,0.0,4000.0,-57624.68656959034
10,N8,-9.996899969847332e-09,54.0,3999.999998148722,9.774222290244179e-09
10,N9,-9.996900433457212e-09,0.0,4000.0,-57624.68183847637
11,N1,-9.996906050647399e-09,0.0,4000.0,-57623.00143170069
11,N2,-9.99687644512722e-09,0.0,4000.0,-57632.55730080013
11,N3,-9.996936937725648e-09,0.0,4000.0,-57612.83904482919
11,N4,-9.996906034714944e-09,0.0,4000.0,-57623.00545844636
11,N5,-9.996895353431285e-09,495.0,3999.9999997980426,9.975369704390275e-09
11,N6,-9.996916488237176e-09,47.52,3999.999997896272,9.743434420732021e-09
11,N7,-9.99687644512731e-09,0.0,4000.0,-57632.55730080014
11,N8,-9.996948214768878e-09,52.8,3999.9999981066385,9.769090978658818e-09
11,N9,-9.996936937725648e-09,0.0,4000.0,-57612.83904482918
12,N1,-9.996906056230995e-09,0.0,4000.0,-57622.99966283584
12,N2,-9.996875867381185e-09,0.0,4000.0,-57632.559185989114
12,N3,-9.996937551309156e-09,0.0,4000.0,-57612.82980425744
12,N4,-9.996906046088335e-09,0.0,4000.0,-57623.00185897885
12,N5,-9.996895164203034e-09,483.75,3999.999999793346,9.974796906817957e-09
12,N6,-9.996916717408133e-09,46.44,3999.999997847348,9.737467779353694e-09
12,N7,-9.996875867381137e-09,0.0,4000.0,-57632.55918598904
12,N8,-9.996949061442912e-09,51.6,3999.9999980626067,9.763721001418326e-09
12,N9,-9.996937550835938e-09,0.0,4000.0,-57612.82993289279
13,N1,-9.996906062501698e-09,0.0,4000.0,-57622.999027900354
13,N2,-9.996875860702082e-09,0.0,4000.0,-57632.56030011132
13,N3,-9.996937583875088e-09,0.0,4000.0,-57612.82651409319
13,N4,-9.996906058423694e-09,0.0,4000.0,-57623.00065084482
13,N5,-9.996895170525495e-09,472.5,3999.9999997884256,9.974196833170765e-09
13,N6,-9.996916738738003e-09,45.36,3999.9999977960942,9.731217012195449e-09
13,N7,-9.996875860702059e-09,0.0,4000.0,-57632.56030011124
13,N8,-9.996949104310908e-09,50.4,3999.9999980164785,9.758095310975905e-09
13,N9,-9.99693758340188e-09,0.0,4000.0,-57612.826642728454
14,N1,-9.996906063280864e-09,0.0,4000.0,-57622.99908389956
14,N2,-9.996875856725972e-09,0.0,4000.0,-57632.56081439027
14,N3,-9.996937587093675e-09,0.0,4000.0,-57612.826804707955
14,N4,-9.996906059569829e-09,0.0,4000.0,-57623.00088631756
14,N5,-9.996895170212433e-09,466.875,3999.9999997858763,9.973885951642701e-09
14,N6,-9.996916742419668e-09,44.82,3999.999997769541,9.727978662944791e-09
14,N7,-9.99687585672596e-09,0.0,4000.0,-57632.56081439055
14,N8,-9.996949119088197e-09,49.8,3999.9999979925806,9.755180796650314e-09
14,N9,-9.996937586620468e-09,0.0,4000.0,-57612.82693334351
15,N1,-9.99690606107956e-09,0.0,4000.0,-57622.99936687377
15,N2,-9.996875856895286e-09,0.0,4000.0,-57632.560957579546
15,N3,-9.996937579286787e-09,0.0,4000.0,-57612.82803821302
15,N4,-9.996906054548908e-09,0.0,4000.0,-57623.001637477646
15,N5,-9.996895167379978e-09,466.875,3999.9999997858763,9.973885951642701e-09
15,N6,-9.996916733831594e-09,44.82,3999.999997769541,9.727978662944791e-09
15,N7,-9.996875856895278e-09,0.0,4000.0,-57632.560957579415
15,N8,-9.99694909833824e-09,49.8,3999.9999979925806,9.755180796650314e-09
15,N9,-9.996937578813577e-09,0.0,4000.0,-57612.82816684811
16,N1,-9.996906056977625e-09,0.0,4000.0,-57623.00028125241
16,N2,-9.996876505046992e-09,0.0,4000.0,-57632.54185119164
16,N3,-9.996936899417097e-09,0.0,4000.0,-57612.851748682566
16,N4,-9.996906045726685e-09,0.0,4000.0,-57623.00365144681
16,N5,-9.996895382218232e-09,478.125,3999.9999997909144,9.974500399839345e-09
16,N6,-9.996916482442474e-09,45.9,3999.9999978220226,9.734379164993149e-09
16,N7,-9.996876505046992e-09,0.0,4000.0,-57632.54185119164
16,N8,-9.996948159086168e-09,51.0,3999.9999980398143,9.760941248493836e-09
16,N9,-9.996936899417097e-09,0.0,4000.0,-57612.85174868255
17,N1,-9.996900503346586e-09,0.0,4000.0,-57624.65812204411
17,N2,-9.996900475905423e-09,0.0,4000.0,-57624.66631341741
17,N3,-9.996900478269363e-09,0.0,4000.0,-57624.66560777066
17,N4,-9.996900478269363e-09,0.0,4000.0,-57624.665607771254
17,N5,-9.996899958278019e-09,500.625,3999.999999800312,9.975646449284767e-09
17,N6,-9.996900001706847e-09,48.06,3999.9999979199124,9.746317180049638e-09
17,N7,-9.996900475905423e-09,0.0,4000.0,-57624.66631341741
17,N8,-9.996900012869921e-09,53.4,3999.9999981279216,9.771685462044676e-09
17,N9,-9.996900478269363e-09,0.0,4000.0,-57624.66560777074
18,N1,-9.996900461284829e-09,0.0,4000.0,-57624.67380720559
18,N2,-9.996900435586374e-09,0.0,4000.0,-57624.68147817297
18,N3,-9.996900438363217e-09,0.0,4000.0,-57624.68051116539
18,N4,-9.996900435586374e-09,0.0,4000.0,-57624.68147817288
18,N5,-9.996899913363728e-09,528.75,3999.9999998109333,9.976941850918555e-09
18,N6,-9.996899955383998e-09,50.76,3999.9999980305556,9.759810947068275e-09
18,N7,-9.996900435586374e-09,0.0,4000.0,-57624.68147817295
18,N8,-9.996899967572419e-09,56.4,3999.9999982275,9.783829852361448e-09
18,N9,-9.996900435904082e-09,0.0,4000.0,-57624.681317321665
19,N1,-9.996900445001982e-09,0.0,4000.0,-57624.67895506955
19,N2,-9.996900418889553e-09,0.0,4000.0,-57624.68674952787
19,N3,-9.996900431230035e-09,0.0,4000.0,-57624.682816432156
19,N4,-9.996900418889554e-09,0.0,4000.0,-57624.686749527726
19,N5,-9.996899894000867e-09,562.5,3999.9999998222775,9.978325339863443e-09
19,N6,-9.996899935323044e-09,54.0,3999.999998148722,9.774222290244179e-09
19,N7,-9.996900418889553e-09,0.0,4000.0,-57624.6867495279
19,N8,-9.996899943361256e-09,60.0,3999.99999833385,9.796800061219762e-09
19,N9,-9.99690042275471e-09,0.0,4000.0,-57624.685667775986
20,N1,-9.996900441394019e-09,0.0,4000.0,-57624.68001449698
20,N2,-9.996900414867824e-09,0.0,4000.0,-57624.687932444176
20,N3,-9.996900428824845e-09,0.0,4000.0,-57624.68352450124
20,N4,-9.996900414867824e-09,0.0,4000.0,-57624.68793244401
20,N5,-9.996899890421179e-09,556.875,3999.999999820482,9.978106403902467e-09
20,N6,-9.996899930256278e-09,53.46,3999.9999981300225,9.771941707317353e-09
20,N7,-9.996900414867824e-09,0.0,4000.0,-57624.687932444176
20,N8,-9.996899937769043e-09,59.4,3999.99999831702,9.79474753658562e-09
20,N9,-9.996900418871674e-09,0.0,4000.0,-57624.686808028935
21,N1,-9.996900440796308e-09,0.0,4000.0,-57624.68014142337
21,N2,-9.996900414063248e-09,0.0,4000.0,-57624.68812111455
21,N3,-9.996900427733698e-09,0.0,4000.0,-57624.683817275545
21,N4,-9.99690041406325e-09,0.0,4000.0,-57624.688121114516
21,N5,-9.996899891833348e-09,528.75,3999.9999998109333,9.976941850918555e-09
21,N6,-9.996899929508937e-09,50.76,3999.9999980305556,9.759810947068275e-09
21,N7,-9.996900414063248e-09,0.0,4000.0,-57624.68812111463
21,N8,-9.996899935866382e-09,56.4,3999.9999982275,9.783829852361448e-09
21,N9,-9.996900416970285e-09,0.0,4000.0,-57624.68732211327
22,N1,-9.996900441437629e-09,0.0,4000.0,-57624.679852930116
22,N2,-9.996900414497728e-09,0.0,4000.0,-57624.687894365336
22,N3,-9.996900427437347e-09,0.0,4000.0,-57624.68385929835
22,N4,-9.996900414497728e-09,0.0,4000.0,-57624.68789436528
22,N5,-9.996899896258589e-09,478.125,3999.9999997909144,9.974500399839345e-09
22,N6,-9.996899930326317e-09,45.9,3999.999997822026,9.734379164993149e-09
22,N7,-9.996900414497728e-09,0.0,4000.0,-57624.68789436534
22,N8,-9.996899933779588e-09,51.0,3999.9999980398234,9.760941248493836e-09
22,N9,-9.996900416076798e-09,0.0,4000.0,-57624.68750769949
23,N1,-9.996900443123936e-09,0.0,4000.0,-57624.67919494526
23,N2,-9.996900415977212e-09,0.0,4000.0,-57624.68729812416
23,N3,-9.996900427749549e-09,0.0,4000.0,-57624.683663170326
23,N4,-9.996900415977212e-09,0.0,4000.0,-57624.687298124074
23,N5,-9.996899901729161e-09,427.5,3999.9999997661544,9.971480710346635e-09
23,N6,-9.996899932188949e-09,41.04,3999.999997564108,9.702924066110758e-09
23,N7,-9.996900415977212e-09,0.0,4000.0,-57624.68729812415
23,N8,-9.996899933348104e-09,45.6,3999.9999978076976,9.732631659499684e-09
23,N9,-9.996900416054899e-09,0.0,4000.0,-57624.68728720607
24,N1,-9.996900446640357e-09,0.0,4000.0,-57624.677903339216
24,N2,-9.99690041939027e-09,0.0,4000.0,-57624.68603738956
24,N3,-9.996900429456062e-09,0.0,4000.0,-57624.68303280383
24,N4,-9.99690041939027e-09,0.0,4000.0,-57624.68603738952
24,N5,-9.996899907803729e-09,393.75,3999.9999997461105,9.969036199804917e-09
24,N6,-9.996899935858137e-09,37.8,3999.9999973553176,9.677460414634535e-09
24,N7,-9.99690041939027e-09,0.0,4000.0,-57624.686037389554
24,N8,-9.996899935527488e-09,42.0,3999.9999976197855,9.709714373171084e-09
24,N9,-9.99690041939027e-09,0.0,4000.0,-57624.6860373894
