hour,lambda_system,system_net_injection_residual_mw
1,67.17039865965303,9.767013375364852e-15
2,67.16555216023032,2.914872899582298e-14
3,67.16205866155586,-2.5482647730048705e-14
4,67.161383815747,2.191734925675283e-14
5,67.16438868895783,-1.3561081005140617e-14
6,67.1731046604568,-1.2073318391572367e-14
7,67.18748396891785,-1.3321129550474466e-15
8,67.1904913993185,-9.722777868824801e-15
9,67.17701282946946,3.505736843680788e-14
10,67.166666984361,-2.6732429310924882e-14
11,60.03030568322782,-9.214105061922532e-15
12,60.01500112832733,4.868436818295562e-14
13,60.00986431221885,6.827826030741278e-14
14,60.01086536968973,-7.549159539755074e-15
15,60.014059391187914,-8.08748497663544e-15
16,60.02262251282261,2.3103326707757262e-14
17,67.08869327090365,-2.254467054784888e-14
18,67.15616502245226,5.936448496308677e-14
19,67.17857575384794,-5.3999692467326e-14
20,67.18360482394799,3.26668692199732e-14
21,67.18440694041713,4.996493247969096e-14
22,67.18344293590044,1.1357642142490516e-14
23,67.1809080666954,-1.516491452374151e-15
24,67.17554815748677,-8.915923295306851e-14
