node,x_power_mw,x_energy_mwh,energy_power_ratio_h,private_headroom_limit_mw,private_headroom_slack_mw,headroom_binding,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day
N1,1.5647928670321331e-06,4.457011441102843e-06,2.8483076163021117,199.89427407612374,199.89427251133088,False,4.3046237270478974e-08,8.604696283532532e-06
N2,7.732495857599878e-07,2.258316751003752e-06,2.920553457243908,199.89428066713754,199.89427989388795,False,4.396897836570514e-08,8.789147268082567e-06
N3,2.1112583721349167e-05,4.4143747422743015e-05,2.0908737653982445,199.89415643317795,199.89413532059424,False,4.187871183721389e-08,8.371308891040204e-06
N4,1.5647941040134882e-06,4.457014079977814e-06,2.848307051097756,199.89382058571653,199.89381902092242,False,4.3046338102550526e-08,8.604696918184672e-06
N5,1.5248902407752138e-06,4.385836251420376e-06,2.8761652046449804,199.89395765678628,199.89395613189603,False,4.2934810812362836e-08,8.582409189057712e-06
N6,1.8438067457472058,3.687614684429006,2.0000006469954603,191.56894538002604,189.72513863427884,False,5.4720080449081174e-08,1.0381774849280817e-05
N7,7.732043420853197e-07,2.2582361236810544e-06,2.920620075141622,199.89428080614962,199.8942800329453,False,4.396917163346088e-08,8.789185907315663e-06
N8,36.99079421136575,86.96610528479297,2.3510202237850804,70.67492197205914,33.684127760693386,False,2.7171494995486627e-07,9.152481088770126e-06
N9,2.1086197979801994e-05,4.409036442695529e-05,2.0909584776349193,199.89410314240493,199.89408205620694,False,4.1397598854840535e-08,8.275135022419433e-06
