hour,node,demand_mw,generation_mw,p_charge_mw,p_discharge_mw,storage_net_injection_mw,load_shed_mw,net_injection_mw,lambda_eur_per_mwh
1,N1,79.2,660.000006598143,-5.025701693388862e-09,-7.587321526249376e-09,-2.5616198328605138e-09,-9.991909794449764e-09,580.8000065855895,55.00000054005359
1,N2,221.76,149.24674863369248,-6.127560113850316e-09,-7.152384897359699e-09,-1.0248247835093824e-09,-9.99190979445309e-09,-72.51325137732424,55.00000054032854
1,N3,237.6,9.44472931190092e-09,-6.208591148468417e-09,-7.1062343005053465e-09,-8.976431520369293e-10,-9.991909794453213e-09,-237.60000000144484,55.00000054044963
1,N4,174.24,-8.4042069561958e-09,-6.241655384886818e-09,-7.0852485562070385e-09,-8.435931713202206e-10,-9.991909794452585e-09,-174.24000001923972,55.00000054047794
1,N5,79.2,-6.425744385727401e-11,17.24675516950103,-8.023522302614526e-09,-17.246755177524552,-9.991909794449762e-09,-96.44675518758072,55.00000054058962
2,N1,75.6,675.000006748143,-5.548133320748887e-09,-7.411672714920571e-09,-1.8635393941716835e-09,-9.991909794449518e-09,599.4000067362875,55.00000053964312
2,N2,211.68,97.56221733053903,-6.475484137771813e-09,-6.8863777828754084e-09,-4.108936451035957e-10,-9.991909794453003e-09,-114.11778267986381,55.00000053994087
2,N3,226.8,9.44472931188429e-09,-6.542254129760059e-09,-6.832579497173553e-09,-2.903253674134935e-10,-9.991909794453132e-09,-226.8000000008375,55.000000540049875
2,N4,166.32,-8.40420695623052e-09,-6.569195094619934e-09,-6.807779472745231e-09,-2.3858437812529677e-10,-9.991909794452474e-09,-166.3200000186347,55.000000540056526
2,N5,75.6,-6.425744388000824e-11,16.562224018871905,-8.023522302592332e-09,-16.56222402689543,-9.991909794449516e-09,-92.16222403695159,55.00000054014315
3,N1,73.2,690.000006898143,-5.6620176661029e-09,-7.367768416796036e-09,-1.7057507506931365e-09,-9.99190979444934e-09,616.8000068864454,55.00000053928556
3,N2,204.96,59.34486179879821,-6.545286366978295e-09,-6.8207108841260186e-09,-2.754245171477234e-10,-9.99190979445294e-09,-145.61513821146914,55.0000005396094
3,N3,219.6,9.444729311885751e-09,-6.609236310622194e-09,-6.765082671830469e-09,-1.5584636120827467e-10,-9.991909794453073e-09,-219.60000000070303,55.00000053971161
3,N4,161.04,-8.404206956253428e-09,-6.635916200440768e-09,-6.738432338829425e-09,-1.0251613838865707e-10,-9.991909794452395e-09,-161.04000001849863,55.000000539702846
3,N5,73.2,-6.425744388073616e-11,17.34486863769494,-8.023522302602603e-09,-17.344868645718464,-9.991909794449339e-09,-90.54486865577464,55.000000539782135
4,N1,72.0,700.000006998143,-5.4628711402606325e-09,-7.454005782480687e-09,-1.9911346422200547e-09,-9.991909794449248e-09,628.00000698616,55.00000053888334
4,N2,201.6,40.07537269813225,-6.4061207238828814e-09,-6.94819247567502e-09,-5.420717517921386e-10,-9.991909794452907e-09,-161.52462731240172,55.00000053922637
4,N3,216.0,9.44472931188863e-09,-6.477264341943671e-09,-6.89472194163843e-09,-4.1745759969475876e-10,-9.991909794453043e-09,-216.00000000096466,55.00000053932671
4,N4,158.4,-8.4042069562724e-09,-6.511449528997651e-09,-6.865399495172424e-09,-3.5394996617477323e-10,-9.991909794452352e-09,-158.40000001875006,55.00000053931314
4,N5,72.0,-6.425744387948215e-11,20.075379635963834,-8.023522302648116e-09,-20.075379643987358,-9.991909794449246e-09,-92.07537965404353,55.000000539404205
5,N1,74.4,690.000006898143,-4.7684813444344936e-09,-7.672407182119043e-09,-2.90392583768455e-09,-9.991909794449432e-09,615.6000068852472,55.00000053943391
5,N2,208.32,73.91728383074327,-5.909606591536847e-09,-7.2817850026695215e-09,-1.3721784111326744e-09,-9.991909794452972e-09,-134.40271618062079,55.00000053975647
5,N3,223.2,9.444729311885044e-09,-6.001110187378049e-09,-7.238590949956062e-09,-1.2374807625780124e-09,-9.991909794453103e-09,-223.20000000178464,55.00000053986378
5,N4,163.68,-8.404206956243853e-09,-6.05407084902039e-09,-7.210223134442497e-09,-1.1561522854221067e-09,-9.991909794452434e-09,-163.68000001955227,55.00000053986627
5,N5,74.4,-6.425744388066006e-11,19.917290665209816,-8.023522302649457e-09,-19.91729067323334,-9.99190979444943e-09,-94.3172906832895,55.00000053996715
6,N1,81.6,660.000006598143,-2.368723879622553e-09,-8.043963926852332e-09,-5.675240047229779e-09,-9.991909794449915e-09,578.4000065824758,55.000000540567854
6,N2,228.48,175.29624295085804,-4.053094033197459e-09,-7.852148969436344e-09,-3.799054936238885e-09,-9.991909794453144e-09,-53.183757062932926,55.00000054084577
6,N3,244.8,9.444729311878123e-09,-4.191856356391738e-09,-7.831932637808093e-09,-3.6400762814163554e-09,-9.991909794453263e-09,-244.80000000418727,55.0000005409785
6,N4,179.52,-8.40420695615062e-09,-4.290711070067296e-09,-7.81545920548175e-09,-3.524748135414455e-09,-9.991909794452654e-09,-179.52000002192088,55.00000054102734
6,N5,81.6,-6.425744387887831e-11,19.2962494753551,-8.023522302654492e-09,-19.296249483378624,-9.991909794449913e-09,-100.89624949343478,55.000000541186644
7,N1,96.0,610.0000060988652,-8.492028377827285e-09,1.7191669226162464e-09,1.0211195300443532e-08,-9.991868570473327e-09,514.0000060990845,75.00000073963828
7,N2,268.8,200.0000019984042,-8.31207560866341e-09,-1.7352010462725284e-09,6.5768745623908815e-09,-9.9918685704761e-09,-68.79999800501076,75.0000007398637
7,N3,288.0,5.000000049574455,-8.29778940900366e-09,-1.961285220661649e-09,6.336504188342012e-09,-9.991868570476202e-09,-282.9999999540809,75.00000073997273
7,N4,211.2,95.26455890948922,-8.271188332191908e-09,-2.2595283287824664e-09,6.011660003409442e-09,-9.99186857047568e-09,-115.93544109449097,75.00000073987194
7,N5,96.0,12.400000114283698,-8.175729418706974e-09,37.33543284203063,37.33543285020636,-9.991868570473327e-09,-46.264567045501806,75.00000073985653
8,N1,108.0,560.0000055988653,-8.424640080978555e-09,-2.0485045354153226e-09,6.376135545563233e-09,-9.991868570473805e-09,452.00000559524955,75.0000007400737
8,N2,302.4,200.0000019984042,-8.181666107733306e-09,-3.460764531853789e-09,4.720901575879517e-09,-9.99186857047627e-09,-102.39999800686677,75.0000007403262
8,N3,324.0,25.000000249574455,-8.158625236278841e-09,-3.7030419857318974e-09,4.455583250546944e-09,-9.991868570476361e-09,-298.9999997559618,75.00000074042782
8,N4,237.6,196.0734035091956,-8.107267754467418e-09,-4.19290946113199e-09,3.9143582933354285e-09,-9.991868570475896e-09,-41.526596496881886,75.00000074019835
8,N5,108.0,62.0000006102837,-8.175729418705093e-09,36.92658805599336,36.926588064169096,-9.991868570473805e-09,-9.073411335539083,75.00000074016859
9,N1,111.6,510.0000050988652,-8.499025157320885e-09,1.5788035929509627e-09,1.0077828750271848e-08,-9.99186857047393e-09,398.40000509895117,75.00000073977398
9,N2,312.48,200.0000019984042,-8.309497221008715e-09,-1.7742984863159903e-09,6.535198734692725e-09,-9.991868570476315e-09,-112.4799980050525,75.00000074001323
9,N3,334.8,70.00000069957446,-8.284565668356078e-09,-2.159680753223436e-09,6.124884915132642e-09,-9.991868570476402e-09,-264.79999930429256,75.00000074010421
9,N4,245.52,125.39701321840008,-8.199359484005245e-09,-3.2350586159929703e-09,4.9643008680122745e-09,-9.991868570475952e-09,-120.1229867866275,75.00000073996682
9,N5,111.6,173.60000172628366,-8.175729418697737e-09,37.0029772725538,37.00297728072953,-9.99186857047393e-09,99.00297899702137,75.0000007397607
10,N1,108.0,475.00000474814306,-7.112691284553517e-09,-5.846295634397486e-09,1.266395650156031e-09,-9.99190979445114e-09,367.0000047394176,55.00000054182425
10,N2,302.4,187.39999115831895,-6.062478722744576e-09,-7.199289519511336e-09,-1.13681079676676e-09,-9.991909794453579e-09,-115.00000885280974,55.0000005423627
10,N3,324.0,120.00000119941971,-4.225038343896349e-09,-7.82684285119139e-09,-3.601804507295041e-09,-9.991909794453668e-09,-203.999998814174,55.00000054256681
10,N4,237.6,-8.404206956015829e-09,2.9775804456518814e-09,-8.621491591209306e-09,-1.1599072036861188e-08,-9.991909794453208e-09,-237.6000000299952,55.0000005428754
10,N5,108.0,297.60000296591073,-6.3849689457565715e-09,-4.742464803998318e-09,1.6425041417582538e-09,-9.99190979445114e-09,189.60000295756137,55.00000054150548
11,N1,105.6,420.1851989724537,-5.562951150558286e-10,-7.534408307642893e-09,-6.978113192587065e-09,-9.991960740329851e-09,314.5851989554836,30.000000290952343
11,N2,295.68,-5.140004314798604e-09,-4.727815463909853e-09,-7.48730114567069e-09,-2.7594856817608365e-09,-9.991923239455809e-09,-295.6800000178914,48.43294508132315
11,N3,316.8,170.00000169942513,-6.151110259837133e-09,-7.172142868735758e-09,-1.0210326088986247e-09,-9.991908733066658e-09,-146.7999983115878,55.517493256875255
11,N4,232.32,44.214795196908376,-8.139324417032178e-09,-3.8612086242902606e-09,4.278115792741918e-09,-9.991868570475858e-09,-188.10520480880535,75.00000073940294
11,N5,105.6,421.6000042043532,6.438556859710058e-09,-5.121647911003615e-09,-1.1560204770713673e-08,-9.991988331014279e-09,316.00000418280104,16.32806521513667
12,N1,103.2,251.7486238158466,-3.5020357833615047e-09,-6.965521166547079e-09,-3.463485383185574e-09,-9.991960740329765e-09,148.54862380239115,30.000000289883936
12,N2,288.96,-5.140004315338807e-09,-5.900015738651331e-09,-6.973036466725475e-09,-1.0730207280741443e-09,-9.991923239455779e-09,-288.96000001620496,48.43294508059323
12,N3,309.6,212.50000212442512,-6.550659935613373e-09,-6.8568120862481664e-09,-3.061521506347934e-10,-9.99190873306663e-09,-97.09999788587294,55.517493256298955
12,N4,227.04,40.75136885783359,-7.868844510440734e-09,-5.679102709197092e-09,2.1897418012436426e-09,-9.991868570475817e-09,-186.28863114996852,75.00000073933992
12,N5,103.2,527.0000052583532,-2.7484165576319265e-09,-1.454404195086128e-09,1.2940123625457986e-09,-9.991988331014203e-09,423.8000052496552,16.32806520887019
13,N1,100.8,223.35677286808922,-4.251169853678383e-09,-6.693552365929745e-09,-2.442382512251362e-09,-9.991960740329672e-09,122.55677285565488,30.000000289705746
13,N2,282.24,-5.140004315799591e-09,-6.2216846636796175e-09,-6.728466348906792e-09,-5.067816852271745e-10,-9.991923239455746e-09,-282.2400000156387,48.432945079970565
13,N3,302.4,237.50000237442512,-6.665721068618946e-09,-6.737535185637295e-09,-7.181411701834945e-11,-9.9919087330666e-09,-64.8999976356386,55.517493255512626
13,N4,221.76,16.343220506315546,-7.715244632114634e-09,-6.231227365430351e-09,1.4840172666842825e-09,-9.991868570475775e-09,-205.4167795021923,75.00000073815966
13,N5,100.8,580.1004637628573,49.30045944645484,-8.595699504790593e-09,-49.300459455050536,-9.992021034777222e-09,430.0000042978147,1.0218245981250555e-09
14,N1,99.6,215.36741423504276,-4.2829963758133025e-09,-6.679517745131498e-09,-2.3965213693181956e-09,-9.991960740329624e-09,115.76741422265427,30.000000289421845
14,N2,278.88,-5.140004316944578e-09,-6.218892005151264e-09,-6.73073007716625e-09,-5.118380720149856e-10,-9.99192323945573e-09,-278.88000001564376,48.4329450784234
14,N3,298.8,245.00000244942512,-6.609457348751391e-09,-6.797449348740909e-09,-1.879919999895185e-10,-9.991908733066586e-09,-53.799997560754804,55.51749325348226
14,N4,219.12,6.032579064778578,-7.622582891475021e-09,-6.479629680552985e-09,1.1429532109220364e-09,-9.99186857047576e-09,-213.08742094407035,75.00000073481799
14,N5,99.6,578.9004637628573,49.30045944645484,-8.59569950493617e-09,-49.300459455050536,-9.992021034777179e-09,430.0000042978147,5.893780435090499e-10
15,N1,99.6,224.02630647945614,-3.639118097617599e-09,-6.921987025921635e-09,-3.282868928304036e-09,-9.991960740329626e-09,124.4263064661813,30.000000288787277
15,N2,278.88,-5.140004316162957e-09,-5.886583677976461e-09,-6.981287352374541e-09,-1.09470367439808e-09,-9.991923239455729e-09,-278.88000001622663,48.43294507947959
15,N3,298.8,225.0000022494251,-6.327732364373372e-09,-7.047668760429677e-09,-7.199363960563052e-10,-9.991908733066583e-09,-73.7999977612867,55.51749325518698
15,N4,219.12,17.37368704418017,-7.556530984247113e-09,-6.629586901581841e-09,9.269440826652724e-10,-9.991868570475754e-09,-201.74631296488477,75.0000007382759
15,N5,99.6,558.0000055681721,28.400001276078314,-5.8849387429490245e-09,-28.400001281963252,-9.991991058580729e-09,430.0000042762168,1.5149992834075362e-08
16,N1,102.0,364.60042032510705,-1.1647545351595813e-09,-7.447463530488076e-09,-6.282708995328495e-09,-9.991960740329719e-09,262.6004203088323,30.000000289955846
16,N2,285.6,-5.140004315384837e-09,-4.669472501643781e-09,-7.50365596549989e-09,-2.8341834638561087e-09,-9.991923239455762e-09,-285.6000000179661,48.43294508053101
16,N3,306.0,180.00000179942512,-5.435444266229319e-09,-7.51940369409959e-09,-2.0839594278702718e-09,-9.991908733066613e-09,-125.99999821265074,55.517493256178675
16,N4,224.4,28.999573493878827,-7.490462246698001e-09,-6.761630626334427e-09,7.28831620363574e-10,-9.991868570475797e-09,-195.40042651538423,75.00000073901721
16,N5,102.0,446.4000044523532,1.0394168005724565e-09,-4.152991514385475e-09,-5.192408314957931e-09,-9.991988331014148e-09,344.40000443716883,16.328065213853872
17,N1,106.8,560.0000055963546,-5.529097038887892e-09,-6.677649874398822e-09,-1.1485528355109297e-09,-9.991938152013077e-09,453.2000055852143,41.123457191330516
17,N2,299.04,53.323304956237976,-5.942836705622114e-09,-7.265906226407487e-09,-1.3230695207853732e-09,-9.991909794453569e-09,-245.71669505507703,55.000000539619066
17,N3,320.4,125.000001249471,-6.107437782348543e-09,-7.406252039287637e-09,-1.2988142569390934e-09,-9.991898842318221e-09,-195.39999876181966,60.33333392606194
17,N4,234.96,19.67668516251115,-7.393919976496592e-09,-6.9278919855377946e-09,4.660279909587973e-10,-9.99186857047588e-09,-215.2833148470147,75.00000073849183
17,N5,106.8,310.0000030893228,-3.759314257875899e-09,-4.393003516493113e-09,-6.336892586172139e-10,-9.99195905708077e-09,203.20000307869714,30.831059428040255
18,N1,112.8,590.0000058988653,-8.25799387166065e-09,-1.7296577365380637e-09,6.528336135122586e-09,-9.991868570473969e-09,477.20000589540166,75.00000073948485
18,N2,315.84,200.0000019984042,-8.115936035663294e-09,-4.011067167140307e-09,4.104868868522987e-09,-9.991868570476328e-09,-115.83999800748278,75.00000073977306
18,N3,338.4,70.00000069957446,-8.054318991727343e-09,-4.5733805578222835e-09,3.4809384339050597e-09,-9.991868570476416e-09,-268.3999993069365,75.00000073988122
18,N4,248.16,85.424442104043,-7.2109738388562815e-09,-7.176632418153356e-09,3.4341420702925496e-11,-9.99186857047597e-09,-162.7355579059145,75.00000073979919
18,N5,112.8,173.60000172628366,-8.175729418269149e-09,8.975547600464564,8.975547608640293,-9.991868570473969e-09,69.77554932493213,75.0000007394884
19,N1,120.0,610.0000060988652,-7.872373898723777e-09,-5.471006390212401e-09,2.401367508511376e-09,-9.991868570474179e-09,490.00000609127477,75.00000074841898
19,N2,336.0,200.0000019984042,-7.473153369828221e-09,-6.765715361200699e-09,7.074380086275219e-10,-9.991868570476397e-09,-135.99999801088023,75.00000074886856
19,N3,360.0,20.000000199574455,-7.406955620964994e-09,-6.890081115089982e-09,5.168745058750117e-10,-9.991868570476479e-09,-339.99999980990054,75.00000074902532
19,N4,264.0,294.02728588763966,-6.7844243059625786e-09,-7.55312238061225e-09,-7.686980746496719e-10,-9.991868570476062e-09,30.027285876879155,75.00000074844891
19,N5,120.0,49.6000004862837,-8.175729418694114e-09,26.372705368159366,26.372705376335094,-9.99186857047418e-09,-44.027294147373084,75.00000074852593
20,N1,118.8,630.0000062988652,-8.865235088272044e-09,5.521069009072104e-09,1.4386304097344148e-08,-9.991868570333719e-09,511.20000630325967,120.00000118813544
20,N2,332.64,200.0000019984042,-8.646786556412146e-09,1.6354824089999304e-09,1.0282268965412077e-08,-9.991868570335959e-09,-132.6399980013054,120.00000118865579
20,N3,356.4,2.5000000245744554,-8.624727785529907e-09,1.0566219546246032e-09,9.68134974015451e-09,-9.991868570336041e-09,-353.899999975736,120.0000011888407
20,N4,261.36,299.99953217732417,-8.56121973346034e-09,-1.1383157586574449e-11,8.549836575873765e-09,-9.99186857033562e-09,38.639532175882124,120.00000118814415
20,N5,118.8,6.200000052283698,-9.04138019034546e-09,49.300459446566435,49.300459455607815,-9.991868570333719e-09,-63.29954050210035,120.00000118826887
21,N1,112.8,640.0000063988653,-7.720617781869906e-09,-6.079722694990296e-09,1.6408950868796094e-09,-9.991868570473966e-09,527.2000063905143,75.0000007418594
21,N2,315.84,200.0000019984042,-7.248928506063605e-09,-7.1089846983193165e-09,1.3994380774428845e-10,-9.991868570476325e-09,-115.8399980114477,75.00000074225153
21,N3,338.4,9.59099020516449e-09,-7.210770572117184e-09,-7.164096014110967e-09,4.667455800621664e-11,-9.991868570476412e-09,-338.4000000003542,75.00000074239944
21,N4,248.16,280.2817812802595,-7.113581152247145e-09,-7.278541894298619e-09,-1.649607420514743e-10,-9.991868570475967e-09,32.12178127010272,75.00000074197116
21,N5,112.8,3.0023155796463714e-10,-8.17572941826967e-09,7.718210352700757,7.718210360876486,-9.991868570473966e-09,-105.08178964881516,75.00000074212883
22,N1,102.0,650.0000064988652,-7.960126645354522e-09,-4.968324065089835e-09,2.991802580264687e-09,-9.99186857047358e-09,548.0000064918652,75.00000073979895
22,N2,285.6,200.0000019984042,-7.73684050481164e-09,-6.134774196533576e-09,1.6020663082780643e-09,-9.991868570476189e-09,-85.5999980099856,75.00000074007669
22,N3,306.0,9.59099020517458e-09,-7.719307415883434e-09,-6.203393878117411e-09,1.5159135377660234e-09,-9.991868570476287e-09,-305.99999999888496,75.00000074019809
22,N4,224.4,162.67311577082074,-7.68486592435372e-09,-6.316320491150989e-09,1.3685454332027316e-09,-9.991868570475794e-09,-61.726884237802594,75.0000007400482
22,N5,102.0,3.0023155795442146e-10,-8.175729418213982e-09,7.326875756323871,7.326875764499601,-9.991868570473578e-09,-94.67312424519204,75.00000074015409
23,N1,91.2,660.0000065988652,-8.24008815878548e-09,-2.014078356366834e-09,6.226009802418647e-09,-9.9918685704731e-09,568.8000065950994,75.00000073906017
23,N2,255.36,200.0000019984042,-8.147929041747693e-09,-3.6956376159142717e-09,4.4522914258334215e-09,-9.991868570476019e-09,-55.359998007135395,75.00000073931936
23,N3,273.6,9.59099020518007e-09,-8.140290833125414e-09,-3.816641437216457e-09,4.323649395908957e-09,-9.991868570476128e-09,-273.59999999607726,75.0000007394493
23,N4,200.64,40.428791790383535,-8.128373805478765e-09,-3.971231996573712e-09,4.157141808905053e-09,-9.991868570475577e-09,-160.2112082154512,75.00000073943684
23,N5,91.2,3.002315579475443e-10,-8.175729418353875e-09,11.571199625080338,11.571199633256066,-9.9918685704731e-09,-79.62880037643558,75.00000073951159
24,N1,84.0,665.000006648143,-1.253542032694402e-09,-8.136799640105554e-09,-6.883257607411152e-09,-9.991909794450054e-09,581.000006631268,55.00000054227011
24,N2,235.2,191.55814597018653,-3.4342320541527112e-09,-7.952846680888942e-09,-4.518614626736231e-09,-9.99190979445319e-09,-43.641854044324,55.00000054255763
24,N3,252.0,9.444729311865184e-09,-3.616557876495094e-09,-7.932105012220722e-09,-4.315547135725628e-09,-9.991909794453306e-09,-252.00000000486273,55.000000542701386
24,N4,184.8,-8.404206955960363e-09,-3.731322576950128e-09,-7.920066079693802e-09,-4.188743502743673e-09,-9.991909794452714e-09,-184.80000002258487,55.00000054276735
24,N5,84.0,-6.425744387395824e-11,16.558152541416696,-8.023522302646585e-09,-16.55815254944022,-9.991909794450052e-09,-100.55815255949638,55.00000054296556
