unit,hour,node,p_charge_mw,p_discharge_mw,net_injection_mw,lambda_reference_eur_per_mwh,spot_revenue_eur,degradation_cost_eur
I1,3,N5,20.725783414862484,7.034959416164752e-08,-20.72578334451289,40.00000000624045,-829.0313339098539,155.44337613909056
I1,4,N1,37.714018877108764,7.034959598743672e-08,-37.71401880675917,40.00000000366345,-1508.5607524085303,282.85514210593766
I1,4,N2,39.532971283566525,7.034959606342004e-08,-39.53297121321693,40.000000011441934,-1581.318848981011,296.4972851543709
I1,4,N3,5.8623699357914226e-06,7.080022057756494e-08,-5.791569715213857e-06,40.00000001180189,-0.00023166278867690576,4.449877617276741e-05
I1,4,N4,1.4077411889109286,7.034959788609923e-08,-1.4077411185613307,40.000000007841486,-56.30964475349201,10.55805944445395
I1,4,N5,20.74513466257479,7.034959415224826e-08,-20.7451345922252,40.000000005047994,-829.8053837937292,155.58851049693288
I1,5,N1,38.163303605770906,7.034959597995425e-08,-38.16330353542131,40.00000000399969,-1526.532141569494,286.22477757090377
I1,5,N2,42.33572365502154,7.034959603357479e-08,-42.335723584671946,40.000000013059925,-1693.4289439397792,317.51792794028347
I1,5,N3,6.685840784536241e-06,7.061534901467765e-08,-6.615225435521563e-06,40.00000001326328,-0.0002646090175086021,5.0673421001631886e-05
I1,5,N4,1.601631488528279,7.034959712048112e-08,-1.601631418178682,40.00000000865094,-64.0652567410029,12.01223669158407
I1,5,N5,20.86809943457575,7.034959407341179e-08,-20.868099364226158,40.00000000547133,-834.7239746832225,156.51074628694008
I1,6,N1,15.835543019860777,7.034959631867256e-08,-15.835542949511181,40.0000000328388,-633.4217185004675,118.76657317657781
I1,6,N2,21.067965714567457,7.034959621450925e-08,-21.06796564421786,40.00000004715338,-842.7186267621402,158.0097433868779
I1,6,N3,1.0026736091361403e-05,7.00870989679206e-08,-9.956648992393483e-06,40.00000004670359,-0.00039826596016075057,7.572617392746992e-05
I1,6,N4,2.2386125079168204,7.034959518317989e-08,-2.2386124375672254,40.000000039611045,-89.5444975913628,16.789594336998118
I1,6,N5,20.55530957071111,7.034959420329626e-08,-20.555309500361517,40.00000003467174,-822.2123807271491,154.16482230795526
I1,7,N1,47.137368505610894,7.034959580442599e-08,-47.1373684352613,40.00000000468475,-1885.494737631279,353.53026431970363
I1,7,N2,-6.934879770746628e-09,27.777584976701384,27.777584983636263,1196.8631006358664,33245.96649169118,208.33188727324878
I1,7,N3,-4.4089598611176495e-09,-4.3131879933899413e-10,3.9776410617786555e-09,991.6991868854758,3.9446234066881735e-06,-3.6302089953424827e-08
I1,7,N4,6.596953996878382e-09,5.5669415479359245e-09,-1.0300124489424577e-09,427.498423970597,-4.4032869859299566e-07,9.12292165861073e-08
I1,7,N5,3.585661529745502e-08,22.35300985229388,22.353009816437265,79.99999999909852,1788.2407852948304,167.64757416112872
I1,8,N1,3.585661491949942e-08,63.53252238112089,63.532522345264276,80.00000021657995,5082.601801381013,476.4939181273313
I1,8,N2,-9.585580138603908e-09,79.0248213100345,79.02482131962007,2145.3905032389102,169539.10117926466,592.686159753367
I1,8,N3,-9.444309762573624e-09,2.078499081516625e-05,2.0794435124928826e-05,1830.775306894207,0.03806993834753325,0.00015581659879052758
I1,8,N4,-6.200712608255396e-09,4.201007982000688,4.2010079882014,965.5835169611523,4056.4240680294033,31.50755981849981
I1,8,N5,3.5856615365868736e-08,22.210773404705634,22.21077336884902,79.99999999734621,1776.8618694489787,166.58080080421686
I1,9,N1,-7.118333311820757e-09,65.04384087920673,65.04384088632506,227.82467859347634,14818.592144412221,487.828806540663
I1,9,N2,-6.9348797710668305e-09,50.57704269605463,50.577042702989516,1196.8631006536962,60533.79615139443,379.32782016839815
I1,9,N3,-6.830715920094033e-09,1.8338879762373536e-05,1.834571047829363e-05,1156.211352477297,0.021211518724264796,0.00013749036784840081
I1,9,N4,-7.70981220667735e-09,4.817669666729327,4.81766967443914,1044.4190449878818,5031.665960444805,36.13252244264636
I1,9,N5,3.5856615372310024e-08,22.19472125688416,22.194721221027546,79.99999999837351,1775.5776976461043,166.46040969555582
I1,10,N1,3.5856615930336495e-08,59.54671968439849,59.546719648541874,79.99999999843422,4763.737571790113,446.6003979019133
I1,10,N2,1.8484762879734678e-07,4.274545465614278e-08,-1.42102174141204e-07,80.00000000776657,-1.1368173932399967e-05,1.7069481259011716e-06
I1,10,N3,1.8380685003017905e-07,4.2298017372629025e-08,-1.4150883265755004e-07,80.00000000803631,-1.1320706613741211e-05,1.6957865055210606e-06
I1,10,N4,1.8475977508974817e-07,4.2753109191876114e-08,-1.4200666589787206e-07,80.00000000612573,-1.136053327269966e-05,1.7063466321121821e-06
I1,10,N5,3.5856615355390846e-08,22.233715486461303,22.233715450604688,79.99999999776306,1778.6972359986394,166.75286641738438
I1,11,N1,3.585661657715574e-08,7.008438818941085,7.008438783084468,79.99999980391442,560.6751012725036,52.56329141098276
I1,11,N2,7.026393211983228e-08,8.974055331573505e-08,1.947662119590277e-08,79.99999980666753,1.5581296919067585e-06,1.200033640766755e-06
I1,11,N3,6.989761694755468e-08,8.975558994240453e-08,1.9857972994849854e-08,79.99999980661157,1.588637835747686e-06,1.1973990516746942e-06
I1,11,N4,7.025834190334252e-08,8.97523500329259e-08,1.949400812958338e-08,79.99999980654569,1.5595206465954705e-06,1.2000801895220133e-06
I1,11,N5,3.5856616158601094e-08,16.6826133750878,16.682613339231185,79.99999980474607,1334.609063881149,125.11960058208312
I1,12,N1,44.49703394468422,3.608026548429642e-08,-44.49703390860395,69.80100923488634,-3105.937874779515,333.7277548557336
I1,12,N2,13.73194940519853,3.6080265661012215e-08,-13.731949369118263,69.80100923675545,-958.503924752482,102.98962080959096
I1,12,N3,1.148988649240311e-05,3.596922810144416e-08,-1.1453917264301666e-05,69.8010092363476,-0.0007994949847578818,8.644391790378416e-05
I1,12,N4,2.638468148407511,3.6080265023944025e-08,-2.638468112327246,69.80100923691823,-184.16773707986832,19.78851138365832
I1,12,N5,24.26254718746739,3.574008388621539e-08,-24.262547151727308,69.80100923593662,-1693.5502778250655,181.96910417405604
I1,13,N1,59.779125086042065,3.6080265222680414e-08,-59.7791250499618,69.80100916039439,-4172.643255212745,448.3434384159175
I1,13,N2,61.17165338686537,3.608026550230593e-08,-61.17165335078511,69.80100916222472,-4269.843136006585,458.7874006720923
I1,13,N3,8.51815694230195e-06,3.6089570781777214e-08,-8.482067371520173e-06,69.80100916148139,-0.0005920568623077819,6.415684884812795e-05
I1,13,N4,2.396676428929384,3.608026523958402e-08,-2.3966763928491184,69.8010091622276,-167.29043085615592,17.97507348757237
I1,13,N5,24.26254718748208,3.5740083588905445e-08,-24.262547151741998,69.80100916137538,-1693.5502760170452,181.96910417416623
I1,14,N1,60.16917824674496,3.608026519528786e-08,-60.1691782106647,69.80100915291494,-4199.869359005977,451.2688371211892
I1,14,N2,64.30809455496528,3.608026548024052e-08,-64.30809451888501,69.80100915470781,-4488.769894234508,482.3107094328416
I1,14,N3,8.071032839126944e-06,3.6109132069303215e-08,-8.03492370705764e-06,69.80100915393655,-0.0005608457832275122,6.0803564783971856e-05
I1,14,N4,2.420182486769149,3.6080265227094177e-08,-2.4201824506888836,69.80100915470176,-168.9311773965833,18.151368921370608
I1,14,N5,24.26254718748313,3.574008356867855e-08,-24.262547151743046,69.80100915387712,-1693.5502758351915,181.96910417417408
I1,15,N1,58.28311961644816,3.6080265296934855e-08,-58.283119580367895,69.80100918420749,-4068.2205651135228,437.1233973939632
I1,15,N2,40.4255083880333,3.608026556842726e-08,-40.425508351953034,69.80100918597279,-2821.7412798222936,303.19131318085175
I1,15,N3,9.288443678347716e-06,3.6057626673114456e-08,-9.252386051674602e-06,69.80100918540407,-0.0006458258837798434,6.993375978765623e-05
I1,15,N4,2.8388256930423044,3.608026490145805e-08,-2.8388256569620394,69.80100918604202,-198.1528957591791,21.29119296841927
I1,15,N5,24.262547187476283,3.574008370884463e-08,-24.2625471517362,69.80100918517864,-1693.5502765941685,181.96910417412275
I1,16,N1,1.3246091253763743e-05,3.619284131661868e-08,-1.3209898412447125e-05,69.86946906696969,-0.0009229685885062864,9.96171307131027e-05
I1,16,N2,1.324710118031317e-05,3.619283105507205e-08,-1.3210908349258099e-05,69.86946906908162,-0.0009230391522829608,9.962470508526182e-05
I1,16,N3,7.308240777908503e-06,3.611027007584874e-08,-7.272130507832654e-06,69.86946906889497,-0.0005080998975819811,5.5082632859882635e-05
I1,16,N4,1.3247019457890754e-05,3.619284902556786e-08,-1.3210826608865185e-05,69.86946906917109,-0.0009230334411262885,9.962409230187241e-05
I1,16,N5,23.569962427412193,3.6041276513305414e-08,-23.569962391370918,69.86946906806224,-1646.8207582392808,176.774718475901
I1,17,N1,6.919611694234476e-08,9.158206049496198e-08,2.2385943552617216e-08,79.9999999973063,1.7908754841490764e-06,1.2058363307798006e-06
I1,17,N2,7.033362028637404e-08,8.958838243078372e-08,1.9254762144409674e-08,80.00000000122762,1.5403809715764114e-06,1.1994150203786832e-06
I1,17,N3,6.99084066090227e-08,8.84975832435796e-08,1.85891766345569e-08,80.00000000141785,1.4871341307909086e-06,1.1880449238945173e-06
I1,17,N4,7.034254077995051e-08,8.957046174600222e-08,1.922792096605171e-08,80.00000000072208,1.538233677298021e-06,1.1993475189446456e-06
I1,17,N5,3.585661606338298e-08,16.276013494369064,16.27601345851245,79.99999999726012,1302.0810766364016,122.0701014766926
I1,18,N1,1.6874644623826452e-07,4.424817366441539e-08,-1.2449827257384911e-07,80.00000000223915,-9.959861806186699e-06,1.5974596492700993e-06
I1,18,N2,1.8480812054033474e-07,4.274513006102275e-08,-1.42062990479312e-07,80.00000001433699,-1.1365039240381715e-05,1.706649379510181e-06
I1,18,N3,1.83598351959756e-07,4.228264261335178e-08,-1.413157093464042e-07,80.00000001536239,-1.1305256749883284e-05,1.6941074592983083e-06
I1,18,N4,1.849501922828358e-07,4.2732747953590306e-08,-1.422174443292455e-07,80.00000001395607,-1.1377395548324436e-05,1.7076220517731956e-06
I1,18,N5,3.585661614477566e-08,13.499781492936428,13.499781457079813,79.99999999967889,1079.98251656205,101.24836146594782
I1,19,N1,-7.36714212913993e-09,65.04384087942584,65.04384088679299,268.7743438251972,17482.11565421832,487.8288065404402
I1,19,N2,-5.4118564624904674e-09,2.8567393023788488,2.856739307790705,799.5672490276522,2284.1551895193734,21.425544727252444
I1,19,N3,-3.92233270773992e-09,2.7526778736780217e-09,6.675010581417942e-09,855.3015291705772,5.709146757516549e-06,-8.77241125546424e-09
I1,19,N4,-3.756908846046614e-09,-2.365050667947064e-09,1.3918581780995504e-09,1008.5707995712178,1.403787515575602e-06,-4.5914696354952585e-08
I1,19,N5,3.585661618151175e-08,12.045849603419628,12.045849567563012,79.99999999986541,963.6679654034197,90.34387229457182
I1,20,N1,-8.964326432444512e-09,65.04384088121283,65.04384089017715,535.2406664422961,34814.108746025086,487.8288065418638
I1,20,N2,-8.986550483865963e-09,79.02482130921295,79.0248213181995,1149.0108382657581,90800.37618662616,592.686159751698
I1,20,N3,-9.166673409557637e-09,2.0784599300409428e-05,2.0793765973818985e-05,1384.9082723874253,0.02879745851123008,0.00015581574470249903
I1,20,N4,-9.439841768016446e-09,4.817669671783299,4.8176696812231405,2033.6262162292214,9797.339364868054,36.132522467575924
I1,20,N5,3.5856616196911686e-08,11.434050553308406,11.43405051745179,79.999999999822,914.724041394108,85.75537941873766
I1,21,N1,-8.433374068888732e-09,65.04384088063814,65.04384088907152,386.42932653273164,25134.84762986606,487.82880654153576
I1,21,N2,-5.411856476166301e-09,75.49788837391816,75.49788837933002,799.5672494539496,60365.63895104221,566.2341627637973
I1,21,N3,-6.1772902296210014e-09,1.833712316776382e-05,1.8343300457993443e-05,958.3533549910248,0.01757936353552642,0.0001374820940815065
I1,21,N4,-7.370258451953852e-09,4.201007974079491,4.201007981449749,1395.0151452621917,5860.469759489748,31.507559750319242
I1,21,N5,3.5856616196685575e-08,11.44459113438313,11.444591098526514,79.99999999975154,915.5672878792776,85.8344337767981
I1,22,N1,1.9139619206002712e-07,4.201926393232823e-08,-1.493769281276989e-07,80.00000000018595,-1.1950154250243689e-05,1.750615919942665e-06
I1,22,N2,2.0802296188372133e-07,4.0875381170444734e-08,-1.671475807132766e-07,80.00000000925766,-1.3371806458609522e-05,1.8667375729062454e-06
I1,22,N3,2.0685985251409953e-07,4.067957314632861e-08,-1.6618027936777094e-07,80.00000001007197,-1.3294422351095437e-05,1.856545692453211e-06
I1,22,N4,2.0826397660015186e-07,4.086042134648265e-08,-1.6740355525366922e-07,80.00000000638109,-1.3392284421361754e-05,1.8684329845997588e-06
I1,22,N5,3.5856616182954006e-08,12.004499221748787,12.004499185892172,79.99999999915582,960.3599348612398,90.03374443204052
I1,23,N1,8.1539364824319e-08,7.050250788933793e-08,-1.1036856934981068e-08,79.99999999708844,-8.829485547663509e-07,1.140314045352427e-06
I1,23,N2,8.297286081722703e-08,6.927554366855495e-08,-1.3697317148672075e-08,80.00000000208115,-1.0957853719222723e-06,1.1418630336433648e-06
I1,23,N3,8.260321114824186e-08,6.893467582283484e-08,-1.3668535325407012e-08,80.00000000282077,-1.0934828260711168e-06,1.136534152283075e-06
I1,23,N4,8.299203850711434e-08,6.925963237791949e-08,-1.3732406129194849e-08,80.0000000002849,-1.0985924903395004e-06,1.1418875316377538e-06
I1,23,N5,3.5856616153155645e-08,13.233883166197907,13.233883130341292,79.99999999704255,1058.7106503881648,99.25412401540892
I1,24,N1,4.936277675085017e-08,1.6657776786193204e-07,1.1721499111108187e-07,79.99999999037419,9.37719928775826e-06,1.6195540845958665e-06
I1,24,N2,4.959459414383236e-08,1.642760686724316e-07,1.1468147452859924e-07,79.99999999435185,9.174517961640201e-06,1.6040299711219797e-06
I1,24,N3,4.938559076203886e-08,1.6318418749465248e-07,1.1379859673261361e-07,79.99999999504931,9.103887738045706e-06,1.594273336925185e-06
I1,24,N4,4.9597647862971965e-08,1.6424625420242904e-07,1.1464860633945707e-07,79.99999999296834,9.171888506350395e-06,1.6038292654905076e-06
I1,24,N5,3.585661608559238e-08,15.736164301165577,15.736164265308961,79.99999999076832,1258.8931410794455,118.02123252766644
