hour,generator,dispatch_mw,capacity_mw,marginal_cost_eur_per_mwh,nu_gen_dual
1,G_Base,595.3071103810827,600.0,40.0,-5.547642055669213e-08
1,G_Peak,-1.718748560528481e-09,600.0,80.0,9.447916574381859e-09
1,RES_Wind_N1,280.83000280001875,280.83,0.0,-40.00000044609918
1,RES_PV_N3,4.702850205200799e-09,0.0,0.0,-58588.64687355734
2,G_Base,571.3032290654791,600.0,40.0,4.6497731764470023e-10
2,G_Peak,-1.7187485843999565e-09,600.0,80.0,9.447916574381859e-09
2,RES_Wind_N1,325.6000032477188,325.6,0.0,-40.00000038996636
2,RES_PV_N3,4.702850200600961e-09,0.0,0.0,-58588.6468737352
3,G_Base,518.8263286403159,600.0,40.0,6.455201882568281e-09
3,G_Peak,-1.7187485906334893e-09,600.0,80.0,9.447916574381859e-09
3,RES_Wind_N1,370.00000369171875,370.0,0.0,-40.00000038378614
3,RES_PV_N3,4.702850199973872e-09,0.0,0.0,-58588.6468737569
4,G_Base,501.2874352723112,600.0,40.0,7.047200225407695e-09
4,G_Peak,-1.7187485901797838e-09,600.0,80.0,9.447916574381859e-09
4,RES_Wind_N1,354.83000354001877,354.83,0.0,-40.00000038320729
4,RES_PV_N3,4.702850200067696e-09,0.0,0.0,-58588.64687376281
5,G_Base,507.66479402652436,600.0,40.0,6.860573877021655e-09
5,G_Peak,-1.7187485841622084e-09,600.0,80.0,9.447916574381859e-09
5,RES_Wind_N1,367.4100036658188,367.41,0.0,-40.00000038337112
5,RES_PV_N3,4.702850200706481e-09,0.0,0.0,-58588.64687375992
6,G_Base,585.7871027171342,600.0,40.0,-1.0798280723592771e-08
6,G_Peak,-1.7187485670192362e-09,600.0,80.0,9.447916574381859e-09
6,RES_Wind_N1,320.4200031959188,320.42,0.0,-40.00000040126494
6,RES_PV_N3,4.702850203265139e-09,0.0,0.0,-58588.64687369198
7,G_Base,518.3501110018906,600.0,40.0,6.257101970618709e-09
7,G_Peak,217.4832862504626,600.0,80.0,9.126038851026996e-09
7,RES_Wind_N1,278.24000277411875,278.24,0.0,-40.00000038428581
7,RES_PV_N3,9.639612456219684e-09,0.0,0.0,-58828.455193994014
8,G_Base,600.0000059917187,600.0,40.0,-40.000000443839475
8,G_Peak,125.809179124099,600.0,80.0,9.28842980314813e-09
8,RES_Wind_N1,214.23000213815936,214.23,0.0,-80.00000083483363
8,RES_PV_N3,15.050000150299997,15.05,0.0,-1830.7753294792537
9,G_Base,600.000005998093,600.0,40.0,-187.82468085886097
9,G_Peak,169.4428692460874,600.0,80.0,9.216720382500709e-09
9,RES_Wind_N1,160.58000160425001,160.58,0.0,-227.82468125037173
9,RES_PV_N3,88.58000088548586,88.58,0.0,-1156.2113678077542
10,G_Base,600.0000059917187,600.0,40.0,-40.00000038960797
10,G_Peak,140.74469277136652,600.0,80.0,9.26534069642844e-09
10,RES_Wind_N1,76.22000075805937,76.22,0.0,-80.00000078340186
10,RES_PV_N3,188.34000187925938,188.34,0.0,-80.00000078784427
11,G_Base,600.0000059917187,600.0,40.0,-40.00000026431291
11,G_Peak,2.492734536374115,600.0,80.0,9.445490447496911e-09
11,RES_Wind_N1,42.18000041765938,42.18,0.0,-80.00000066161407
11,RES_PV_N3,295.4100029499594,295.41,0.0,-80.00000065684829
12,G_Base,600.000005870003,600.0,40.0,-5.4973060242605236e-08
12,G_Peak,-1.1553120024300379e-09,600.0,80.0,9.447916574381859e-09
12,RES_Wind_N1,25.160000243814697,25.16,0.0,-40.00000045758199
12,RES_PV_N3,377.9700037719148,377.97,0.0,-40.00000044635753
13,G_Base,600.000005870003,600.0,40.0,-9.201236541987986e-09
13,G_Peak,-1.1553120061986308e-09,600.0,80.0,9.447916574381859e-09
13,RES_Wind_N1,18.130000173514695,18.13,0.0,-40.00000041690363
13,RES_PV_N3,428.2800042750147,428.28,0.0,-40.00000040015568
14,G_Base,600.000005870003,600.0,40.0,-6.775731568489879e-09
14,G_Peak,-1.155312007422447e-09,600.0,80.0,9.447916574381859e-09
14,RES_Wind_N1,10.360000095814698,10.36,0.0,-40.00000042817881
14,RES_PV_N3,430.0000042922147,430.0,0.0,-40.00000039766715
15,G_Base,600.000005870003,600.0,40.0,-2.261790698495643e-08
15,G_Peak,-1.155312010379597e-09,600.0,80.0,9.447916574381859e-09
15,RES_Wind_N1,9.990000092114698,9.99,0.0,-40.000000445214475
15,RES_PV_N3,393.02000392241473,393.02,0.0,-40.00000041376185
16,G_Base,600.0000058726014,600.0,40.0,-1.261762860208825e-06
16,G_Peak,-1.1430209794981196e-09,600.0,80.0,9.447916574381859e-09
16,RES_Wind_N1,11.100000103224197,11.1,0.0,-40.00000168105288
16,RES_PV_N3,322.07000321292423,322.07,0.0,-40.00000165364516
17,G_Base,600.0000059917187,600.0,40.0,-40.000000388626
17,G_Peak,123.09714432195548,600.0,80.0,9.303091484543474e-09
17,RES_Wind_N1,11.100000106859374,11.1,0.0,-80.00000080791625
17,RES_PV_N3,222.74000222325938,222.74,0.0,-80.00000078255736
18,G_Base,600.0000059917187,600.0,40.0,-40.000000392194046
18,G_Peak,268.5436244805616,600.0,80.0,8.996520047056153e-09
18,RES_Wind_N1,15.540000151259374,15.54,0.0,-80.00000080295793
18,RES_PV_N3,103.20000102785937,103.2,0.0,-80.00000079441531
19,G_Base,600.0000059984269,600.0,40.0,-228.77832705045427
19,G_Peak,286.68344122097653,600.0,80.0,8.920373110049887e-09
19,RES_Wind_N1,9.990000098578005,9.99,0.0,-268.77832747306036
19,RES_PV_N3,13.760000137172824,13.76,0.0,-855.2869011214347
20,G_Base,600.0000059992665,600.0,40.0,-495.24066832816436
20,G_Peak,282.4178793680532,600.0,80.0,8.930663172749981e-09
20,RES_Wind_N1,11.470000114026131,11.47,0.0,-535.2406687464919
20,RES_PV_N3,9.740499604275707e-09,0.0,0.0,-58928.553802093076
21,G_Base,600.0000059989461,600.0,40.0,-346.4315314986373
21,G_Peak,275.54541768691354,600.0,80.0,8.95671464272952e-09
21,RES_Wind_N1,15.540000154465108,15.54,0.0,-386.43153190940114
21,RES_PV_N3,9.624939777628383e-09,0.0,0.0,-58819.995607222496
22,G_Base,600.0000059917187,600.0,40.0,-40.000000390698325
22,G_Peak,222.05153780028732,600.0,80.0,9.120748934934318e-09
22,RES_Wind_N1,10.730000103159375,10.73,0.0,-80.00000081101763
22,RES_PV_N3,6.682840615611694e-09,0.0,0.0,-58598.65605823644
23,G_Base,600.0000059917187,600.0,40.0,-40.00000038846366
23,G_Peak,116.62726812382851,600.0,80.0,9.312866651259677e-09
23,RES_Wind_N1,12.950000125359374,12.95,0.0,-80.00000080349072
23,RES_PV_N3,6.682840614379121e-09,0.0,0.0,-58598.65605825315
24,G_Base,600.0000059917187,600.0,40.0,-40.000000383777
24,G_Peak,45.2886883742087,600.0,80.0,9.401272984676327e-09
