hour,lambda_system,system_net_injection_residual_mw
1,67.14999963586921,4.1996063315269466e-14
2,67.14999998068967,-4.4861691263479166e-14
3,67.15000024801687,-5.67101900676209e-14
4,67.15000017968086,5.380853692142686e-15
5,67.15000025196049,2.0761309725356683e-14
6,67.15000038846934,-1.5372988326053207e-14
7,67.15000059272721,1.0385458585045568e-13
8,67.15000062086847,-2.08775588166738e-14
9,67.15000047161669,1.377093310597578e-14
10,60.00000066860022,5.775242640301627e-14
11,60.000000580538455,-1.51850481660255e-16
12,60.00000056779577,1.0668427060405824e-14
13,60.00000054270818,1.0601422175006138e-14
14,60.0000005229517,-9.120143000597536e-15
15,60.00000051905211,4.843532103124868e-14
16,60.00000055011572,6.217362307966911e-15
17,60.00000061494924,3.171744834784237e-14
18,67.15000053205172,3.0763262556386846e-16
19,60.00154704284527,2.872443649112363e-14
20,67.15000018179808,2.3599450580925255e-14
21,67.15000084689875,-1.3592734407176648e-14
22,67.15000062418956,-6.449799027772907e-15
23,67.15000058002957,-5.60465918592083e-15
24,67.15000055504954,1.2585381231124701e-14
