hour,lambda_system,system_net_injection_residual_mw
1,67.15000039735997,-2.1256017650604442e-14
2,67.15000037087792,2.3321897405572477e-14
3,67.15000037159811,-1.7212488679109518e-14
4,67.15000038274349,-5.018041981379641e-14
5,67.1500000018055,-1.7068390150338306e-14
6,67.15000054037756,-4.2959502637271275e-14
7,67.15000060105153,3.424214290103914e-14
8,67.15000061869985,9.468926109336508e-14
9,67.15000053526667,-6.013687875669245e-15
10,60.00000065280562,-5.5491296884853305e-14
11,60.00000058243946,2.070307961159963e-14
12,60.000000564885326,-1.8069901194569252e-14
13,60.000000552213415,4.0428162912079944e-14
14,60.00000053642832,-6.405890536500117e-14
15,60.00000051722866,-1.2618706948341033e-14
16,60.000000558130324,3.168265038148459e-14
17,60.0000006099358,3.766667827354009e-14
18,67.15000055812334,7.072689018028921e-14
19,67.12056617679806,-9.432438330777803e-16
20,67.14999998438421,3.643188649411077e-14
21,67.15000080975999,8.409171881894829e-14
22,67.15000063166075,-4.93261314734835e-15
23,67.15000059637019,-1.0278727506342053e-13
24,67.15000057644103,-1.8262028264925017e-14
