node,x_power_mw,x_energy_mwh,energy_power_ratio_h,private_headroom_limit_mw,private_headroom_slack_mw,headroom_binding,access_shadow_price_eur_per_mw_day,headroom_complementarity_residual_eur_per_day
N1,9.009153853654224e-06,2.1681318549832828e-05,2.4065876665030665,200.0,199.99999099084616,False,3.070641995650357e-06,0.0006141283714661852
N2,8.800590703879667e-06,2.1231924037060515e-05,2.4125566966431693,199.99881761150405,199.99880881091335,False,2.884292567294923e-06,0.0005768550777211557
N3,2.7917364919757244e-05,5.891068209774682e-05,2.110180608630991,199.98176257954628,199.98173466218137,False,7.890077752796685e-07,0.0001577871435623767
N4,8.78723095408299e-06,2.1263601067106246e-05,2.4198295433700996,200.0,199.99999121276903,False,2.983477550946842e-06,0.0005966954839728621
N5,1.050019797444925e-05,2.4376721990601848e-05,2.321548798405436,200.0,199.999989499802,False,2.8814634498784343e-06,0.0005762926597197501
N6,0.2916594907144177,0.5833204832248118,2.0000051491414617,189.7541347306166,189.4624752399022,False,-4.013541067801225e-07,-7.604154251826202e-05
N7,8.800554908220298e-06,2.1232120554392535e-05,2.412588839660592,199.99881896910733,199.99881016855244,False,2.884959150440815e-06,0.0005769883974730409
N8,57.70984663265393,260.31636398006066,4.510778994736853,91.46700334565799,33.75715671300406,False,-4.666049140736936e-07,-1.5751255207443468e-05
N9,2.2167299718831777e-05,4.7365031811603534e-05,2.1367073307248847,199.99612851817798,199.99610635087825,False,5.026631073929715e-07,0.00010053066428482765
