unit,soc_hour,node,soc_mwh,delta_soc_capacity_dual,rho_periodicity_dual
I4,0,N1,1.0842574573821753e-05,-0.003986299656630125,-65.09046836634596
I4,1,N1,1.0840579346541738e-05,-0.00398829666068178,-65.09046836634596
I4,2,N1,1.0838584110144315e-05,-0.0039895681488491975,-65.09046836634596
I4,3,N1,1.0836588852462477e-05,-0.003990701135775149,-65.09046836634596
I4,4,N1,1.0834593561275995e-05,-0.00399180720354193,-65.09046836634596
I4,5,N1,1.0832598224267177e-05,-0.0039929081447981785,-65.09046836634596
I4,6,N1,1.083060282901982e-05,-0.003994015067562253,-65.09046836634596
I4,7,N1,1.0828607363015323e-05,-0.003995150418626283,-65.09046836634596
I4,8,N1,1.0826611813572126e-05,-0.003996113355217016,-65.09046836634596
I4,9,N1,1.0824616168909745e-05,-0.003997132624934378,-65.09046836634596
I4,10,N1,1.082860696855937e-05,-0.003995058138054456,-65.09046836634596
I4,11,N1,1.0832597760003069e-05,-0.00399287945776279,-65.09046836634596
I4,12,N1,1.0836588545955094e-05,-0.003990673819212789,-65.09046836634596
I4,13,N1,1.0840579329142434e-05,-0.0039884570883325955,-65.09046836634596
I4,14,N1,1.0844570111951536e-05,-0.003986232778615052,-65.09046836634596
I4,15,N1,1.084856089778793e-05,-0.003984003759028893,-65.09046836634596
I4,16,N1,1.0852551689037473e-05,-0.003981780063616552,-65.09046836634596
I4,17,N1,1.0856542488418147e-05,-0.003979639967042557,-65.09046836634596
I4,18,N1,1.0854546846134837e-05,-0.003980671282469315,-65.09046836634596
I4,19,N1,1.0852551299507112e-05,-0.003981783130767582,-65.09046836634596
I4,20,N1,1.0850555836583711e-05,-0.003982902324949267,-65.09046836634596
I4,21,N1,1.0848560444966011e-05,-0.0039840297768878085,-65.09046836634596
I4,22,N1,1.0846565112173135e-05,-0.003985172650285054,-65.09046836634596
I4,23,N1,1.0844569825964468e-05,-0.003986404918716004,-65.09046836634596
I4,24,N1,1.0842574573821753e-05,-0.003988061877892619,-65.09046836634596
I4,0,N2,1.0616620748018518e-05,-0.004093418414886824,-66.70106842310645
I4,1,N2,1.061593646043819e-05,-0.004094807664507115,-66.70106842310645
I4,2,N2,1.0615252173932581e-05,-0.004095412040908433,-66.70106842310645
I4,3,N2,1.0614567886900093e-05,-0.004095870280823586,-66.70106842310645
I4,4,N2,1.0613883597734583e-05,-0.0040963032976817585,-66.70106842310645
I4,5,N2,1.0613199304815456e-05,-0.004096735738763809,-66.70106842310645
I4,6,N2,1.061251500650456e-05,-0.004097186102821218,-66.70106842310645
I4,7,N2,1.0611830701132153e-05,-0.004097707768103754,-66.70106842310645
I4,8,N2,1.061114638697774e-05,-0.004098150260798333,-66.70106842310645
I4,9,N2,1.0610462062283099e-05,-0.004099446772433495,-66.70106842310645
I4,10,N2,1.0616152546827419e-05,-0.004100011327550357,-66.70106842310645
I4,11,N2,1.0613240269633989e-05,-0.004062074006238592,-66.70106842310645
I4,12,N2,1.0610241291432735e-05,-0.0039049976237179266,-66.70106842310645
I4,13,N2,1.061589218981386e-05,-0.004260078892212893,-66.70106842310645
I4,14,N2,1.0621627995866654e-05,-0.004152469292950464,-66.70106842310645
I4,15,N2,1.0618629059791163e-05,-0.004102757535144085,-66.70106842310645
I4,16,N2,1.0615720397841918e-05,-0.004085210647134629,-66.70106842310645
I4,17,N2,1.0621410881195016e-05,-0.004089711468619599,-66.70106842310645
I4,18,N2,1.0620726553739618e-05,-0.004091594666981857,-66.70106842310645
I4,19,N2,1.0620042236788494e-05,-0.004092323072857996,-66.70106842310645
I4,20,N2,1.0619357928521917e-05,-0.004092813894108538,-66.70106842310645
